3.03577e-12,0.00708647,-0.0101337,-0.0132738,0.00306638,0.000528465,-4.28359e-05,0,0,0.307427,-0.00413408,0.263567,-0.00066986,-0.0352477,-0.000538114,-0.000427314,0,0,0,0.0612289,-0.00411517,-0.579917,0.00457718,0.000250579,-5.82222e-06,0,0,-0.018919,0.61548,0.00324954,-0.0350557,-0.00832626,-0.0436423,0.0102798,0,0,-6.50521e-12,-0.00379028,0.0185151,-0.0349895,-4.65558e-05,0.000410277,7.31135e-06,0,0,0.263203,0.000890751,0.300523,-0.00182942,-0.0326076,-0.000131062,-0.000215121,0,0,0,0.0254245,-0.00187186,-2,0.00353608,-0.00522255,0.000219643,0,0,-0.0859748,-0.030634,0.011998,0.794384,-0.0474376,-0.040301,0.0587664,0,0,3.1225e-11,0.0519146,-0.00741798,1.80039,0.0376411,-0.00167441,-0.000405456,0,0,-0.307299,0.0135489,-0.326301,0.101875,0.349607,0.0145498,0.0108099,0,0,2.77556e-11,0.0953831,-0.00116944,2,-0.00108408,-0.0573978,0.00249961,0,0,0.114359,-0.323847,-0.0139587,0.282387,0.0597532,0.525984,-0.0880393,0,0,-1.57209e-12,-0.00570983,0.000999009,-0.229034,-0.00185155,0.00342592,0.000158385,0,0,-0.0116807,-0.000615029,-0.00682467,-0.0129112,0.0369072,-0.00979263,0.0687093,0,0,0,0,0,0,0,0,0,7.20145e-12,0,0,0,0,0,0,0,0,0.866816,1.20024e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.866816,
8.67362e-12,0.00837291,-0.0156343,-0.014099,1.97845e-05,0.000457876,8.75732e-07,0,0,0.30785,-0.0041536,0.264067,-0.000687764,-0.0352374,-0.000522381,-0.000427575,0,0,2.42861e-11,0.0613252,-0.00675514,-0.54605,0.00624754,-0.000253925,2.19718e-05,0,0,-0.0188739,0.615763,0.00320344,-0.0347696,-0.0083436,-0.0436568,0.0103014,-3.46945e-12,0,-1.04083e-11,-0.00411764,0.0161807,-0.0356015,-0.00241391,0.000346592,2.41594e-05,0,0,0.26381,0.000927187,0.300984,-0.0018377,-0.0325953,-0.000123399,-0.00021394,0,0,2.77556e-11,0.025819,-0.00594694,-2,0.00296554,-0.00639025,0.000299891,0,0,-0.0856242,-0.0306895,0.0118654,0.794505,-0.047482,-0.0403367,0.0588015,-2.77556e-11,0,-1.47451e-11,0.0526532,-0.0269304,1.78866,0.0405836,-0.00100166,-0.000331351,0,0,-0.306343,0.0132458,-0.325662,0.102045,0.34955,0.0145685,0.0107819,1.30104e-11,0,0,0.0949349,0.00238263,2,0.00139986,-0.0791147,0.00271339,0,0,0.113922,-0.3238,-0.013808,0.2822,0.0598624,0.526033,-0.0881217,0,0,0,-0.00567695,0.000885158,-0.228708,-0.00163935,0.0040334,0.000176319,0,0,-0.0116852,-0.000602381,-0.00683147,-0.0129266,0.0369109,-0.00978957,0.0687105,0,0,6.00121e-13,6.00121e-13,6.00121e-13,6.00121e-13,0,-6.00121e-13,1.20024e-12,-1.20024e-12,0,-1.20024e-12,-2.40048e-12,1.20024e-12,-1.20024e-12,1.20024e-12,1.20024e-12,3.60072e-12,0.866876,-1.20024e-12,-6.00121e-13,6.00121e-13,0,0,0,0,-6.00121e-13,0,0,-2.40048e-12,1.20024e-12,0,0,0,0,-2.40048e-12,0,0.866876,
-1.73472e-12,0.00784099,-0.0133114,-0.0137008,0.00247201,0.000314394,-3.80815e-05,0,0,0.308303,-0.00416683,0.264535,-0.000684772,-0.0351588,-0.00051654,-0.000431799,0,0,3.46945e-12,0.0612681,-0.00568363,-0.562282,0.00526502,-0.000185267,-5.01577e-06,0,0,-0.018852,0.616077,0.00316965,-0.0346199,-0.00837014,-0.0436512,0.0103228,0,0,6.93889e-12,-0.00409023,0.0169942,-0.0353987,-0.000594739,0.000218429,1.46132e-05,0,0,0.264352,0.000925623,0.30148,-0.00182975,-0.0325353,-0.00012073,-0.000214336,0,0,0,0.0255427,-0.00418022,-2,0.00214905,-0.00863664,0.00024491,0,0,-0.0852751,-0.0307197,0.0117354,0.794643,-0.047537,-0.0403697,0.0588367,0,0,-5.20417e-12,0.0522842,-0.0192971,1.7933,0.0328066,0.000761978,-0.000483782,0,0,-0.305408,0.0130119,-0.324918,0.102114,0.349366,0.0145679,0.0107491,0,0,-5.55112e-11,0.0953511,0.000672773,2,0.00165169,-0.0713529,0.0026984,0,0,0.113491,-0.323705,-0.013659,0.282082,0.0599593,0.526113,-0.0882066,0,0,0,-0.00569219,0.000930785,-0.228469,-0.00128906,0.00337833,0.000155525,0,0,-0.0116935,-0.000596884,-0.00684084,-0.0129304,0.0369214,-0.00979416,0.0687118,0,0,0,0,0,0,0,0,0,-1.80036e-12,0,0,0,0,0,0,0,0,0.866941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.866941,
-1.07728e-06,0.00735101,-0.0115701,-0.0134573,0.00333387,0.000305344,-4.15309e-05,0,0,0.308774,-0.0041814,0.264985,-0.000679278,-0.0350605,-0.000512199,-0.000436569,0,0,-1.52309e-08,0.0612438,-0.00508369,-0.573065,0.00444581,-0.000466367,-1.44424e-05,0,0,-0.0188356,0.616408,0.00314118,-0.0345411,-0.0084005,-0.0436412,0.010344,0,0,-6.86604e-07,-0.00393187,0.017256,-0.0352688,0.000155451,0.000199183,1.09325e-05,0,0,0.264855,0.000921255,0.301995,-0.00182199,-0.0324614,-0.000118829,-0.00021484,0,0,-3.17801e-08,0.0253355,-0.00331428,-2,0.00058725,-0.0100803,0.000182138,0,0,-0.0849427,-0.0307339,0.011615,0.79478,-0.0475926,-0.0404005,0.0588707,0,0,6.27005e-07,0.0521326,-0.0148669,1.79585,0.0259649,0.00169068,-0.000448624,0,0,-0.304528,0.0128261,-0.324168,0.102149,0.349151,0.0145631,0.0107162,0,0,8.94285e-08,0.0956854,-1.01077e-05,2,0.00322793,-0.0683716,0.00259472,0,0,0.113072,-0.323592,-0.01352,0.281992,0.060048,0.526193,-0.0882871,0,0,-1.61732e-07,-0.00570776,0.000953395,-0.228195,-0.00105614,0.00293472,0.000138206,0,0,-0.0116995,-0.000596149,-0.00684769,-0.0129283,0.0369326,-0.00980029,0.068713,0,0,0,0,0,0,0,0,0,7.20145e-12,0,0,3.60072e-12,-3.60072e-12,-2.40048e-12,3.60072e-12,3.60072e-12,-3.60072e-12,0.867012,0,0,0,0,0,0,0,0,0,0,0,1.20024e-12,-1.20024e-12,-1.20024e-12,1.20024e-12,1.20024e-12,-1.20024e-12,0,0.867012,
-1.73472e-12,0.00701479,-0.0102412,-0.0131926,0.00354566,0.000300749,-3.88495e-05,0,0,0.309261,-0.00419726,0.265433,-0.000672369,-0.0349584,-0.000508334,-0.000441391,0,0,1.38778e-11,0.0612393,-0.00471999,-0.580787,0.00386074,-0.000815949,-1.40459e-05,0,0,-0.0188237,0.616752,0.00311682,-0.0345105,-0.00843256,-0.0436317,0.0103647,0,0,0,-0.00381842,0.0172981,-0.0350924,0.000444698,0.000191672,5.55734e-06,0,0,0.26534,0.000916334,0.302529,-0.00181464,-0.0323847,-0.000117078,-0.000215404,0,0,0,0.0252068,-0.0027988,-2,-0.000622984,-0.0109579,0.0001405,0,0,-0.0846336,-0.030739,0.0115074,0.794909,-0.0476455,-0.0404289,0.0589024,0,0,7.37257e-12,0.0520409,-0.0121482,1.79732,0.0198679,0.00225866,-0.000355236,0,0,-0.303719,0.0126706,-0.323455,0.102164,0.348934,0.0145549,0.0106862,0,0,-2.77556e-11,0.0959046,-0.000403639,2,0.00446216,-0.0676511,0.00245082,0,0,0.112672,-0.323479,-0.0133997,0.281917,0.0601274,0.526265,-0.0883607,0,0,0,-0.00571788,0.000970759,-0.227917,-0.000855802,0.0026196,0.000121702,0,0,-0.0117006,-0.000599229,-0.00684939,-0.0129219,0.036943,-0.00980617,0.068714,0,0,0,0,0,0,0,0,0,7.20145e-12,0,0,0,0,0,0,0,0,0.867088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.867088,
3.46945e-12,0.00678519,-0.00921767,-0.0129467,0.00346998,0.000276581,-3.30205e-05,0,0,0.309758,-0.00421415,0.265879,-0.000663965,-0.0348591,-0.000505121,-0.000446143,0,0,-1.38778e-11,0.0612474,-0.00448793,-0.586595,0.00345233,-0.00114465,-9.22994e-06,0,0,-0.0188164,0.617107,0.00309576,-0.0345148,-0.00846504,-0.0436241,0.0103848,0,0,-6.93889e-12,-0.00374206,0.017265,-0.0349303,0.000510928,0.00017293,8.02435e-07,0,0,0.265813,0.000911187,0.303075,-0.00180719,-0.0323102,-0.000115616,-0.00021605,0,0,-2.77556e-11,0.0251321,-0.00246343,-2,-0.00147476,-0.011445,0.000115028,0,0,-0.0843501,-0.0307387,0.0114131,0.795027,-0.0476946,-0.0404552,0.0589312,0,0,5.20417e-12,0.0519753,-0.0103591,1.79816,0.0148142,0.00268092,-0.000251763,0,0,-0.302981,0.0125364,-0.322795,0.102163,0.348726,0.0145442,0.0106602,0,0,-2.77556e-11,0.0960415,-0.000664869,2,0.00531805,-0.0678509,0.0023035,0,0,0.112291,-0.323373,-0.0133009,0.281854,0.0601969,0.526329,-0.0884269,0,0,0,-0.00572377,0.000984847,-0.227651,-0.00069552,0.0023931,0.000105506,0,0,-0.0116967,-0.000605281,-0.00684569,-0.0129122,0.036952,-0.00981125,0.0687148,0,0,0,0,0,0,0,0,0,-7.20145e-12,0,0,0,0,0,0,0,0,0.867168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.867168,
-1.73472e-12,0.00662427,-0.00843272,-0.0127409,0.00327327,0.000237923,-2.54862e-05,0,0,0.310257,-0.0042318,0.266319,-0.000654263,-0.0347655,-0.000502797,-0.000450792,0,0,-6.93889e-12,0.0612632,-0.00433127,-0.591092,0.00317289,-0.00142053,-2.89391e-06,0,0,-0.0188129,0.617466,0.0030774,-0.0345445,-0.00849713,-0.0436188,0.0104039,0,0,6.93889e-12,-0.00369334,0.0172202,-0.034811,0.000467941,0.00014416,-2.47077e-06,0,0,0.266272,0.000905928,0.303623,-0.00179955,-0.03224,-0.000114639,-0.000216784,0,0,0,0.0250902,-0.00223031,-2,-0.00203795,-0.0116615,0.000100223,0,0,-0.0840922,-0.030735,0.0113314,0.795135,-0.04774,-0.0404796,0.0589569,0,0,8.67362e-12,0.0519222,-0.0091055,1.7986,0.0108836,0.00302842,-0.000157273,0,0,-0.302309,0.0124188,-0.322191,0.102151,0.348529,0.0145317,0.0106385,0,0,0,0.0961259,-0.000854649,2,0.00587972,-0.0683314,0.00216991,0,0,0.111932,-0.323276,-0.0132229,0.281798,0.0602572,0.526384,-0.0884859,0,0,0,-0.00572706,0.000996243,-0.227401,-0.000579084,0.00223171,8.97534e-05,0,0,-0.0116887,-0.000613576,-0.00683748,-0.0129001,0.0369596,-0.0098154,0.0687154,0,0,0,1.20024e-12,0,0,1.20024e-12,0,0,0,0,0,0,0,0,0,0,0,0.867251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.867251,
1.73472e-12,0.00651141,-0.00783716,-0.0125809,0.00304072,0.000195539,-1.69277e-05,0,0,0.310751,-0.00424998,0.266747,-0.000643658,-0.0346786,-0.000501476,-0.000455337,0,0,-1.38778e-11,0.0612834,-0.00422011,-0.594625,0.00298839,-0.00163604,3.55627e-06,0,0,-0.0188129,0.617821,0.00306132,-0.0345926,-0.00852831,-0.0436157,0.010422,0,0,0,-0.00366398,0.0171913,-0.0347388,0.000376961,0.000112224,-4.0089e-06,0,0,0.266713,0.000900608,0.304166,-0.00179186,-0.0321747,-0.000114259,-0.000217601,0,0,0,0.0250678,-0.00206022,-2,-0.00237712,-0.0116908,9.24811e-05,0,0,-0.0838586,-0.0307292,0.011261,0.795234,-0.047782,-0.0405025,0.0589796,0,0,1.04083e-11,0.0518751,-0.00818651,1.79879,0.00800159,0.00331718,-7.85029e-05,0,0,-0.301698,0.0123151,-0.32164,0.10213,0.348345,0.0145182,0.0106209,0,0,-2.77556e-11,0.0961772,-0.00100102,2,0.00621828,-0.06881,0.00205629,0,0,0.111594,-0.323186,-0.0131635,0.28175,0.0603093,0.526434,-0.0885384,0,0,0,-0.00572851,0.00100572,-0.22717,-0.000502766,0.00212045,7.49296e-05,0,0,-0.011678,-0.000623514,-0.00682599,-0.0128863,0.0369659,-0.00981867,0.0687157,0,0,0,0,0,0,0,0,0,0,0,0,6.00121e-13,6.00121e-13,0,0,0,6.00121e-13,0.867338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.867338,
-3.46945e-12,0.00643074,-0.00739722,-0.0124529,0.00281077,0.000151459,-1.18965e-05,0,0,0.311232,-0.00426848,0.267157,-0.00063258,-0.0345983,-0.000501168,-0.000459791,0,0,-6.93889e-12,0.0613064,-0.00413868,-0.597411,0.00287431,-0.00179427,9.4228e-06,0,0,-0.0188156,0.618169,0.00304717,-0.0346534,-0.00855825,-0.0436142,0.0104389,0,0,6.93889e-12,-0.00365044,0.0171859,-0.0347,0.000268176,7.89082e-05,-6.52147e-06,0,0,0.267132,0.000895252,0.304694,-0.00178439,-0.0321144,-0.000114514,-0.000218492,0,0,0,0.0250576,-0.00193243,-2,-0.00254564,-0.0115922,8.9381e-05,0,0,-0.0836473,-0.0307219,0.0112005,0.795325,-0.0478208,-0.0405241,0.0589994,0,0,0,0.051834,-0.00749274,1.7988,0.00603088,0.00355138,-1.46753e-05,0,0,-0.301141,0.0122234,-0.321136,0.102102,0.348173,0.0145042,0.010607,0,0,0,0.0962075,-0.00111746,2,0.00638731,-0.0691764,0.00196422,0,0,0.111279,-0.323101,-0.0131199,0.281707,0.0603546,0.526479,-0.0885853,0,0,0,-0.00572909,0.00101337,-0.226954,-0.00046046,0.0020478,6.09329e-05,0,0,-0.011666,-0.000634614,-0.00681246,-0.0128712,0.036971,-0.00982117,0.0687158,0,0,0,0,0,6.00121e-13,-1.20024e-12,0,0,-1.80036e-12,0,-1.20024e-12,0,6.00121e-13,6.00121e-13,6.00121e-13,-6.00121e-13,1.20024e-12,0.867426,-6.00121e-13,0,-6.00121e-13,6.00121e-13,0,0,0,0,0,0,1.80036e-12,-6.00121e-13,0,6.00121e-13,0,0,0,1.80036e-12,0.867426,
1.73472e-12,0.00637561,-0.00708424,-0.0123538,0.00260336,0.000233073,-6.42449e-06,0,0,0.311621,-0.00428787,0.267582,-0.000621758,-0.0345267,-0.000501726,-0.000465703,0,0,0,0.061331,-0.00407833,-0.599597,0.00281267,-0.00190041,1.45268e-05,0,0,-0.0188217,0.618504,0.00303521,-0.0347226,-0.00858677,-0.0436139,0.0104545,0,0,-6.93889e-12,-0.0036478,0.0172045,-0.0346874,0.000158794,0.000125688,-7.51881e-06,0,0,0.267479,0.000889411,0.305226,-0.00177756,-0.0320603,-0.000115335,-0.000220421,0,0,-2.77556e-11,0.0250551,-0.00183514,-2,-0.00258625,-0.0114044,8.95638e-05,0,0,-0.0834585,-0.0307136,0.0111493,0.795408,-0.0478569,-0.0405448,0.0590164,0,0,3.46945e-12,0.0517979,-0.00696229,1.79868,0.00481577,0.00367437,3.32343e-05,0,0,-0.300596,0.0121427,-0.320689,0.102069,0.348013,0.0144899,0.010597,0,0,2.77556e-11,0.0962239,-0.00121132,2,0.00642712,-0.0694187,0.00189201,0,0,0.110995,-0.323019,-0.0130945,0.28167,0.0603948,0.526521,-0.088627,0,0,0,-0.00572894,0.00101948,-0.226751,-0.000444996,0.00202293,4.8727e-05,0,0,-0.011664,-0.000646592,-0.00679284,-0.0128555,0.0369748,-0.00982301,0.0687155,0,0,0,-1.20024e-12,1.80036e-12,-6.00121e-13,-6.00121e-13,1.20024e-12,-1.20024e-12,6.00121e-13,0,0,-6.00121e-13,1.20024e-12,-6.00121e-13,1.80036e-12,-6.00121e-13,1.20024e-12,0.867517,-6.00121e-13,0,1.20024e-12,-6.00121e-13,1.20024e-12,0,0,6.00121e-13,0,0,-6.00121e-13,-1.80036e-12,6.00121e-13,-6.00121e-13,-6.00121e-13,-6.00121e-13,-6.00121e-13,0,0.867517,
