-0.0372593,0.0138424,0.00126817,-0.0262453,0.0210888,-0.00160789,0.0212566,-0.00172415,0.000502387,0.017926,0.00294389,0.000816294,0.276858,0.0116864,-0.00179473,0.300464,-0.0186478,-0.00453382,0.674389,-0.041761,-0.0824369,0.448124,-0.0790111,-0.00326182,-0.0835221,0.174598,-0.0817753,0.00540612,0.0414992,-0.00584441,-0.412185,-0.204438,1.58966,-0.0278406,0.0117622,-0.000176521,0.448124,0.00270306,-0.00556813,0.636376,-0.148523,-0.0486571,-0.158022,0.0414992,0.0047049,-0.297046,0.306296,0.0845755,-0.0163091,-0.014611,-0.000176522,-0.243285,0.211439,1.36266,
-0.037263,0.0137336,0.00127273,-0.0257992,0.0208759,-0.00148591,0.0218101,-0.00186993,0.000386794,0.0181996,0.00274742,0.000811126,0.273399,0.0125677,-0.000995096,0.29885,-0.0175453,-0.00447554,0.67017,-0.0404241,-0.0828274,0.441887,-0.0770081,-0.00331584,-0.0808483,0.173709,-0.0774567,0.00930545,0.0406401,-0.00559071,-0.414137,-0.193642,1.57846,-0.0204134,0.0111049,-0.000383236,0.441887,0.00465272,-0.00408269,0.633492,-0.142787,-0.0496406,-0.154016,0.0406401,0.00444195,-0.285574,0.297256,0.0835569,-0.0165792,-0.0139768,-0.000383236,-0.248203,0.208892,1.36402,
-0.0372339,0.0136451,0.0012662,-0.0254015,0.020679,-0.00137114,0.0223001,-0.00200523,0.000268877,0.0184258,0.00256547,0.000807666,0.270675,0.0132662,-0.000189609,0.297743,-0.0167033,-0.00441435,0.667077,-0.039505,-0.0832059,0.437091,-0.0753901,-0.00338404,-0.07901,0.172855,-0.0719262,0.0125176,0.0399099,-0.00534999,-0.416029,-0.179815,1.56445,-0.0128241,0.0104244,-0.000582909,0.437091,0.00625878,-0.00256483,0.632121,-0.137931,-0.0507777,-0.15078,0.0399099,0.00416976,-0.275861,0.289185,0.0823073,-0.0169202,-0.013375,-0.000582909,-0.253888,0.205768,1.36519,
-0.0371235,0.0135817,0.00124972,-0.0249565,0.0204867,-0.00126191,0.0227456,-0.00214259,0.000148474,0.0186088,0.00238694,0.000803501,0.269079,0.0136682,0.000603587,0.297449,-0.0163402,-0.00432147,0.66605,-0.0390944,-0.0835181,0.434477,-0.0744279,-0.003438,-0.0781888,0.172025,-0.0651707,0.0148751,0.0392476,-0.0050981,-0.417591,-0.162927,1.54771,-0.00518757,0.00971449,-0.000772111,0.434477,0.00743755,-0.00103751,0.632848,-0.13404,-0.0518591,-0.148856,0.0392476,0.00388579,-0.26808,0.281891,0.0810302,-0.01719,-0.0127453,-0.000772111,-0.259295,0.202576,1.36631,
-0.0370903,0.0134986,0.00122361,-0.0246259,0.020286,-0.0011356,0.0231963,-0.00227708,3.07497e-05,0.0187878,0.00221724,0.000794826,0.266662,0.014359,0.00140364,0.29664,-0.0155834,-0.00423161,0.663114,-0.0384891,-0.0836113,0.430396,-0.0728977,-0.00351544,-0.0769782,0.171414,-0.057715,0.0180537,0.0385641,-0.00482777,-0.418057,-0.144287,1.52963,0.00256066,0.0089692,-0.000938693,0.430396,0.00902685,0.000512131,0.633002,-0.129438,-0.0530941,-0.145795,0.0385641,0.00358768,-0.258875,0.274179,0.0795054,-0.0175772,-0.0120694,-0.000938693,-0.265471,0.198763,1.36753,
-0.0371214,0.013395,0.00118608,-0.0244085,0.0200774,-0.000992302,0.0236485,-0.00240966,-8.11665e-05,0.0189616,0.00205692,0.000782027,0.263522,0.0153139,0.00218509,0.295394,-0.0144891,-0.00413581,0.658432,-0.0377346,-0.0834595,0.425063,-0.0708914,-0.0036108,-0.0754691,0.171086,-0.0495398,0.0219787,0.0378705,-0.00453533,-0.417297,-0.123849,1.51046,0.0101806,0.00822351,-0.00107537,0.425063,0.0109894,0.00203612,0.632875,-0.124266,-0.0545676,-0.141783,0.0378705,0.00328941,-0.248533,0.266134,0.0775895,-0.018054,-0.0113383,-0.00107537,-0.272838,0.193974,1.36882,
-0.0371538,0.013306,0.00113879,-0.0242637,0.0198756,-0.000843357,0.0240523,-0.00253587,-0.000185361,0.019111,0.00190092,0.000763559,0.260882,0.016164,0.00290295,0.294415,-0.0135177,-0.00400006,0.654503,-0.0373006,-0.0830404,0.420794,-0.069065,-0.00369189,-0.0746012,0.171059,-0.0400995,0.025493,0.0372719,-0.00420914,-0.415202,-0.100249,1.48942,0.017311,0.00750232,-0.00117521,0.420794,0.0127465,0.0034622,0.633885,-0.119373,-0.0558328,-0.13813,0.0372719,0.00300093,-0.238745,0.258593,0.0758193,-0.0184595,-0.0105228,-0.00117521,-0.279164,0.189548,1.37015,
-0.0372055,0.0132117,0.00108492,-0.0241999,0.019675,-0.000686743,0.0244349,-0.00266071,-0.000271363,0.0192481,0.00175095,0.000738801,0.258205,0.0170775,0.00349514,0.293393,-0.0124858,-0.00382834,0.650025,-0.0369334,-0.0823183,0.416574,-0.067165,-0.00375223,-0.0738668,0.171472,-0.0302923,0.0291517,0.0367114,-0.00385265,-0.411591,-0.0757308,1.469,0.0233112,0.00686586,-0.0012184,0.416574,0.0145758,0.00466224,0.635445,-0.114428,-0.056969,-0.13433,0.0367114,0.00274634,-0.228855,0.251358,0.074118,-0.0187612,-0.00963162,-0.0012184,-0.284845,0.185295,1.37148,
-0.0372037,0.0131245,0.00102652,-0.0241047,0.0194809,-0.000536328,0.0247986,-0.00279243,-0.000343577,0.0193716,0.00160365,0.000710178,0.256219,0.0178315,0.00396797,0.292806,-0.0117695,-0.00362166,0.646714,-0.0367872,-0.0812486,0.413712,-0.0657088,-0.00377956,-0.0735743,0.172275,-0.019981,0.0324151,0.0361565,-0.00348207,-0.406243,-0.0499525,1.44923,0.0283133,0.00626136,-0.00121793,0.413712,0.0162076,0.00566266,0.638409,-0.110153,-0.0579476,-0.131418,0.0361565,0.00250455,-0.220306,0.244883,0.0725487,-0.0188978,-0.00870516,-0.00121793,-0.289738,0.181372,1.3727,
-0.0372303,0.0130201,0.000963946,-0.0241023,0.019292,-0.000381518,0.0251489,-0.00292458,-0.00039424,0.0194915,0.00146708,0.000676917,0.253927,0.0187428,0.00429709,0.291982,-0.0109054,-0.00339109,0.642175,-0.0365568,-0.0798172,0.410348,-0.0640775,-0.00378812,-0.0731137,0.173667,-0.00934986,0.0361018,0.0356194,-0.00309529,-0.399086,-0.0233746,1.43107,0.031956,0.00574708,-0.00116539,0.410348,0.0180509,0.00639119,0.641448,-0.105794,-0.0589495,-0.128155,0.0356194,0.00229883,-0.211589,0.238727,0.0708637,-0.0189406,-0.00773822,-0.00116539,-0.294747,0.177159,1.37383,
