0.000628267,-0.182015,0.000340971,-3.09501,-0.00312783,1.33659,0.00363857,0.469672,-0.148489,0.551125,-0.15654,0.0897838,0.610617,-0.200255,0.612883,-0.0988974,0.695151,-0.217034,0.690315,-0.119426,0.529498,0.00187317,0.795035,-0.214165,0.0402974,0.0594844,0.025473,0.363329,-0.161231,-0.152258,0.180509,8.43769e-17,-9.9476e-17,0,0,-0.1962,0,0,0,0,0,0,0,0,0,0,0,0,
0.000913714,-0.182061,-0.000127919,-3.09396,-0.00663792,1.33615,0.00830513,0.452767,-0.146768,0.452767,-0.146768,0.197646,0.579593,-0.197256,0.585413,-0.0985806,0.685,-0.215455,0.672649,-0.11978,0.529498,0.00187317,0.794944,-0.214162,0.0713618,-0.0114201,-0.117222,0.263554,-0.877521,-0.110086,1.16664,2.66454e-17,1.87406e-16,0,0,-0.23544,0,0,0,0,0,0,0,0,0,0,0,0,
0.00118998,-0.182218,-0.000645071,-3.09288,-0.0109939,1.3353,0.0131438,0.452767,-0.146768,0.452767,-0.146768,0.196704,0.579593,-0.197256,0.585413,-0.0985806,0.685,-0.215455,0.672649,-0.11978,0.529498,0.00187317,0.794944,-0.214162,0.0690668,-0.0392198,-0.129288,0.267926,-1.08899,-0.212444,1.20967,-3.75699e-16,3.01981e-16,0,0,-0.27468,0,0,0,0,0,0,0,0,0,0,0,0,
0.00145558,-0.18241,-0.00109104,-3.09172,-0.0153285,1.33428,0.0179519,0.452767,-0.146768,0.452767,-0.146768,0.195605,0.579593,-0.197256,0.585413,-0.0985806,0.685,-0.215455,0.672649,-0.11978,0.529498,0.00187317,0.794944,-0.214162,0.0664005,-0.0478972,-0.111492,0.29078,-1.08367,-0.255707,1.20201,-2.60236e-16,1.86517e-16,0,0,-0.31392,0,0,0,0,0,0,0,0,0,0,0,0,
0.00171089,-0.182602,-0.00145023,-3.09044,-0.0192844,1.33324,0.0222602,0.452767,-0.146768,0.452767,-0.146768,0.194349,0.579593,-0.197256,0.585413,-0.0985806,0.685,-0.215455,0.672649,-0.11978,0.529498,0.00187317,0.794944,-0.214162,0.0638256,-0.0481471,-0.0897982,0.321493,-0.988958,-0.259984,1.07708,-1.96287e-16,1.42997e-16,0,0,-0.35316,0,0,0,0,0,0,0,0,0,0,0,0,
0.00194881,-0.182789,-0.00173249,-3.08905,-0.0227485,1.33231,0.0258824,0.452767,-0.146768,0.452767,-0.146768,0.192937,0.579593,-0.197256,0.585413,-0.0985806,0.685,-0.215455,0.672649,-0.11978,0.529498,0.00187317,0.794944,-0.214162,0.0594805,-0.0467551,-0.0705654,0.347539,-0.866038,-0.231916,0.905554,-1.62537e-16,1.12799e-16,0,0,-0.3924,0,0,0,0,0,0,0,0,0,0,0,0,
0.00216399,-0.182977,-0.00195398,-3.0876,-0.0257132,1.33159,0.0289024,0.452767,-0.146768,0.452767,-0.146768,0.191367,0.579593,-0.197256,0.585413,-0.0985806,0.685,-0.215455,0.672649,-0.11978,0.529498,0.00187317,0.794944,-0.214162,0.0537962,-0.0469433,-0.0553721,0.361973,-0.741164,-0.181865,0.754989,-1.40332e-16,9.32587e-17,0,0,-0.43164,0,0,0,0,0,0,0,0,0,0,0,0,
0.00235427,-0.183174,-0.00212987,-3.08614,-0.0282115,1.33109,0.031437,0.452767,-0.146768,0.452767,-0.146768,0.189641,0.579593,-0.197256,0.585413,-0.0985806,0.685,-0.215455,0.672649,-0.11978,0.529498,0.00187317,0.794944,-0.214162,0.0475695,-0.0492331,-0.0439711,0.364724,-0.62458,-0.124332,0.633667,-1.15463e-16,7.90479e-17,0,0,-0.47088,0,0,0,0,0,0,0,0,0,0,0,0,
0.00251951,-0.183386,-0.00227213,-3.08471,-0.0302933,1.33081,0.0335852,0.452767,-0.146768,0.452767,-0.146768,0.187757,0.579593,-0.197256,0.585413,-0.0985806,0.685,-0.215455,0.672649,-0.11978,0.529498,0.00187317,0.794944,-0.214162,0.041309,-0.0531081,-0.035565,0.357702,-0.520447,-0.0689759,0.537048,-9.9476e-17,7.01661e-17,0,0,-0.51012,0,0,0,0,0,0,0,0,0,0,0,0,
0.00266084,-0.183618,-0.00238969,-3.08333,-0.0320141,1.33073,0.0354223,0.452767,-0.146768,0.452767,-0.146768,0.185717,0.579593,-0.197256,0.585413,-0.0985806,0.685,-0.215455,0.672649,-0.11978,0.529498,0.00187317,0.794944,-0.214162,0.0353328,-0.0578159,-0.0293922,0.343216,-0.430196,-0.020909,0.459264,-8.43769e-17,6.12843e-17,0,0,-0.54936,0,0,0,0,0,0,0,0,0,0,0,0,
0.00278015,-0.183868,-0.00248907,-3.08204,-0.0334292,1.3308,0.0370044,0.452767,-0.146768,0.452767,-0.146768,0.183519,0.579593,-0.197256,0.585413,-0.0985806,0.685,-0.215455,0.672649,-0.11978,0.529498,0.00187317,0.794944,-0.214162,0.0298283,-0.0626893,-0.0248441,0.323449,-0.353784,0.0177962,0.395525,-7.28306e-17,5.59552e-17,0,0,-0.5886,0,0,0,0,0,0,0,0,0,0,0,0,
0.00287972,-0.184137,-0.00257491,-3.08084,-0.0345904,1.33099,0.0383737,0.452767,-0.146768,0.452767,-0.146768,0.181165,0.579593,-0.197256,0.585413,-0.0985806,0.685,-0.215455,0.672649,-0.11978,0.529498,0.00187317,0.794944,-0.214162,0.024891,-0.067242,-0.0214594,0.300285,-0.290309,0.0468844,0.342338,-6.12843e-17,4.9738e-17,0,0,-0.62784,0,0,0,0,0,0,0,0,0,0,0,0,
0.00296193,-0.184422,-0.00265049,-3.07974,-0.035544,1.33126,0.0395627,0.452767,-0.146768,0.452767,-0.146768,0.178653,0.579593,-0.197256,0.585413,-0.0985806,0.685,-0.215455,0.672649,-0.11978,0.529498,0.00187317,0.794944,-0.214162,0.0205538,-0.0711694,-0.0188964,0.275269,-0.238394,0.0671054,0.297246,-5.32907e-17,4.52971e-17,0,0,-0.66708,0,0,0,0,0,0,0,0,0,0,0,0,
0.00302916,-0.184719,-0.00271812,-3.07874,-0.0363298,1.33157,0.0405969,0.452767,-0.146768,0.452767,-0.146768,0.175985,0.579593,-0.197256,0.585413,-0.0985806,0.685,-0.215455,0.672649,-0.11978,0.529498,0.00187317,0.794944,-0.214162,0.0168075,-0.0743167,-0.0169062,0.249615,-0.196454,0.0796997,0.258541,-4.44089e-17,4.26326e-17,0,0,-0.70632,0,0,0,0,0,0,0,0,0,0,0,0,
0.00308363,-0.185026,-0.00277936,-3.07784,-0.0369814,1.33192,0.041497,0.452767,-0.146768,0.452767,-0.146768,0.17316,0.579593,-0.197256,0.585413,-0.0985806,0.685,-0.215455,0.672649,-0.11978,0.529498,0.00187317,0.794944,-0.214162,0.0136165,-0.0766406,-0.0153107,0.22424,-0.162882,0.0860799,0.225022,-3.64153e-17,3.90799e-17,0,0,-0.74556,0,0,0,0,0,0,0,0,0,0,0,0,
