0.00298259,-0.00317229
-0.00317229,0.0150597
0.00298251,-0.00316977
-0.00316977,0.0150544
0.0029824,-0.00316598
-0.00316598,0.0150465
0.00298225,-0.00316094
-0.00316094,0.015036
0.00298206,-0.00315465
-0.00315465,0.0150229
0.00298185,-0.00314712
-0.00314712,0.0150072
0.00298162,-0.00313835
-0.00313835,0.014989
0.00298136,-0.00312836
-0.00312836,0.0149683
0.0029811,-0.00311716
-0.00311716,0.0149451
0.00298083,-0.00310474
-0.00310474,0.0149195
0.00298056,-0.00309114
-0.00309114,0.0148915
0.00298031,-0.00307635
-0.00307635,0.0148611
0.00298007,-0.0030604
-0.0030604,0.0148285
0.00297986,-0.00304329
-0.00304329,0.0147937
0.00297969,-0.00302504
-0.00302504,0.0147567
0.00297957,-0.00300567
-0.00300567,0.0147176
0.00297952,-0.0029852
-0.0029852,0.0146765
0.00297954,-0.00296363
-0.00296363,0.0146335
0.00297964,-0.002941
-0.002941,0.0145885
0.00297985,-0.00291731
-0.00291731,0.0145417
0.00298017,-0.00289258
-0.00289258,0.0144932
0.00298062,-0.00286683
-0.00286683,0.014443
0.00298122,-0.00284008
-0.00284008,0.0143913
0.00298198,-0.00281235
-0.00281235,0.014338
0.00298291,-0.00278365
-0.00278365,0.0142833
0.00298404,-0.00275401
-0.00275401,0.0142274
0.00298538,-0.00272344
-0.00272344,0.0141701
0.00298694,-0.00269196
-0.00269196,0.0141117
0.00298876,-0.00265958
-0.00265958,0.0140523
0.00299084,-0.00262634
-0.00262634,0.0139919
0.00299321,-0.00259223
-0.00259223,0.0139306
0.00299589,-0.00255728
-0.00255728,0.0138685
0.00299889,-0.0025215
-0.0025215,0.0138058
0.00300224,-0.00248492
-0.00248492,0.0137424
0.00300597,-0.00244753
-0.00244753,0.0136785
0.00301008,-0.00240936
-0.00240936,0.0136142
0.00301462,-0.00237042
-0.00237042,0.0135495
0.00301959,-0.00233071
-0.00233071,0.0134846
0.00302502,-0.00229026
-0.00229026,0.0134196
0.00303094,-0.00224907
-0.00224907,0.0133545
0.00303738,-0.00220714
-0.00220714,0.0132895
0.00304435,-0.00216449
-0.00216449,0.0132246
0.00305189,-0.00212112
-0.00212112,0.0131599
0.00306003,-0.00207704
-0.00207704,0.0130955
0.00306879,-0.00203224
-0.00203224,0.0130315
0.00307819,-0.00198673
-0.00198673,0.0129679
0.00308828,-0.00194051
-0.00194051,0.012905
0.00309908,-0.00189358
-0.00189358,0.0128427
0.00311062,-0.00184594
-0.00184594,0.0127811
0.00312293,-0.00179758
-0.00179758,0.0127203
0.00313605,-0.00174849
-0.00174849,0.0126605
0.00315002,-0.00169867
-0.00169867,0.0126017
0.00316486,-0.0016481
-0.0016481,0.0125439
0.00318061,-0.00159678
-0.00159678,0.0124873
0.00319731,-0.00154469
-0.00154469,0.0124319
0.00321501,-0.00149181
-0.00149181,0.0123779
0.00323373,-0.00143814
-0.00143814,0.0123252
0.00325353,-0.00138364
-0.00138364,0.0122741
0.00327444,-0.0013283
-0.0013283,0.0122245
0.0032965,-0.00127209
-0.00127209,0.0121765
0.00331977,-0.00121498
-0.00121498,0.0121303
0.00334428,-0.00115696
-0.00115696,0.0120859
0.00337009,-0.00109799
-0.00109799,0.0120434
0.00339725,-0.00103803
-0.00103803,0.0120028
0.00342581,-0.000977063
-0.000977063,0.0119643
0.00345581,-0.00091504
-0.00091504,0.0119279
0.00348731,-0.000851927
-0.000851927,0.0118938
0.00352038,-0.000787686
-0.000787686,0.0118619
0.00355505,-0.000722273
-0.000722273,0.0118324
0.0035914,-0.000655646
-0.000655646,0.0118053
0.00362948,-0.000587761
-0.000587761,0.0117808
0.00366934,-0.00051857
-0.00051857,0.0117589
0.00371105,-0.000448029
-0.000448029,0.0117397
0.00375467,-0.000376088
-0.000376088,0.0117233
0.00380027,-0.0003027
-0.0003027,0.0117098
0.00384788,-0.000227818
-0.000227818,0.0116991
0.00389759,-0.000151392
-0.000151392,0.0116915
0.00394944,-7.33787e-05
-7.33787e-05,0.011687
0.00400349,6.26749e-06
6.26749e-06,0.0116857
0.0040598,8.75876e-05
8.75876e-05,0.0116875
0.0041184,0.000170619
0.000170619,0.0116927
0.00417935,0.000255395
0.000255395,0.0117013
0.00424268,0.000341941
0.000341941,0.0117132
0.00430842,0.000430276
0.000430276,0.0117286
0.00437658,0.000520409
0.000520409,0.0117475
0.00444718,0.000612338
0.000612338,0.01177
0.00452021,0.000706046
0.000706046,0.0117959
0.00459564,0.000801502
0.000801502,0.0118254
0.00467344,0.000898654
0.000898654,0.0118584
0.00475353,0.000997429
0.000997429,0.0118949
0.00483584,0.00109773
0.00109773,0.0119348
0.00492023,0.00119943
0.00119943,0.011978
0.00500657,0.00130236
0.00130236,0.0120244
0.00509465,0.00140635
0.00140635,0.0120739
0.00518427,0.00151114
0.00151114,0.0121261
0.00527513,0.00161646
0.00161646,0.012181
0.00536692,0.00172199
0.00172199,0.0122381
0.00545928,0.00182734
0.00182734,0.0122973
0.00555176,0.00193209
0.00193209,0.012358
0.0056439,0.00203576
0.00203576,0.0124199
0.00573516,0.0021378
0.0021378,0.0124825
0.00582494,0.00223762
0.00223762,0.0125452
0.0059126,0.00233457
0.00233457,0.0126074
0.00599745,0.00242798
0.00242798,0.0126686
0.00607876,0.00251709
0.00251709,0.0127279
0.00615577,0.00260117
0.00260117,0.0127848
0.00622769,0.00267942
0.00267942,0.0128384
0.00629376,0.00275107
0.00275107,0.0128882
0.00635319,0.00281537
0.00281537,0.0129333
0.00640526,0.00287156
0.00287156,0.012973
0.00644928,0.00291898
0.00291898,0.0130068
0.00648465,0.00295703
0.00295703,0.0130341
0.00651085,0.00298517
0.00298517,0.0130543
0.00652747,0.00300301
0.00300301,0.0130672
0.00653422,0.00301026
0.00301026,0.0130724
0.00653095,0.00300675
0.00300675,0.0130699
0.00651765,0.00299248
0.00299248,0.0130596
0.00649444,0.00296754
0.00296754,0.0130416
0.00646157,0.00293221
0.00293221,0.0130163
0.00641943,0.00288684
0.00288684,0.0129839
0.00636852,0.00283193
0.00283193,0.0129449
0.00630944,0.00276805
0.00276805,0.0129
0.00624284,0.00269587
0.00269587,0.0128498
0.00616947,0.0026161
0.0026161,0.012795
0.0060901,0.00252949
0.00252949,0.0127363
0.0060055,0.00243681
0.00243681,0.0126744
0.00591648,0.00233885
0.00233885,0.0126102
