-8.893527955932406,
-7.624198979787214,
-6.3991029954038705,
-5.214972314027184,
-4.068950923216205,
-2.958534240683101,
-1.8815204637036484,
-0.835971053440149,
0.179821528964498,
1.1673602890664023,
2.1279655025097055,
3.0627927474092482,
3.9728478746618787,
4.85899948508646,
5.721989374748633,
6.56244132674007,
7.3808685631246735,
8.17768012025838,
8.95318637081122,
9.707603883977217,
10.441059789492442,
11.153595789646776,
11.845171945239905,
12.51567034560911,
13.164898758837525,
13.792594345874079,
14.398427511624348,
14.982005957505926,
15.542878994111938,
16.08054217029585,
16.59444227694425,
17.083982790490957,
17.54852983300823,
17.987418741818665,
18.39996136046814,
18.785454181785774,
19.143187488676965,
19.472455644162903,
19.772568672997654,
20.04286524679182,
20.28272712708947,
20.49159503179537,
20.668985767728707,
20.8145103173809,
20.927892387415337,
21.00898673188459,
21.057796372413232,
21.07448767403827,
21.05940212647731,
21.01306365486374,
20.936180366637362,
20.829639849599097,
20.694497473363906,
20.531957598984523,
20.343348136118827,
20.130089453605247,
19.89365918548589,
19.63555491447206,
19.35725699939682,
19.060193898799604,
18.745712209610062,
18.415053294722583,
18.06933784935934,
17.70955910809417,
17.336584690870524,
16.951166400163764,
16.55395668143541,
16.145530000694777,
15.72640711395815,
15.297080119218617,
14.858036285760145,
14.409778922011558,
13.952843929900341,
13.48781115012599,
13.015310075823058,
12.536019953261501,
12.050664658939407,
11.560003017934443,
11.064815398527587,
10.565887486737076,
10.063992125806944,
9.559870020815131,
9.05420998022877,
8.547629215096604,
8.04065405775424,
7.53370130307628,
7.027060215070872,
6.520875069755501,
6.0151279025705975,
5.509620868090132,
5.003957268283424,
4.49751982665546,
3.989444145075705,
3.4785844549566827,
2.9634677669400262,
2.442231382216081,
1.912537577757894,
1.3714583515351046,
0.8153227948097848,
0.23952050842863715,
-0.3617427565030722,
-0.9957354956807998,
-1.671525918319157,
-2.4003179991890686,
-3.1957558950041,
-4.074133838036891,
-5.054428120280589,
-6.158052748144959,
-7.408238152981924,
-8.828951350921344,
-10.443323158356183,
-12.271625577019176,
-14.328943530671598,
-16.622791678276535,
-19.151010762926628,
-21.900306941855252,
-24.84574760038538,
-27.951394332233072,
-31.172061556888984,
-34.45598490875313,
-37.7480228587541,
-40.99294145586102,
-44.1383603089167,
-47.137050180545,
-49.94842850498882,
-52.53925333366358,
-54.883633984550556,
-56.96254209724553,
-58.763021805420394,
-60.27727561606977,
-61.50176027442303,
-62.4363792640296,
-63.08381570962323,
-63.449016350056596,
-63.53881508644971,
-63.361672200739775,
-62.92750046795322,
-62.2475496859019,
-61.3343245613808,
-60.20151583811399,
-58.863929913792475,
-57.33740725002762,
-55.63872421060095,
-53.785476372577385,
-51.79594380368392,
-49.688940361638096,
-47.48364989463887,
-45.1994524961056,
-42.85574389208652,
-40.47175080385287,
-38.066344883867,
-35.65785767522573,
-33.26389904381194,
-30.901181678618407,
-28.585354507182934,
-26.330848160112254,
-24.150735859414645,
-22.056613220752425,
-20.058500385654423,
-18.164769595452718,
-16.382100771052922,
-14.715466886535037,
-13.16814996043076,
-11.741787397420973,
-10.436447270377643,
-9.250730020004157,
-8.181893047226534,
-7.225993853055747,
-6.378046796764034,
-5.632188229441606,
-4.981844725957064,
-4.419899370033107,
-3.938851509914178,
-3.53096604587655,
-3.188409076527285,
-2.903367557109627,
-2.668151452244233,
-2.4752776484613848,
-2.3175355906114428,
-2.1880351954611914,
-2.080238062390002,
-1.987973342858469,
-1.9054398536516757,
-1.8271961364990776,
-1.7481401950960715,
-1.6634805980941105,
-1.568700541625689,
-1.4595163345018731,
-1.3318316184619579,
-1.18168847744619,
-1.0052164339514196,
-0.7985801849059568,
-0.5579267998713918,
-0.27933299478413776,
0.041246992309388275,
0.4080324589904486,
0.8254658006014193,
1.2982601550656545,
1.831444685997962,
2.430407004381105,
3.1009321376618555,
3.849237323090576,
4.682001723800709,
5.606389934519207,
6.630067850716993,
7.761209111095548,
9.00848987837066,
10.381069186844963,
11.888551447184819,
13.540926950760445,
15.348485352849423,
17.32169613664852,
19.47104897777487,
21.806845763602805,
24.33893481198373,
27.076376639685698,
30.02702953811806,
33.197042337389284,
36.59024122328096,
40.20739748316697,
44.04536377444445,
48.09606809526466,
52.34535719552012,
56.7716846735752,
61.34464321654849,
66.02334476050476,
70.75465564286654,
75.47129420130825,
80.08979277839684,
84.50831025880854,
88.60424852048637,
92.23156689291568,
95.21758875880397,
97.35893311903756,
98.41595183206995,
98.10467339424571,
96.08472236157789,
91.94109072227934,
85.15762517231131,
75.083647961008,
60.915074346688264,
41.802463131729056,
17.591031504626528,
-7.794628839760103,
-15.520784818626808,
31.38700898090912,
109.32510034015073,
129.7693287554465,
79.14971651309277,
16.171792251576864,
-10.151851515760512,
-22.11622930252041,
-35.11347619115392,
-49.60663976792988,
-65.88019476819902,
-83.99030694080275,
-103.56997828653152,
-124.08674428202232,
-145.00992666559384,
-165.8739317561708,
-186.29119079126696,
-205.94594430355139,
-224.58241573963326,
-241.9927846996506,
-258.0067408046218,
-272.48231157337284,
-285.29667853000353,
-296.33678142147585,
-305.49253074485165,
-312.65690359558187,
-317.73296905357824,
-320.6405938284287,
-321.3142911321347,
-319.6927934660161,
-315.7186167413758,
-309.40639957988003,
-301.18700292223315,
-293.24263113445585,
-292.93877146113476,
-310.0386792563764,
-330.3169527730707,
-350.72480631922673,
-335.02374223347147,
-239.78936168726753,
-185.9465972131942,
-167.70593449170735,
-221.63968929646643,
-317.2351005401129,
-436.76740807644154,
-542.1261768467967,
-115.3807613622912,
91.90206295329449,
40.923686149846375,
-24.394153841044734,
-81.68903671710831,
-135.30763023384455,
-193.18501019618986,
-264.3457663440061,
-355.8563677803015,
-463.4906718402526,
