0.358875,
0.0771004,
0.152076,
0.131053,
0.120006,
0.109034,
0.098162,
0.0874136,
0.0768134,
0.0663856,
0.056154,
0.0461416,
0.0363706,
0.0268618,
0.017635,
0.00870823,
9.79016e-05,
-0.00818142,
-0.0161171,
-0.0236984,
-0.0309166,
-0.0377651,
-0.044239,
-0.0503354,
-0.0560532,
-0.0613929,
-0.0663565,
-0.0709476,
-0.0751712,
-0.0790336,
-0.0825423,
-0.0857065,
-0.0885362,
-0.0910433,
-0.0932406,
-0.0951426,
-0.0967647,
-0.0981238,
-0.0992372,
-0.100123,
-0.100798,
-0.101281,
-0.101584,
-0.10172,
-0.101697,
-0.101516,
-0.101172,
-0.100653,
-0.0999343,
-0.0989831,
-0.0977543,
-0.0961921,
-0.0942325,
-0.0918078,
-0.0888558,
-0.0853334,
-0.0812345,
-0.0766082,
-0.0715713,
-0.0662991,
-0.0609791,
-0.0556878,
-0.0500945,
-0.0428597,
-0.0314493,
-0.0151559,
0.00117251,
0.0131067,
0.0219493,
0.0297034,
0.0367158,
0.0428895,
0.0482139,
0.0527439,
0.0565501,
0.0596989,
0.0622453,
0.064228,
0.0656676,
0.0665639,
0.066895,
0.0666179,
0.0656692,
0.0639672,
0.0614141,
0.0578985,
0.0532966,
0.0474723,
0.040276,
0.0315418,
0.0210841,
0.0086957,
-0.00584967,
-0.0227837,
-0.0423065,
-0.0645078,
-0.0892172,
-0.115767,
-0.142724,
-0.167838,
-0.188685,
-0.203773,
-0.212578,
-0.214827,
-0.211251,
-0.203569,
-0.19321,
-0.181056,
-0.167722,
-0.153666,
-0.13923,
-0.124659,
-0.110134,
-0.0957844,
-0.0817083,
-0.067979,
-0.0546531,
-0.041775,
-0.0293799,
-0.0174963,
-0.00614725,
0.00464822,
0.0148746,
0.0245191,
0.0335716,
0.0420235,
0.0498685,
0.0571011,
0.0637175,
0.0697143,
0.0750889,
0.0798391,
0.0839625,
0.0874568,
0.0903191,
0.0925457,
0.0941325,
0.0950742,
0.0953651,
0.0949988,
0.0939686,
0.0922686,
0.0898942,
0.0868439,
0.0831206,
0.0787341,
0.0737036,
0.0680605,
0.0618512,
0.0551396,
0.048009,
0.0405628,
0.0329234,
0.0252302,
0.0176337,
0.0102893,
0.00334806,
-0.00305284,
-0.00879959,
-0.0138089,
-0.018032,
-0.0214535,
-0.024086,
-0.0259599,
-0.0271103,
-0.0275635,
-0.0273253,
-0.0263755,
-0.0246723,
-0.0221676,
-0.0188311,
-0.0146781,
-0.00978683,
-0.0042979,
0.00160909,
0.00775367,
0.0139919,
0.0202381,
0.0264667,
0.0326982,
0.0389805,
0.0453714,
0.0519283,
0.0587017,
0.0657336,
0.073057,
0.0806965,
0.0886686,
0.0969827,
0.10564,
0.114632,
0.123939,
0.133526,
0.143335,
0.153272,
0.163196,
0.172884,
0.181999,
0.19004,
0.196302,
0.199901,
0.19999,
0.196387,
0.190776,
0.187832,
0.192232,
0.19485,
0.17175,
0.135138,
0.116672,
0.106752,
0.0945201,
0.0815761,
0.069683,
0.0592026,
0.0500993,
0.0422734,
0.0356187,
0.0300314,
0.0254106,
0.0216585,
0.0186804,
0.0163838,
0.0146783,
0.0134747,
0.0126858,
0.0122254,
0.0120089,
0.011953,
0.0119754,
0.0119942,
0.0119273,
0.0116925,
0.0112067,
0.0103874,
0.00915424,
0.00743263,
0.00515946,
0.00229061,
-0.00118948,
-0.00525705,
-0.00983838,
-0.0148007,
-0.0199468,
-0.0250155,
-0.0296882,
-0.0336037,
-0.0363788,
-0.0376346,
-0.0370271,
-0.0342772,
-0.0291983,
-0.021712,
-0.0118473,
0.000283167,
0.014528,
0.0307535,
0.0488961,
0.0689935,
0.0911773,
0.115609,
0.142324,
0.170924,
0.200096,
0.2271,
0.247989,
0.259653,
0.262463,
0.259075,
0.251117,
0.239583,
0.225766,
0.210869,
0.19592,
0.181815,
0.169228,
0.158499,
0.149607,
0.142263,
0.136056,
0.130582,
0.125503,
0.120564,
0.115582,
0.110426,
0.105009,
0.0992816,
0.0932281,
0.0868646,
0.0802367,
0.0734155,
0.0664922,
0.0595729,
0.0527709,
0.0462006,
0.03997,
0.0341754,
0.028896,
0.0241908,
0.0200973,
0.0166328,
0.0137972,
0.0115765,
0.00994819,
0.008885,
0.00835856,
0.00834134,
0.00880712,
0.00973013,
0.0110832,
0.0128358,
0.0149521,
0.01739,
0.0201021,
0.0230372,
0.026143,
0.0293695,
0.032671,
0.0360083,
0.0393484,
0.0426637,
0.04593,
0.0491246,
0.0522241,
0.0552031,
0.0580339,
0.0606868,
0.0631312,
0.0653376,
0.0672794,
0.0689356,
0.0702924,
0.0713445,
0.0720963,
0.0725612,
0.072761,
0.0727242,
0.0724837,
0.0720745,
0.0715312,
0.0708854,
0.0701646,
0.0693902,
0.0685772,
0.0677339,
0.0668624,
0.0659587,
0.0650139,
