0.00345901,2.04475e-05,-0.00132402,7.94914e-07,0.00175968,2.301e-05,2.44077e-05,9.44431e-05,0.00191782,-1.61746e-05,4.77882e-05,0.000414111,0.00218164,-0.000489907,-0.00132022,-4.28622e-06,0.00349016,2.32696e-06,0.00162861,-1.39862e-06,1.52045e-05,0.000430318,0.00015339,-6.12572e-05,0.000276262,0.00239843,0.00201035,-0.00276397,0.00154663,-7.42534e-05,0.00163775,-0.000132343,0.0324797,-0.000385013,-0.000766011,-0.000575485,0.00162261,6.60425e-05,-0.000380517,-0.0027255,0.0237253,0.00462512,6.9047e-05,1.28495e-06,3.32631e-05,2.35524e-05,-0.00188561,0.000989479,0.0463515,0,-1.38778e-11,-6.93889e-12,-6.93889e-12,0,-1.38778e-11,-6.93889e-12,0,-1.38778e-11,-6.93889e-12,-6.93889e-12,-6.93889e-12,-6.93889e-12,-6.93889e-12,-1.61487e-12,-3.22974e-12,-3.22974e-12,-1.61487e-12,-1.61487e-12,-1.61487e-12,0,-1.61487e-12,1.61487e-12,3.22974e-12,0,1.61487e-12,1.61487e-12,3.22974e-12,3.55271e-12,1.77636e-12,1.77636e-12,0,1.77636e-12,1.77636e-12,1.77636e-12,-1.77636e-12,-1.77636e-12,-1.77636e-12,-1.77636e-12,0,0,0,-1.4803e-12,1.4803e-12,1.4803e-12,0,-1.4803e-12,0,1.4803e-12,1.4803e-12,0,0,1.4803e-12,0,1.4803e-12,0,0,0,0,0,0,-1.77636e-12,-1.77636e-12,-1.77636e-12,0,-1.77636e-12,0,-1.77636e-12,-1.77636e-12,-1.77636e-12,-5.63785e-12,1.73472e-12,-5.63785e-12,0,4.77049e-12,1.73472e-12,1.73472e-12,2.1684e-12,-4.33681e-13,-1.73472e-12,-2.1684e-12,1.30104e-12,-1.30104e-12,-3.90313e-12,-3.46945e-12,3.46945e-12,-3.46945e-12,-3.46945e-12,0,3.46945e-12,-3.46945e-12,-1.73472e-12,5.20417e-12,0,5.20417e-12,5.20417e-12,3.46945e-12,1.73472e-12,8.67362e-13,-8.67362e-13,0,8.67362e-13,-8.67362e-13,1.73472e-12,8.67362e-13,-8.67362e-12,-3.46945e-12,-8.67362e-12,-5.20417e-12,-1.73472e-12,3.46945e-12,-3.46945e-12,
0.00345655,2.0445e-05,-0.00132651,7.95511e-07,0.00175621,2.23713e-05,2.44112e-05,9.42597e-05,0.00191603,-1.60886e-05,4.78394e-05,0.000415902,0.00218205,-0.000490974,-0.00132273,-4.30337e-06,0.00348747,2.32322e-06,0.00162607,-1.8153e-06,1.51363e-05,0.000428613,0.000153336,-6.05784e-05,0.000276132,0.00240074,0.00201116,-0.00276642,0.00154371,-7.35695e-05,0.00163493,-0.000132446,0.0324837,-0.000386154,-0.000763476,-0.000573827,0.00162241,6.47093e-05,-0.000380366,-0.00272847,0.0237249,0.0046288,6.89151e-05,1.37319e-06,3.32478e-05,2.35369e-05,-0.00188575,0.000989541,0.0463513,0,0,0,0,0,0,6.93889e-12,-1.38778e-11,0,-6.93889e-12,-6.93889e-12,-6.93889e-12,-6.93889e-12,-6.93889e-12,0,1.61487e-12,1.61487e-12,0,3.22974e-12,-1.61487e-12,0,3.22974e-12,1.61487e-12,1.61487e-12,1.61487e-12,0,1.61487e-12,1.61487e-12,-8.88178e-13,0,0,0,2.66454e-12,-1.77636e-12,0,-1.77636e-12,-8.88178e-13,0,0,0,-8.88178e-13,0,1.4803e-12,0,1.4803e-12,-1.4803e-12,-1.4803e-12,0,1.4803e-12,0,0,1.4803e-12,-1.4803e-12,0,1.4803e-12,0,0,8.88178e-13,0,0,0,8.88178e-13,-8.88178e-13,-8.88178e-13,0,-8.88178e-13,1.77636e-12,2.66454e-12,-4.44089e-12,0,3.46945e-12,3.46945e-12,1.73472e-12,1.73472e-12,-8.67362e-13,5.20417e-12,3.46945e-12,1.30104e-12,2.1684e-12,4.33681e-13,1.73472e-12,-1.73472e-12,1.30104e-12,3.46945e-12,-6.93889e-12,-6.93889e-12,0,0,0,-2.08167e-11,-3.46945e-12,-6.93889e-12,-6.93889e-12,0,-3.46945e-12,-3.46945e-12,3.46945e-12,-3.46945e-12,3.46945e-12,3.46945e-12,3.46945e-12,3.46945e-12,3.46945e-12,1.73472e-12,3.46945e-12,5.20417e-12,3.46945e-12,5.20417e-12,3.46945e-12,3.46945e-12,-1.73472e-12,5.20417e-12,
0.00345407,2.04406e-05,-0.00132892,7.97992e-07,0.00175262,2.16518e-05,2.44249e-05,9.40562e-05,0.00191424,-1.59988e-05,4.78879e-05,0.000417766,0.00218242,-0.000492068,-0.00132516,-4.32726e-06,0.00348473,2.32182e-06,0.00162336,-2.2928e-06,1.5063e-05,0.000426815,0.000153282,-5.98337e-05,0.000275987,0.00240334,0.00201209,-0.00276905,0.00154066,-7.2875e-05,0.00163188,-0.000132562,0.032488,-0.000387546,-0.000760648,-0.000572161,0.00162213,6.32089e-05,-0.000380209,-0.00273203,0.0237241,0.00463288,6.88046e-05,1.46762e-06,3.32594e-05,2.35197e-05,-0.00188586,0.000989609,0.0463511,6.93889e-12,6.93889e-12,6.93889e-12,6.93889e-12,6.93889e-12,6.93889e-12,6.93889e-12,0,0,0,0,0,0,0,0,8.07435e-13,8.07435e-13,0,8.07435e-13,-8.07435e-13,0,-8.07435e-13,8.07435e-13,-8.07435e-13,0,0,0,0,-8.88178e-13,-1.77636e-12,-1.77636e-12,-2.66454e-12,-2.66454e-12,-1.77636e-12,-1.77636e-12,0,0,8.88178e-13,1.77636e-12,1.77636e-12,0,8.88178e-13,0,7.40149e-13,7.40149e-13,7.40149e-13,0,0,0,0,0,-7.40149e-13,0,0,0,-7.40149e-13,8.88178e-13,8.88178e-13,2.66454e-12,8.88178e-13,8.88178e-13,8.88178e-13,8.88178e-13,8.88178e-13,0,-8.88178e-13,0,1.77636e-12,8.88178e-13,8.88178e-13,0,3.46945e-12,1.73472e-12,2.60209e-12,2.60209e-12,1.73472e-12,1.73472e-12,0,4.33681e-13,-2.1684e-12,-1.30104e-12,4.33681e-13,0,8.67362e-13,3.46945e-12,3.46945e-12,3.46945e-12,3.46945e-12,3.46945e-12,3.46945e-12,0,0,0,0,3.46945e-12,0,3.46945e-12,0,0,0,0,0,0,-1.73472e-12,0,-3.46945e-12,0,0,-3.46945e-12,-3.46945e-12,-3.46945e-12,0,
0.00345159,2.04383e-05,-0.00133125,8.00202e-07,0.0017491,2.09325e-05,2.44393e-05,9.38581e-05,0.00191246,-1.59121e-05,4.79359e-05,0.000419622,0.00218278,-0.000493156,-0.0013275,-4.35279e-06,0.00348198,2.32082e-06,0.00162066,-2.77605e-06,1.49878e-05,0.000425046,0.000153229,-5.90984e-05,0.000275843,0.00240595,0.00201301,-0.00277168,0.00153768,-7.21849e-05,0.00162885,-0.000132676,0.0324921,-0.000388947,-0.000757816,-0.00057053,0.00162184,6.17124e-05,-0.000380053,-0.00273561,0.0237233,0.00463695,6.86947e-05,1.56106e-06,3.32721e-05,2.35025e-05,-0.00188596,0.000989676,0.0463509,0,0,0,-6.93889e-12,0,0,0,0,6.93889e-12,0,-6.93889e-12,0,0,0,0,0,0,0,0,0,0,4.03717e-13,8.07435e-13,4.03717e-13,-8.07435e-13,4.03717e-13,0,0,4.44089e-13,0,0,-1.33227e-12,4.44089e-13,0,0,4.44089e-13,0,0,-1.33227e-12,0,-4.44089e-13,8.88178e-13,0,0,0,0,0,0,0,7.40149e-13,0,0,0,1.4803e-12,7.40149e-13,7.40149e-13,-4.44089e-13,0,8.88178e-13,4.44089e-13,4.44089e-13,4.44089e-13,4.44089e-13,0,-4.44089e-13,0,-1.33227e-12,4.44089e-13,-4.44089e-13,-4.44089e-13,-8.67362e-13,0,-1.73472e-12,0,-8.67362e-13,-8.67362e-13,-8.67362e-13,0,0,-8.67362e-13,0,0,0,0,3.46945e-12,3.46945e-12,0,3.46945e-12,0,0,3.46945e-12,0,0,0,0,0,0,0,0,3.46945e-12,3.46945e-12,6.93889e-12,3.46945e-12,0,3.46945e-12,0,0,0,3.46945e-12,0,3.46945e-12,0,
0.00344914,2.04384e-05,-0.0013335,8.01599e-07,0.00174574,2.02394e-05,2.4452e-05,9.36735e-05,0.00191072,-1.5831e-05,4.79836e-05,0.000421432,0.00218315,-0.000494223,-0.00132976,-4.37835e-06,0.00347927,2.31968e-06,0.00161807,-3.24721e-06,1.49131e-05,0.000423355,0.000153176,-5.83997e-05,0.000275706,0.00240846,0.00201387,-0.00277423,0.00153484,-7.15087e-05,0.00162593,-0.000132786,0.0324961,-0.000390276,-0.000755078,-0.000568964,0.00162159,6.02788e-05,-0.000379899,-0.00273901,0.0237227,0.00464084,6.8582e-05,1.65047e-06,3.32796e-05,2.34863e-05,-0.00188604,0.000989738,0.0463508,0,0,0,0,0,6.93889e-12,6.93889e-12,6.93889e-12,0,0,6.93889e-12,6.93889e-12,6.93889e-12,6.93889e-12,0,0,2.01859e-13,0,2.01859e-13,0,-2.01859e-13,-2.01859e-13,0,-2.01859e-13,-2.01859e-13,4.03717e-13,-2.01859e-13,-4.03717e-13,-4.44089e-13,0,-2.22045e-13,0,-4.44089e-13,0,4.44089e-13,-4.44089e-13,2.22045e-13,2.22045e-13,0,2.22045e-13,2.22045e-13,0,3.70074e-13,0,3.70074e-13,0,0,7.40149e-13,7.40149e-13,0,0,0,-7.40149e-13,0,-3.70074e-13,0,2.22045e-13,2.22045e-13,2.22045e-13,0,6.66134e-13,4.44089e-13,-2.22045e-13,0,-4.44089e-13,-2.22045e-13,0,0,0,0,0,0,8.67362e-13,0,8.67362e-13,-1.73472e-12,0,-1.73472e-12,-8.67362e-13,0,-8.67362e-13,0,-8.67362e-13,-8.67362e-13,-3.46945e-12,-3.46945e-12,-3.46945e-12,-3.46945e-12,-3.46945e-12,0,3.46945e-12,3.46945e-12,0,0,0,0,0,-3.46945e-12,0,0,0,0,0,3.46945e-12,3.46945e-12,3.46945e-12,3.46945e-12,3.46945e-12,3.46945e-12,3.46945e-12,3.46945e-12,3.46945e-12,
0.00344677,2.04406e-05,-0.00133564,8.02218e-07,0.00174258,1.95788e-05,2.44627e-05,9.35038e-05,0.00190903,-1.57562e-05,4.80305e-05,0.000423174,0.00218351,-0.000495259,-0.00133192,-4.40355e-06,0.00347662,2.31837e-06,0.00161562,-3.70121e-06,1.48401e-05,0.000421761,0.000153126,-5.77453e-05,0.000275578,0.00241084,0.00201464,-0.0027767,0.00153218,-7.08535e-05,0.00162318,-0.000132891,0.0324997,-0.000391519,-0.000752462,-0.000567478,0.00162137,5.89238e-05,-0.000379749,-0.00274217,0.0237223,0.00464453,6.84678e-05,1.73458e-06,3.32817e-05,2.34713e-05,-0.00188613,0.000989794,0.0463506,-5.7454e-09,0,0,0,0,0,0,2.2482e-09,0,0,0,-6.93889e-12,-6.93889e-12,-6.93889e-12,0,0,1.57702e-15,-1.57702e-15,1.57702e-15,0,0,1.57702e-15,1.57702e-15,4.73106e-15,1.57702e-15,0,0,1.57702e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.85037e-13,1.85037e-13,1.85037e-13,0,1.85037e-13,0,0,0,0,0,1.85037e-13,1.85037e-13,1.85037e-13,0,0,-1.11022e-13,0,0,1.11022e-13,-2.22045e-13,1.11022e-13,1.11022e-13,1.11022e-13,1.11022e-13,1.11022e-13,-1.11022e-13,1.11022e-13,0,8.67362e-13,0,0,8.67362e-13,8.67362e-13,0,0,-8.67362e-13,-8.67362e-13,-8.67362e-13,8.67362e-13,-8.67362e-13,-8.67362e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.53484e-10,0,0,0,0,0,0,1.0339e-09,-3.46945e-12,-3.46945e-12,0,-3.46945e-12,-3.46945e-12,-3.46945e-12,
0.00344449,2.04442e-05,-0.00133765,8.0228e-07,0.00173963,1.89503e-05,2.44715e-05,9.33479e-05,0.00190742,-1.56877e-05,4.80758e-05,0.000424835,0.00218387,-0.000496254,-0.00133395,-4.42836e-06,0.00347407,2.31703e-06,0.00161331,-4.13733e-06,1.47694e-05,0.000420268,0.000153078,-5.71347e-05,0.000275458,0.00241308,0.00201535,-0.00277907,0.0015297,-7.02247e-05,0.00162059,-0.00013299,0.0325029,-0.000392683,-0.000749973,-0.000566083,0.00162118,5.76467e-05,-0.000379604,-0.0027451,0.0237221,0.004648,6.8355e-05,1.81313e-06,3.32802e-05,2.34576e-05,-0.0018862,0.000989844,0.0463504,-5.43315e-09,0,0,0,0,0,0,3.17107e-09,0,0,0,0,6.93889e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.85037e-13,0,-1.85037e-13,0,0,0,0,0,0,0,0,0,0,0,-1.38778e-14,0,0,-1.38778e-14,-1.38778e-14,0,0,0,0,1.73472e-12,0,0,0,8.67362e-13,0,0,-8.67362e-13,0,0,0,0,-8.67362e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.98372e-10,0,0,0,0,0,0,6.9042e-10,0,0,0,0,0,0,
0.00344233,2.04487e-05,-0.00133954,8.02045e-07,0.00173689,1.83512e-05,2.44791e-05,9.32039e-05,0.00190588,-1.5625e-05,4.81191e-05,0.00042641,0.00218422,-0.000497203,-0.00133585,-4.45289e-06,0.00347163,2.31584e-06,0.00161115,-4.55636e-06,1.47012e-05,0.000418871,0.000153033,-5.65638e-05,0.000275348,0.00241518,0.00201598,-0.00278133,0.0015274,-6.96262e-05,0.00161817,-0.000133084,0.0325059,-0.000393782,-0.000747605,-0.000564781,0.00162101,5.64405e-05,-0.000379466,-0.00274784,0.0237219,0.00465128,6.82463e-05,1.88627e-06,3.32776e-05,2.3445e-05,-0.00188626,0.00098989,0.0463502,-6.93889e-12,0,6.93889e-12,0,0,6.93889e-12,0,-6.93889e-12,0,0,0,0,0,-6.93889e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.25186e-14,0,9.25186e-14,9.25186e-14,-2.77556e-13,-1.85037e-13,0,0,1.85037e-13,-3.70074e-13,9.25186e-14,1.85037e-13,5.55112e-13,9.25186e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04083e-11,0,0,0,0,0,0,1.38778e-11,0,0,0,0,0,0,
0.00344028,2.04537e-05,-0.00134128,8.01748e-07,0.00173435,1.77779e-05,2.4486e-05,9.30698e-05,0.00190444,-1.55672e-05,4.81598e-05,0.000427896,0.00218455,-0.000498102,-0.00133761,-4.47725e-06,0.00346932,2.31497e-06,0.00160912,-4.95957e-06,1.46355e-05,0.000417564,0.000152991,-5.60277e-05,0.000275244,0.00241716,0.00201657,-0.00278349,0.00152528,-6.90604e-05,0.0016159,-0.000133173,0.0325086,-0.000394833,-0.000745349,-0.000563573,0.00162086,5.52958e-05,-0.000379334,-0.00275042,0.0237218,0.00465438,6.81442e-05,1.95436e-06,3.32763e-05,2.34335e-05,-0.00188631,0.000989932,0.0463501,0,0,0,0,0,0,0,-6.93889e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.62593e-14,-1.85037e-13,-1.85037e-13,-1.38778e-13,4.62593e-14,0,9.25186e-14,1.85037e-13,9.25186e-14,9.25186e-14,3.23815e-13,4.62593e-14,1.38778e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46945e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.00343836,2.04586e-05,-0.00134288,8.01588e-07,0.00173199,1.72272e-05,2.44929e-05,9.29436e-05,0.0019031,-1.55138e-05,4.81975e-05,0.000429293,0.00218486,-0.000498946,-0.00133921,-4.50154e-06,0.00346714,2.31455e-06,0.00160723,-5.34836e-06,1.45723e-05,0.000416341,0.000152953,-5.55212e-05,0.000275146,0.00241904,0.00201711,-0.00278554,0.0015233,-6.85285e-05,0.00161377,-0.000133258,0.032511,-0.000395848,-0.000743197,-0.000562455,0.00162072,5.42035e-05,-0.00037921,-0.00275288,0.0237218,0.00465732,6.80504e-05,2.01789e-06,3.32781e-05,2.34227e-05,-0.00188635,0.00098997,0.0463499,0,0,0,0,0,0,0,6.93889e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.62593e-14,-9.25186e-14,9.25186e-14,-9.25186e-14,-1.85037e-13,-9.25186e-14,-9.25186e-14,4.62593e-14,-4.62593e-14,1.38778e-13,9.25186e-14,-9.25186e-14,-9.25186e-14,4.62593e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
