0.000377753,-0.182004,0.000178381,-3.09505,-0.00281875,1.33706,0.002604,0.503519,0.0169421,0.662219,0.0310981,0.0289071,0.624551,0.116752,0.623549,-0.144769,0.0247276,0.0593089,0.0143974,0.357893,-0.140095,-0.123195,0.128405,-8.88178e-18,1.11022e-18,0,0,-0.1962,0,0,0,0,
0.000425446,-0.181997,0.00027301,-3.09355,-0.00295767,1.33581,0.00233893,0.493392,0.016731,0.493392,0.016731,0.197646,0.618348,0.116149,0.623549,-0.144769,0.0119233,0.00171033,0.0236572,0.375387,-0.0347288,-0.31146,-0.0662664,-8.88178e-18,8.88178e-19,0,0,-0.23544,0,0,0,0,
0.000453789,-0.182116,0.000351422,-3.09204,-0.00294952,1.33438,0.00204113,0.493392,0.016731,0.493392,0.016731,0.196704,0.618348,0.116149,0.623549,-0.144769,0.00708574,-0.0297609,0.0196031,0.377663,0.00203701,-0.358124,-0.0744503,-3.73035e-17,1.5099e-17,0,0,-0.27468,0,0,0,0,
0.000469106,-0.182301,0.000411719,-3.09054,-0.00288685,1.33303,0.00179615,0.493392,0.016731,0.493392,0.016731,0.195605,0.618348,0.116149,0.623549,-0.144769,0.00382904,-0.0461094,0.0150742,0.375745,0.0156689,-0.338498,-0.061246,-2.9976e-17,1.04361e-17,0,0,-0.31392,0,0,0,0,
0.000475691,-0.182519,0.000457506,-3.08906,-0.0028055,1.33189,0.00160224,0.493392,0.016731,0.493392,0.016731,0.194349,0.618348,0.116149,0.623549,-0.144769,0.00164643,-0.0545076,0.0114468,0.370332,0.0203376,-0.284316,-0.0484776,-2.68674e-17,6.43929e-18,0,0,-0.35316,0,0,0,0,
0.000476524,-0.182755,0.000492428,-3.08761,-0.0027209,1.33103,0.00144629,0.493392,0.016731,0.493392,0.016731,0.192937,0.618348,0.116149,0.623549,-0.144769,0.000208092,-0.0591988,0.00873041,0.361124,0.0211489,-0.215365,-0.0389884,-2.39808e-17,2.22045e-18,0,0,-0.3924,0,0,0,0,
0.000478311,-0.182987,0.000507456,-3.08621,-0.00271013,1.33064,0.00144807,0.493392,0.016731,0.493392,0.016731,0.191367,0.618348,0.116149,0.623549,-0.144769,0.00044692,-0.0580163,0.00375709,0.348931,0.00269336,-0.0972172,0.000446243,-2.15383e-17,-1.9984e-18,0,0,-0.43164,0,0,0,0,
0.000477403,-0.183237,0.000518944,-3.08489,-0.00270484,1.33049,0.00145444,0.493392,0.016731,0.493392,0.016731,0.189641,0.618348,0.116149,0.623549,-0.144769,-0.000227191,-0.0625212,0.00287212,0.332149,0.00132073,-0.0379096,0.00159341,-1.90958e-17,-6.43929e-18,0,0,-0.47088,0,0,0,0,
0.000474904,-0.18351,0.000528735,-3.08364,-0.00269326,1.33047,0.00145966,0.493392,0.016731,0.493392,0.016731,0.187757,0.618348,0.116149,0.623549,-0.144769,-0.000624694,-0.0682126,0.00244755,0.311608,0.00289473,-0.00476462,0.00130291,-1.79856e-17,-8.43769e-18,0,0,-0.51012,0,0,0,0,
0.00047131,-0.183804,0.000537336,-3.08248,-0.00267606,1.33052,0.00146479,0.493392,0.016731,0.493392,0.016731,0.185717,0.618348,0.116149,0.623549,-0.144769,-0.000898453,-0.0733288,0.00215042,0.289257,0.00430133,0.0140421,0.00128252,-1.70974e-17,-1.11022e-17,0,0,-0.54936,0,0,0,0,
0.00046695,-0.184113,0.000545085,-3.08142,-0.002656,1.33062,0.00147044,0.493392,0.016731,0.493392,0.016731,0.183519,0.618348,0.116149,0.623549,-0.144769,-0.0010901,-0.0773282,0.00193719,0.266392,0.00501505,0.0242567,0.00141438,-1.39888e-17,-1.35447e-17,0,0,-0.5886,0,0,0,0,
0.000462106,-0.184434,0.000552279,-3.08044,-0.0026356,1.33074,0.0014769,0.493392,0.016731,0.493392,0.016731,0.181165,0.618348,0.116149,0.623549,-0.144769,-0.00121085,-0.0801716,0.00179858,0.24382,0.00510061,0.0290206,0.0016134,-1.13243e-17,-1.4877e-17,0,0,-0.62784,0,0,0,0,
0.000457025,-0.184762,0.00055918,-3.07955,-0.00261672,1.33086,0.00148427,0.493392,0.016731,0.493392,0.016731,0.178653,0.618348,0.116149,0.623549,-0.144769,-0.0012704,-0.0820039,0.00172527,0.22204,0.00471877,0.0301941,0.00184446,-9.54792e-18,-1.66533e-17,0,0,-0.66708,0,0,0,0,
0.000451904,-0.185094,0.000566003,-3.07875,-0.00260066,1.33097,0.00149264,0.493392,0.016731,0.493392,0.016731,0.175985,0.618348,0.116149,0.623549,-0.144769,-0.00128003,-0.083018,0.00170562,0.201356,0.00401459,0.0289552,0.002092,-9.32587e-18,-1.82077e-17,0,0,-0.70632,0,0,0,0,
0.0004469,-0.185427,0.000572914,-3.07802,-0.00258826,1.33108,0.00150203,0.493392,0.016731,0.493392,0.016731,0.17316,0.618348,0.116149,0.623549,-0.144769,-0.00125102,-0.0834002,0.00172765,0.181944,0.00310041,0.0260907,0.00234797,-9.10383e-18,-1.9984e-17,0,0,-0.74556,0,0,0,0,
0.000442126,-0.185761,0.000580036,-3.07737,-0.00258002,1.33117,0.00151246,0.493392,0.016731,0.493392,0.016731,0.170178,0.618348,0.116149,0.623549,-0.144769,-0.00119354,-0.0833115,0.00178051,0.163891,0.0020597,0.0221471,0.00260752,-8.43769e-18,-2.08722e-17,0,0,-0.7848,0,0,0,0,
0.000437662,-0.186092,0.000587456,-3.07678,-0.00257621,1.33124,0.00152393,0.493392,0.016731,0.493392,0.016731,0.167038,0.618348,0.116149,0.623549,-0.144769,-0.00111612,-0.082883,0.00185508,0.147227,0.000953605,0.0175138,0.00286749,-8.88178e-18,-2.13163e-17,0,0,-0.82404,0,0,0,0,
0.000433559,-0.186421,0.000595232,-3.07625,-0.0025769,1.33129,0.00153644,0.493392,0.016731,0.493392,0.016731,0.163742,0.618348,0.116149,0.623549,-0.144769,-0.00102559,-0.0822188,0.001944,0.131937,-0.000173561,0.0124717,0.00312562,-8.88178e-18,-2.19824e-17,0,0,-0.86328,0,0,0,0,
0.00042985,-0.186747,0.000603398,-3.07578,-0.00258206,1.33131,0.00154996,0.493392,0.016731,0.493392,0.016731,0.160289,0.618348,0.116149,0.623549,-0.144769,-0.000927295,-0.0813998,0.00204155,0.117982,-0.00129008,0.00722438,0.00338031,-8.21565e-18,-2.30926e-17,0,0,-0.90252,0,0,0,0,
0.000426549,-0.187069,0.000611972,-3.07536,-0.00259156,1.33132,0.00156448,0.493392,0.016731,0.493392,0.016731,0.156679,0.618348,0.116149,0.623549,-0.144769,-0.000825302,-0.0804874,0.00214337,0.1053,-0.0023737,0.00191867,0.00363044,-7.32747e-18,-2.39808e-17,0,0,-0.94176,0,0,0,0,
0.000423658,-0.187387,0.000620956,-3.07498,-0.0026052,1.33131,0.00157998,0.493392,0.016731,0.493392,0.016731,0.152912,0.618348,0.116149,0.623549,-0.144769,-0.000722641,-0.079528,0.0022462,0.0938188,-0.00340937,-0.00334091,0.00387521,-6.43929e-18,-2.4647e-17,0,0,-0.981,0,0,0,0,
0.000416722,-0.18767,0.000637169,-3.07461,-0.00261077,1.33152,0.0014581,0.493392,0.016731,0.493392,0.016731,0.148988,0.618348,0.116149,0.623549,-0.144769,-0.001734,-0.0707709,0.00405305,0.0914311,-0.00139484,0.052221,-0.0304702,-5.77316e-18,-2.5091e-17,0,0,-1.02024,0,0,0,0,
0.000409969,-0.187941,0.000654181,-3.07428,-0.00261278,1.33187,0.00132344,0.493392,0.016731,0.493392,0.016731,0.144907,0.618348,0.116149,0.623549,-0.144769,-0.0016883,-0.0677102,0.00425303,0.0840195,-0.000501363,0.0872199,-0.0336639,-5.55112e-18,-2.57572e-17,0,0,-1.05948,0,0,0,0,
0.000403855,-0.188212,0.000670608,-3.07398,-0.00261399,1.33227,0.00120508,0.493392,0.016731,0.493392,0.016731,0.140669,0.618348,0.116149,0.623549,-0.144769,-0.00152867,-0.0677784,0.00410676,0.074479,-0.000303033,0.100963,-0.029591,-4.88498e-18,-2.77556e-17,0,0,-1.09872,0,0,0,0,
0.000401715,-0.188516,0.000680996,-3.07375,-0.00262472,1.33245,0.00121172,0.493392,0.016731,0.493392,0.016731,0.136274,0.618348,0.116149,0.623549,-0.144769,-0.000535006,-0.0761021,0.00259698,0.0575801,-0.00268143,0.0437824,0.00166067,-5.77316e-18,-2.90878e-17,0,0,-1.13796,0,0,0,0,
0.000399789,-0.188828,0.000690889,-3.07356,-0.00264595,1.33249,0.00123076,0.493392,0.016731,0.493392,0.016731,0.131722,0.618348,0.116149,0.623549,-0.144769,-0.000481411,-0.0779318,0.00247342,0.0476739,-0.00530903,0.00991911,0.00475914,-5.9952e-18,-2.86438e-17,0,0,-1.1772,0,0,0,0,
0.000398285,-0.189137,0.000701052,-3.0734,-0.00267546,1.33245,0.00125259,0.493392,0.016731,0.493392,0.016731,0.127014,0.618348,0.116149,0.623549,-0.144769,-0.000376032,-0.0772902,0.00254071,0.0407701,-0.00737725,-0.00987747,0.00545673,-5.55112e-18,-2.84217e-17,0,0,-1.21644,0,0,0,0,
0.000397325,-0.18944,0.000711704,-3.07325,-0.00271086,1.33236,0.00127587,0.493392,0.016731,0.493392,0.016731,0.122148,0.618348,0.116149,0.623549,-0.144769,-0.000239882,-0.0758682,0.00266295,0.0355369,-0.00885034,-0.0222302,0.00582122,-4.88498e-18,-2.88658e-17,0,0,-1.25568,0,0,0,0,
0.000396897,-0.189738,0.000722866,-3.07313,-0.00275043,1.33223,0.00130024,0.493392,0.016731,0.493392,0.016731,0.117125,0.618348,0.116149,0.623549,-0.144769,-0.000106964,-0.0743529,0.00279052,0.031332,-0.00989035,-0.0305538,0.00609325,-5.55112e-18,-2.95319e-17,0,0,-1.29492,0,0,0,0,
0.000396933,-0.19003,0.000734483,-3.07302,-0.00279299,1.33209,0.00132554,0.493392,0.016731,0.493392,0.016731,0.111945,0.618348,0.116149,0.623549,-0.144769,8.8476e-06,-0.0729935,0.00290427,0.0278139,-0.0106422,-0.0365953,0.00632496,-5.9952e-18,-3.01981e-17,0,0,-1.33416,0,0,0,0,
0.000394173,-0.190286,0.000751432,-3.07289,-0.00283182,1.33218,0.00125162,0.493392,0.016731,0.493392,0.016731,0.106609,0.618348,0.116149,0.623549,-0.144769,-0.000689998,-0.0640168,0.00423715,0.0322245,-0.0097074,0.0218724,-0.0184818,-5.10703e-18,-2.9976e-17,0,0,-1.3734,0,0,0,0,
