-0.178,0.702873,-0.0592829,-1.73058,-0.000317658,0.722681,-1.59999,0.678153,0.233959,3.17854e-05,0.212302,0.00152168,-0.0563132,-0.026899,0.0136061,0.000238834,8.88178e-19,8.88178e-19,
-0.178123,0.703622,-0.0591356,-1.73107,-0.000105343,0.724949,-1.60448,0.65,3.55271e-21,-0.0307371,0.187143,0.036814,-0.121072,0.0530788,0.567029,-1.12074,8.88178e-19,8.88178e-19,
-0.17827,0.704322,-0.0589596,-1.73153,1.99031e-06,0.728009,-1.60925,0.65,7.10543e-21,-0.0368746,0.175126,0.0440124,-0.115171,0.0268333,0.76519,-1.19392,8.88178e-19,7.99361e-18,
-0.178418,0.704975,-0.0587841,-1.73193,7.19681e-05,0.731427,-1.61405,0.65,3.90799e-20,-0.036961,0.163201,0.0438662,-0.100173,0.0174944,0.854317,-1.19963,1.77636e-18,8.43769e-18,
-0.178563,0.705577,-0.0586127,-1.73227,0.000154355,0.735032,-1.61885,0.65,7.28306e-20,-0.0362068,0.15043,0.0428466,-0.0864383,0.0205967,0.901417,-1.20045,1.77636e-18,7.54952e-18,
-0.178705,0.706127,-0.0584451,-1.73257,0.00027141,0.738751,-1.62366,0.65,1.03029e-19,-0.035426,0.137537,0.0419133,-0.0751427,0.0292637,0.92957,-1.20068,2.22045e-18,7.10543e-18,
-0.178843,0.706628,-0.0582805,-1.73284,0.000429848,0.742543,-1.6284,0.65,1.3145e-19,-0.0346787,0.125144,0.0411429,-0.0658587,0.0396095,0.948129,-1.18687,2.22045e-18,7.10543e-18,
-0.178979,0.707082,-0.0581185,-1.73307,0.000629934,0.746389,-1.63299,0.65,1.59872e-19,-0.0339225,0.113588,0.0404926,-0.0580761,0.0500217,0.961393,-1.14709,3.55271e-18,4.88498e-18,
-0.179112,0.707494,-0.0579592,-1.73327,0.000873062,0.750275,-1.63742,0.65,1.79412e-19,-0.0331455,0.103013,0.03983,-0.0514439,0.0607818,0.971569,-1.10616,3.9968e-18,2.22045e-18,
-0.179241,0.707868,-0.0578024,-1.73346,0.00115773,0.754194,-1.64168,0.65,1.88294e-19,-0.0323885,0.0934354,0.0391881,-0.0456832,0.0711666,0.979715,-1.06656,2.22045e-18,2.66454e-18,
-0.179368,0.708207,-0.0576482,-1.73362,0.00148124,0.75814,-1.6458,0.65,1.98952e-19,-0.0316552,0.0848122,0.0385656,-0.0406229,0.0808783,0.986448,-1.02849,4.44089e-19,4.44089e-18,
-0.179492,0.708515,-0.0574963,-1.73376,0.00184058,0.762108,-1.64976,0.65,2.16716e-19,-0.0309427,0.077072,0.0379574,-0.0361479,0.0898339,0.992137,-0.991936,-4.44089e-19,4.44089e-18,
-0.179613,0.708796,-0.0573469,-1.73389,0.00223271,0.766096,-1.65359,0.65,2.34479e-19,-0.0302488,0.0701348,0.03736,-0.0321741,0.0980322,0.997008,-0.956826,3.85186e-34,4.44089e-18,
-0.179731,0.709052,-0.0571998,-1.73401,0.00265471,0.770101,-1.65728,0.65,2.52243e-19,-0.0295719,0.0639206,0.0367715,-0.0286361,0.105502,1.00121,-0.923094,3.85186e-34,3.9968e-18,
-0.179847,0.709285,-0.0570551,-1.73411,0.00310383,0.77412,-1.66085,0.65,2.6823e-19,-0.0289108,0.0583537,0.0361909,-0.0254809,0.11228,1.00484,-0.890677,1.77636e-18,3.9968e-18,
-0.17996,0.709498,-0.0569126,-1.7342,0.00357746,0.778152,-1.66428,0.65,2.84217e-19,-0.0282645,0.053364,0.0356175,-0.0226643,0.118407,1.00799,-0.859514,3.55271e-18,3.9968e-18,
-0.18007,0.709694,-0.0567724,-1.73428,0.00407316,0.782195,-1.6676,0.65,3.00204e-19,-0.0276324,0.048888,0.0350511,-0.0201484,0.123924,1.01072,-0.829547,3.9968e-18,3.9968e-18,
-0.180178,0.709873,-0.0566344,-1.73435,0.00458862,0.786248,-1.67081,0.65,3.16192e-19,-0.0270138,0.0448686,0.0344913,-0.0179003,0.128866,1.01307,-0.80072,3.9968e-18,4.44089e-18,
-0.180284,0.710038,-0.0564987,-1.73442,0.00512171,0.790308,-1.6739,0.65,3.33955e-19,-0.026408,0.0412547,0.0339379,-0.0158914,0.133272,1.01509,-0.772984,3.9968e-18,4.44089e-18,
-0.180387,0.710189,-0.0563653,-1.73447,0.00566688,0.794315,-1.67688,0.65,3.51719e-19,-0.0257831,0.037749,0.0333494,-0.012734,0.136293,1.00187,-0.746225,3.9968e-18,4.44089e-18,
-0.180488,0.710326,-0.0562343,-1.7345,0.00622186,0.798207,-1.67976,0.65,3.69482e-19,-0.0251472,0.0340893,0.0327489,-0.00898383,0.138744,0.972922,-0.720483,3.9968e-18,4.88498e-18,
-0.180586,0.710447,-0.0561056,-1.73453,0.00678759,0.801959,-1.68255,0.65,3.89022e-19,-0.0245277,0.0303527,0.0321764,-0.00578998,0.141434,0.937905,-0.695723,3.9968e-18,4.88498e-18,
