-0.00614547,
-0.0134164,
-0.0192619,
-0.0246874,
-0.0297316,
-0.0344296,
-0.0388135,
-0.0429138,
-0.0467598,
-0.0503796,
-0.0538007,
-0.0570496,
-0.0601515,
-0.0631288,
-0.066,
-0.0687763,
-0.0714586,
-0.074032,
-0.0764601,
-0.078678,
-0.0805872,
-0.0820538,
-0.0829129,
-0.0829857,
-0.0821078,
-0.0801674,
-0.0771439,
-0.0731321,
-0.0683415,
-0.0630679,
-0.0576459,
-0.0523985,
-0.0475967,
-0.0434364,
-0.0400323,
-0.0374242,
-0.0355904,
-0.0344633,
-0.0339445,
-0.0339186,
-0.0342637,
-0.03486,
-0.0355961,
-0.0363733,
-0.0371084,
-0.0377346,
-0.0382019,
-0.0384757,
-0.038535,
-0.0383699,
-0.037979,
-0.0373667,
-0.0365407,
-0.0355101,
-0.0342832,
-0.0328668,
-0.0312652,
-0.0294797,
-0.0275085,
-0.0253472,
-0.02299,
-0.020431,
-0.0176676,
-0.0147062,
-0.0115702,
-0.00831306,
-0.00503409,
-0.00189677,
0.000859261,
0.00292342,
0.00395094,
0.00363707,
0.00181395,
-0.00146831,
-0.00591991,
-0.0110661,
-0.0163546,
-0.0212674,
-0.0254005,
-0.0284972,
-0.030444,
-0.0312471,
-0.0309998,
-0.0298526,
-0.0279872,
-0.0255962,
-0.0228681,
-0.019976,
-0.0170702,
-0.014273,
-0.0116775,
-0.00934684,
-0.00731711,
-0.00560072,
-0.0041911,
-0.00306764,
-0.00220048,
-0.00155471,
-0.00109375,
-0.000781891,
-0.000585965,
-0.000476371,
-0.000427515,
-0.000417871,
-0.000429795,
-0.00044918,
-0.000465048,
-0.00046912,
-0.000455414,
-0.000419865,
-0.000360002,
-0.000274668,
-0.000163784,
-2.81537e-05,
0.000130692,
0.000310624,
0.000509022,
0.000722857,
0.000948763,
0.0011831,
0.00142202,
0.0016615,
0.00189743,
0.00212568,
0.00234218,
0.00254303,
0.00272463,
0.00288382,
0.00301809,
0.00312578,
0.0032063,
0.0032604,
0.00329039,
0.00330032,
0.00329619,
0.00328588,
0.00327908,
0.00328698,
0.00332173,
0.00339574,
0.00352077,
0.003707,
0.00396209,
0.00429035,
0.00469224,
0.00516418,
0.00569876,
0.00628534,
0.0069109,
0.0075611,
0.00822141,
0.00887811,
0.00951918,
0.0101349,
0.0107184,
0.0112654,
0.0117748,
0.0122477,
0.0126876,
0.0130997,
0.0134904,
0.0138667,
0.014236,
0.0146052,
0.0149804,
0.0153666,
0.0157669,
0.0161825,
0.0166121,
0.0170521,
0.0174958,
0.0179344,
0.0183564,
0.0187486,
0.0190967,
0.0193862,
0.0196035,
0.0197373,
0.0197795,
0.0197262,
0.0195783,
0.0193419,
0.0190277,
0.0186503,
0.0182273,
0.0177776,
0.0173201,
0.0168721,
0.0164485,
0.0160607,
0.015716,
0.0154178,
0.0151653,
0.0149544,
0.0147781,
0.0146274,
0.0144918,
0.0143606,
0.014223,
0.0140697,
0.0138925,
