-0.0311549,0.0153193,3.25518e-05,-0.0296761,0.0223066,-5.01014e-05,0.013788,-0.000510825,0.0014109,0.0087201,0.008551,5.41185e-06,0.330996,0.00277971,-0.00830956,0.362593,-0.0551327,-2.57639e-05,0.678944,-0.0994605,-0.0669589,0.563181,-0.13423,5.41086e-05,-0.198921,0.251923,0.068253,-0.0380436,0.054421,-0.000161462,-0.334795,0.170633,1.36906,-0.083287,0.0175683,2.54129e-05,0.563181,-0.0190218,-0.0166574,0.885244,-0.390244,-0.00012501,-0.268459,0.054421,0.00702731,-0.780489,0.730692,0.00063482,0.000270543,-0.000403655,2.54129e-05,-0.00062505,0.00158705,0.0134964,
-0.0317474,0.0156974,1.0466e-05,-0.0303512,0.0222326,-0.00480613,0.013502,-0.00032166,0.00140629,0.00880286,0.00837003,0.000596603,0.33288,0.00151705,-0.00827305,0.36218,-0.0539964,-0.00295562,0.684762,-0.10191,-0.0670895,0.56568,-0.132418,0.00426583,-0.203819,0.252636,0.0680536,-0.0444117,0.0556373,-0.015589,-0.335448,0.170134,1.36915,-0.0822347,0.0167588,0.00269889,0.56568,-0.0222059,-0.0164469,0.875937,-0.37972,-0.0152814,-0.264836,0.0556373,0.00670352,-0.759441,0.714597,0.0659226,0.0213291,-0.0389724,0.00269889,-0.076407,0.164806,1.33025,
-0.0323806,0.0159469,3.69835e-06,-0.0313622,0.0227323,-0.00464298,0.0132467,-0.000113992,0.00139957,0.00898548,0.00807109,0.00066724,0.334152,0.000367533,-0.00822423,0.360798,-0.0519317,-0.00347942,0.6893,-0.103955,-0.0673295,0.566673,-0.130101,0.00298279,-0.20791,0.252757,0.0676061,-0.0509098,0.0585429,-0.015172,-0.336647,0.169015,1.36933,-0.0809015,0.0154991,0.0029069,0.566673,-0.0254549,-0.0161803,0.862751,-0.364961,-0.018785,-0.260203,0.0585429,0.00619962,-0.729922,0.686615,0.0695167,0.014914,-0.0379301,0.0029069,-0.0939251,0.173792,1.33014,
-0.0330772,0.0161978,2.61885e-06,-0.0323686,0.0231613,-0.00445774,0.013034,8.91751e-05,0.00139252,0.00921994,0.00774025,0.000740052,0.334811,-0.000585474,-0.00817147,0.358737,-0.0494156,-0.00405692,0.692709,-0.105659,-0.0677225,0.566105,-0.126844,0.0015865,-0.211319,0.252592,0.0667674,-0.05656,0.0610478,-0.0146805,-0.338613,0.166919,1.3697,-0.079517,0.0141858,0.00311036,0.566105,-0.02828,-0.0159034,0.847535,-0.348644,-0.0225378,-0.253689,0.0610478,0.00567431,-0.697289,0.656317,0.0729401,0.00793249,-0.0367011,0.00311036,-0.112689,0.18235,1.33013,
-0.0337897,0.0164437,8.33473e-06,-0.0333039,0.0234929,-0.00425539,0.0128673,0.000282505,0.00138755,0.0094998,0.00738196,0.000815185,0.334944,-0.00136988,-0.00812701,0.356138,-0.0465617,-0.00466255,0.695218,-0.106998,-0.0684366,0.564223,-0.122801,0.00012333,-0.213996,0.251881,0.0651693,-0.0613566,0.0630817,-0.0141254,-0.342183,0.162923,1.37042,-0.0782579,0.0129003,0.00330544,0.564223,-0.0306783,-0.0156516,0.830852,-0.331155,-0.0265252,-0.245602,0.0630817,0.00516012,-0.66231,0.624167,0.0759894,0.000616652,-0.0353135,0.00330544,-0.132626,0.189974,1.33017,
-0.0344944,0.0166732,2.04141e-05,-0.0341478,0.0237134,-0.00403743,0.0127429,0.000464653,0.00138546,0.00980405,0.00701735,0.000887119,0.334539,-0.00196284,-0.00809578,0.353097,-0.0434853,-0.00526068,0.69673,-0.107919,-0.0694505,0.561141,-0.118153,-0.0013411,-0.215838,0.250624,0.0627616,-0.0651878,0.0645884,-0.0135115,-0.347253,0.156904,1.37164,-0.0772014,0.0116922,0.00348378,0.561141,-0.0325939,-0.0154403,0.813576,-0.313402,-0.0304799,-0.236306,0.0645884,0.00467689,-0.626804,0.591994,0.0784932,-0.0067055,-0.0337787,0.00348378,-0.152399,0.196233,1.33047,
-0.0351432,0.0168785,3.79651e-05,-0.0348611,0.0238226,-0.00381457,0.0126511,0.000632928,0.00138628,0.0101137,0.00665972,0.000954857,0.333817,-0.00242952,-0.00807719,0.349897,-0.0403927,-0.00582007,0.697685,-0.108446,-0.0707428,0.557444,-0.113255,-0.00274463,-0.216892,0.248736,0.0594556,-0.068241,0.065599,-0.0128662,-0.353714,0.148639,1.37355,-0.0763813,0.0106097,0.00364144,0.557444,-0.0341205,-0.0152763,0.796745,-0.296176,-0.0343071,-0.22651,0.065599,0.00424386,-0.592353,0.56096,0.0803031,-0.0137231,-0.0321654,0.00364144,-0.171536,0.200758,1.33099,
-0.0356913,0.0170576,5.63983e-05,-0.0354243,0.0238354,-0.00359995,0.0125733,0.000789276,0.0013916,0.0103974,0.00632904,0.0010163,0.333088,-0.00287249,-0.00808329,0.346927,-0.0375413,-0.00630911,0.698593,-0.108773,-0.0722383,0.553906,-0.108558,-0.00402039,-0.217546,0.24641,0.0552711,-0.0708874,0.0662249,-0.0122236,-0.361191,0.138178,1.37634,-0.0759127,0.00968847,0.00378491,0.553906,-0.0354437,-0.0151825,0.781705,-0.280532,-0.03783,-0.217115,0.0662249,0.00387539,-0.561063,0.532736,0.0813564,-0.020102,-0.0305591,0.00378491,-0.18915,0.203391,1.3317,
-0.0361284,0.0172136,7.26618e-05,-0.0358475,0.0237775,-0.00339835,0.0125012,0.000934523,0.00140234,0.0106456,0.00602881,0.00107143,0.332534,-0.00335556,-0.00812265,0.344383,-0.0350384,-0.00672094,0.699753,-0.10902,-0.0738663,0.550944,-0.104279,-0.00515321,-0.21804,0.243787,0.0501792,-0.0733905,0.0665798,-0.0115953,-0.369332,0.125448,1.38026,-0.0758508,0.00891914,0.0039225,0.550944,-0.0366953,-0.0151702,0.768874,-0.266705,-0.0410142,-0.208557,0.0665798,0.00356766,-0.53341,0.507588,0.0817491,-0.0257661,-0.0289883,0.0039225,-0.205071,0.204373,1.3326,
-0.0364756,0.0173501,8.59359e-05,-0.036163,0.0236706,-0.0032061,0.0124368,0.00106913,0.00141842,0.0108668,0.00575149,0.00112096,0.332143,-0.00387861,-0.00819694,0.342216,-0.0328326,-0.00706647,0.701129,-0.109173,-0.0755577,0.548514,-0.100371,-0.00616592,-0.218346,0.240917,0.0440868,-0.0758064,0.0667287,-0.0109727,-0.377789,0.110217,1.38571,-0.0761751,0.00825895,0.00406013,0.548514,-0.0379032,-0.015235,0.757873,-0.254317,-0.0439145,-0.200742,0.0667287,0.00330358,-0.508634,0.484849,0.0816255,-0.0308296,-0.0274317,0.00406013,-0.219573,0.204064,1.33373,
