0.00345955,2.07321e-05,-0.00132396,8.7302e-07,0.00175856,2.2674e-05,2.13597e-05,9.43705e-05,0.00191819,-1.62768e-05,4.77526e-05,0.000419139,0.00218215,-0.000514756,-0.00131997,-4.61333e-06,0.00349065,2.45322e-06,0.00162711,3.93968e-06,1.06222e-05,0.000429037,0.000153903,-5.96022e-05,0.000276395,0.002373,0.00201305,-0.0029425,0.00153838,-6.71378e-05,0.0016356,-0.000137016,0.0325112,-0.000727198,-0.000534951,-0.000572913,0.00162299,6.79285e-05,-0.000379594,-0.0029883,0.0237086,0.00440971,5.76318e-05,3.29663e-06,3.29915e-05,1.73797e-05,-0.00184441,0.00049513,0.0465623,-1.11022e-13,-1.11022e-13,0,0,-1.11022e-13,0,-1.11022e-13,1.11022e-13,1.11022e-13,1.11022e-13,1.11022e-13,2.22045e-13,1.11022e-13,2.22045e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.00345616,2.11584e-05,-0.00132747,7.80528e-07,0,2.59284e-05,0,9.52428e-05,0.00191563,-1.62513e-05,4.78809e-05,0,0.00218256,0,-0.00132359,-4.34952e-06,0.00348708,2.38423e-06,0,6.30265e-06,0,0.000430195,0.000153779,-6.10514e-05,0.000276416,0,0.00201425,0,0.00153535,-6.67746e-05,0.00163459,-0.000136498,0,-0.000717791,0,-0.000570661,0.00162243,7.27869e-05,-0.000379676,0,0.0237065,0,5.76224e-05,3.35298e-06,3.27155e-05,1.73349e-05,0,0.000494934,0,-1.11022e-13,1.11022e-13,0,0,0,-3.33067e-13,0,6.66134e-13,2.22045e-13,4.44089e-13,-4.44089e-13,0,-3.33067e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0034527,2.16739e-05,-0.00133092,6.58085e-07,0,3.0615e-05,0,9.64415e-05,0.00191299,-1.62731e-05,4.80332e-05,0,0.00218302,0,-0.00132718,-4.01738e-06,0.00348343,2.29244e-06,0,9.53926e-06,0,0.000432543,0.000153607,-6.32251e-05,0.000276528,0,0.00201514,0,0.00153315,-6.67247e-05,0.00163481,-0.000135782,0,-0.00070491,0,-0.000568316,0.00162199,7.96787e-05,-0.000379835,0,0.0237052,0,5.75663e-05,3.4005e-06,3.23213e-05,1.72822e-05,0,0.00049463,0,-1.11022e-13,-1.77636e-12,-8.88178e-13,-1.88738e-12,0,-1.55431e-12,0,-1.11022e-13,1.11022e-13,0,9.99201e-13,0,-1.11022e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.00344936,2.22001e-05,-0.00133415,5.24893e-07,0,3.58907e-05,0,9.77579e-05,0.00191043,-1.63293e-05,4.81936e-05,0,0.00218351,0,-0.00133058,-3.66962e-06,0.00347989,2.19173e-06,0,1.30785e-05,0,0.000435472,0.000153409,-6.57067e-05,0.000276695,0,0.00201566,0,0.00153171,-6.68743e-05,0.00163584,-0.000134993,0,-0.000690646,0,-0.000566023,0.00162174,8.73557e-05,-0.000380021,0,0.023705,0,5.74762e-05,3.43514e-06,3.18763e-05,1.72294e-05,0,0.000494265,0,8.88178e-13,1.11022e-12,9.99201e-13,7.77156e-13,0,1.11022e-12,0,-3.33067e-13,-3.33067e-13,-1.22125e-12,-2.22045e-13,0,-5.55112e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.00344619,2.27166e-05,-0.00133715,3.87308e-07,0,4.1461e-05,0,9.91259e-05,0.00190797,-1.64138e-05,4.83568e-05,0,0.00218404,0,-0.00133375,-3.32118e-06,0.00347653,2.08693e-06,0,1.67373e-05,0,0.000438767,0.000153197,-6.83607e-05,0.000276904,0,0.00201581,0,0.00153096,-6.71674e-05,0.00163749,-0.000134174,0,-0.000675678,0,-0.00056383,0.00162166,9.54111e-05,-0.000380217,0,0.0237058,0,5.73642e-05,3.45723e-06,3.14074e-05,1.7179e-05,0,0.000493858,0,0,2.22045e-13,2.22045e-13,-7.77156e-13,0,-1.11022e-13,0,1.11022e-13,0,1.11022e-13,1.11022e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.00344323,2.32175e-05,-0.00133991,2.4783e-07,0,4.72057e-05,0,0.00010052,0.00190565,-1.65227e-05,4.85205e-05,0,0.00218459,0,-0.00133668,-2.97658e-06,0.00347336,1.98004e-06,0,2.04473e-05,0,0.000442331,0.000152975,-7.11325e-05,0.000277148,0,0.00201562,0,0.00153084,-6.75764e-05,0.00163968,-0.000133339,0,-0.000660266,0,-0.000561749,0.00162174,0.000103685,-0.000380419,0,0.0237075,0,5.72363e-05,3.46789e-06,3.09259e-05,1.71315e-05,0,0.000493419,0,-2.22045e-13,-1.11022e-13,-1.11022e-13,-2.22045e-13,0,-8.88178e-13,0,0,1.11022e-13,0,2.22045e-13,0,-6.66134e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.00344053,2.36807e-05,-0.00134237,1.13951e-07,0.00174528,5.27581e-05,2.84439e-05,0.000101862,0.00190353,-1.66471e-05,4.86778e-05,0.000417772,0.00218516,-0.000511995,-0.00133932,-2.6539e-06,0.00347047,1.87709e-06,0.00162283,2.3986e-05,1.54932e-05,0.000445906,0.000152758,-7.38553e-05,0.000277409,0.00235263,0.00201513,-0.00288394,0.00153127,-6.80324e-05,0.0016422,-0.000132536,0.0326566,-0.000645301,-0.000622289,-0.000559859,0.00162197,0.000111681,-0.000380609,-0.00291038,0.0237101,0.00432563,5.70978e-05,3.46789e-06,3.04575e-05,1.70893e-05,-0.0018552,0.000492971,0.0465701,1.11022e-13,3.33067e-13,0,0,2.22045e-13,2.22045e-13,1.11022e-13,1.11022e-13,-1.11022e-13,2.22045e-13,0,-1.11022e-13,-1.11022e-13,2.22045e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.00343819,2.40794e-05,-0.00134446,-5.08274e-09,0.00174535,5.76655e-05,2.94013e-05,0.000103057,0.00190168,-1.67746e-05,4.88193e-05,0.000416822,0.00218574,-0.000511262,-0.00134158,-2.37554e-06,0.00346793,1.78553e-06,0.00162365,2.70827e-05,1.6228e-05,0.000449181,0.000152565,-7.63165e-05,0.000277666,0.00234811,0.00201438,-0.00287424,0.00153213,-6.84564e-05,0.00164479,-0.000131828,0.0326745,-0.00063196,-0.000636422,-0.000558268,0.00162235,0.000118783,-0.000380768,-0.00289559,0.0237134,0.00431032,5.69389e-05,3.45884e-06,3.00232e-05,1.70552e-05,-0.0018568,0.000492554,0.0465713,0,-1.11022e-13,-3.33067e-13,0,1.11022e-13,0,1.11022e-13,0,-1.11022e-13,3.33067e-13,-1.11022e-13,-1.11022e-13,-2.22045e-13,-1.11022e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.00343619,2.44123e-05,-0.00134622,-1.07192e-07,0.00174576,6.18288e-05,3.01807e-05,0.000104082,0.0019001,-1.68965e-05,4.89427e-05,0.000415964,0.00218631,-0.000510641,-0.00134347,-2.14401e-06,0.00346573,1.70712e-06,0.0016246,2.96861e-05,1.68383e-05,0.000452039,0.000152399,-7.84506e-05,0.000277902,0.00234403,0.00201351,-0.00286602,0.00153321,-6.8818e-05,0.00164724,-0.000131228,0.0326887,-0.000620518,-0.000648452,-0.000556961,0.00162282,0.000124842,-0.000380894,-0.00288245,0.023717,0.00429697,5.67741e-05,3.44458e-06,2.96368e-05,1.70286e-05,-0.00185818,0.000492183,0.0465723,7.77156e-13,0,-2.22045e-13,-1.11022e-13,-1.11022e-13,0,-2.22045e-13,0,2.22045e-13,-1.11022e-13,1.11022e-13,0,2.22045e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.00343447,2.46875e-05,-0.00134768,-1.93338e-07,0.00174636,6.52887e-05,3.08094e-05,0.000104945,0.00189875,-1.70086e-05,4.90488e-05,0.000415236,0.00218685,-0.000510143,-0.00134506,-1.95462e-06,0.00346382,1.64121e-06,0.00162555,3.18323e-05,1.73378e-05,0.000454471,0.000152262,-8.02631e-05,0.000278113,0.00234048,0.00201261,-0.00285921,0.00153436,-6.91087e-05,0.00164947,-0.000130729,0.0326998,-0.000610885,-0.00065848,-0.000555895,0.00162331,0.000129908,-0.000380989,-0.00287108,0.0237207,0.00428564,5.66152e-05,3.42809e-06,2.93021e-05,1.70082e-05,-0.00185934,0.000491862,0.0465731,-1.11022e-13,-3.33067e-13,-1.11022e-13,-1.11022e-13,-1.11022e-13,-1.11022e-13,-2.22045e-13,-1.11022e-13,0,-1.11022e-13,-1.11022e-13,0,-1.11022e-13,-1.11022e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
