0.00159388,-0.00241324,
0.00159456,-0.00241663,
0.00159535,-0.0024206,
0.00159625,-0.00242516,
0.00159728,-0.00243029,
0.00159843,-0.00243603,
0.0015997,-0.00244236,
0.00160111,-0.00244931,
0.00160264,-0.00245687,
0.00160431,-0.00246507,
0.00160612,-0.00247391,
0.00160807,-0.0024834,
0.00161017,-0.00249357,
0.00161243,-0.00250441,
0.00161484,-0.00251596,
0.00161742,-0.00252823,
0.00162017,-0.00254123,
0.0016231,-0.00255499,
0.00162622,-0.00256952,
0.00162953,-0.00258486,
0.00163304,-0.00260103,
0.00163677,-0.00261804,
0.00164072,-0.00263594,
0.0016449,-0.00265474,
0.00164932,-0.00267449,
0.00165401,-0.00269521,
0.00165895,-0.00271694,
0.00166418,-0.00273972,
0.00166971,-0.00276359,
0.00167555,-0.00278859,
0.00168171,-0.00281477,
0.00168822,-0.00284217,
0.0016951,-0.00287086,
0.00170235,-0.00290088,
0.00171001,-0.00293229,
0.0017181,-0.00296516,
0.00172664,-0.00299955,
0.00173565,-0.00303553,
0.00174516,-0.00307317,
0.0017552,-0.00311257,
0.0017658,-0.00315379,
0.001777,-0.00319693,
0.00178882,-0.00324209,
0.0018013,-0.00328937,
0.00181449,-0.00333888,
0.00182841,-0.00339073,
0.00184313,-0.00344504,
0.00185867,-0.00350194,
0.0018751,-0.00356157,
0.00189245,-0.00362407,
0.0019108,-0.0036896,
0.00193019,-0.00375831,
0.00195068,-0.00383038,
0.00197234,-0.00390597,
0.00199523,-0.00398527,
0.00201942,-0.00406847,
0.00204498,-0.00415577,
0.00207199,-0.00424736,
0.00210051,-0.00434345,
0.00213062,-0.00444424,
0.00216239,-0.00454992,
0.00219588,-0.00466068,
0.00223118,-0.00477669,
0.00226832,-0.0048981,
0.00230736,-0.00502502,
0.00234833,-0.00515754,
0.00239124,-0.00529565,
0.00243608,-0.00543931,
0.0024828,-0.00558835,
0.00253133,-0.00574249,
0.00258154,-0.00590132,
0.00263322,-0.00606422,
0.00268611,-0.00623039,
0.00273989,-0.00639877,
0.00279412,-0.00656806,
0.00284826,-0.00673663,
0.00290168,-0.00690256,
0.00295365,-0.00706361,
0.00300334,-0.00721728,
0.00304982,-0.00736079,
0.00309214,-0.00749124,
0.0031293,-0.00760565,
0.00316035,-0.00770115,
0.00318442,-0.00777513,
0.00320079,-0.00782539,
0.0032089,-0.0078503,
0.00320846,-0.00784895,
0.00319943,-0.00782121,
0.00318202,-0.00776774,
0.00315671,-0.00768996,
0.00312419,-0.00758993,
0.00308532,-0.00747022,
0.00304105,-0.00733373,
0.00299242,-0.00718352,
0.00294043,-0.00702267,
0.00288607,-0.00685412,
0.00283024,-0.00668059,
0.00277374,-0.0065045,
0.00271726,-0.00632798,
0.00266139,-0.0061528,
0.00260661,-0.00598042,
0.00255328,-0.00581199,
0.0025017,-0.00564843,
0.00245207,-0.00549039,
0.00240454,-0.00533834,
0.0023592,-0.00519259,
0.00231608,-0.00505331,
0.00227521,-0.00492056,
0.00223656,-0.00479433,
0.00220009,-0.00467454,
0.00216575,-0.00456107,
0.00213347,-0.00445375,
0.00210317,-0.00435239,
0.00207478,-0.00425681,
0.00204822,-0.00416679,
0.00202341,-0.00408214,
0.00200026,-0.00400263,
0.0019787,-0.00392807,
0.00195865,-0.00385827,
0.00194004,-0.00379304,
0.0019228,-0.00373219,
0.00190686,-0.00367558,
0.00189216,-0.00362303,
0.00187865,-0.0035744,
0.00186626,-0.00352957,
0.00185496,-0.0034884,
0.00184469,-0.00345078,
0.00183541,-0.00341662,
0.00182709,-0.00338581,
0.00181968,-0.00335828,
0.00181317,-0.00333396,
0.00180752,-0.00331278,
0.00180271,-0.0032947,
0.00179873,-0.00327965,
0.00179554,-0.00326762,
0.00179316,-0.00325858,
0.00179156,-0.0032525,
0.00179073,-0.00324938,
0.00179069,-0.00324922,
0.00179143,-0.00325202,
0.00179295,-0.00325781,
0.00179528,-0.00326661,
0.00179841,-0.00327846,
0.00180237,-0.0032934,
0.00180717,-0.00331148,
0.00181285,-0.00333278,
0.00181944,-0.00335736,
0.00182695,-0.00338531,
0.00183544,-0.00341673,
0.00184495,-0.00345173,
0.00185552,-0.00349043,
0.0018672,-0.00353295,
0.00188005,-0.00357946,
0.00189414,-0.0036301,
0.00190952,-0.00368506,
0.00192628,-0.00374452,
0.00194449,-0.00380868,
0.00196424,-0.00387777,
0.00198561,-0.00395201,
0.00200869,-0.00403165,
0.00203359,-0.00411695,
0.00206041,-0.00420818,
0.00208925,-0.00430561,
0.00212022,-0.00440952,
0.00215343,-0.00452019,
0.00218897,-0.00463787,
0.00222694,-0.00476281,
0.00226743,-0.00489522,
0.00231051,-0.00503524,
0.00235621,-0.00518296,
0.00240454,-0.00533835,
0.00245547,-0.00550125,
0.0025089,-0.00567132,
0.00256466,-0.00584799,
0.00262249,-0.00603044,
0.00268201,-0.0062175,
0.00274272,-0.00640761,
0.00280397,-0.00659877,
0.00286496,-0.00678854,
