baseline,baseline,baseline,baseline,baseline,SI5,SI5,SI5,SI5,SI5,SI1000,SI1000,SI1000,SI1000,SI1000,adaptive_jerk_5,adaptive_jerk_5,adaptive_jerk_5,adaptive_jerk_5,adaptive_jerk_5,iterative_error_5,iterative_error_5,iterative_error_5,iterative_error_5,iterative_error_5,magvel_change_5,magvel_change_5,magvel_change_5,magvel_change_5,magvel_change_5,
150.66,0.617185,100,8.8075,8,135.438,0.614073,20.0357,6.80537,8,97.894,0,0.142857,2.09967,3,138.283,0.606864,19.7589,6.658,8,258.025,0.617071,35.0134,19.6379,8,130.274,0.61713,25.5022,6.36588,8,
189.993,0.714214,100,9.02238,8,180.318,0.712711,20.0357,7.00675,8,98.863,0,0.142857,2.11667,3,199.12,0.69466,20.1741,6.674,8,311.864,0.690176,37.7813,20.3432,8,182.33,0.68991,24.8103,6.63575,8,
216.038,0.831126,100,9.73925,8,205.653,0.855544,20.0357,7.0995,8,97.157,0,0.142857,2.09867,3,147.986,0.887649,17.2701,6.51263,8,306.525,0.829831,34.3728,18.9321,8,168.517,0.741207,26.6276,6.55386,7,
129.204,0.82599,100,8.91671,7,118.625,0.825993,20.0357,6.89086,7,71.159,0.275932,0.142857,6.50567,3,125.581,0.826274,12.25,6.47062,8,151.922,0.826001,15.301,9.66357,7,108.259,0.825996,15.1454,6.15871,7,
151.437,0.608688,100,9.1125,6,57.838,0.388453,20.0357,7.067,3,70.324,0.425547,0.142857,6.571,3,194.072,0.622439,17.6384,6.60513,8,107.774,0.383303,33.7857,20.9807,3,178.811,0.590352,25.4911,6.3585,8,
144.742,0.899129,100,8.78363,8,132.398,0.899053,20.0357,6.94063,8,159.511,0.679251,0.142857,6.46217,6,125.807,0.899369,12.2969,6.477,8,179.904,0.89907,15.154,10.4942,8,127.051,0.899067,13.4643,6.44675,8,
153.64,0.911916,100,9.04537,8,136.578,0.911868,20.0357,6.89475,8,70.373,0.660876,0.142857,6.51433,3,132.729,0.91224,14.058,6.49962,8,208.606,0.911891,23.1205,13.3955,8,134.664,0.911843,15.1071,6.61875,8,
148.164,0.87508,100,8.87675,8,129.792,0.876986,20.0357,6.89875,8,124.501,0.837389,0.142857,6.37938,8,124.694,0.879454,14.3728,6.30988,8,216.65,0.875562,20.7076,14.9806,8,124.378,0.875232,18.6406,6.23725,8,
199.255,0.87134,100,9.17825,8,193.868,0.859787,20.0357,6.93638,8,97.846,0,0.142857,2.10133,3,202.549,0.701486,19.2946,6.70838,8,302.286,0.872692,35.4821,19.688,8,185.074,0.85509,22.875,6.50825,8,
112.354,0.887577,100,8.9635,6,100.082,0.887583,20.0357,6.8905,6,124.819,0.78547,0.142857,6.32412,8,94.282,0.887594,11.1042,6.42167,6,116.885,0.887586,8.9256,7.16767,6,93.62,0.887585,11.9048,6.19183,6,
146.485,0.901236,100,8.8075,8,129.883,0.901152,20.0357,6.94787,8,85.939,0.634487,0.142857,6.396,4,127.351,0.901525,12.1228,6.542,8,172.101,0.901225,13.6562,9.51125,8,126.134,0.901188,12.8906,6.5965,8,
146.908,0.788672,100,8.92125,8,132.283,0.789429,20.0357,7.04963,8,97.537,0,0.142857,2.26567,3,127.202,0.79202,17.2701,6.504,8,235.91,0.788788,29.3527,17.3882,8,123.922,0.789534,20.7143,6.28688,8,
235.914,0.804049,100,9.21887,8,231.534,0.806949,20.0357,7.25538,8,108.579,0.00457081,0.142857,4.29933,3,182.611,0.822619,18.0513,6.6075,8,284.787,0.816599,31.2522,17.5414,8,195.725,0.858603,24.1719,6.41912,8,
147.806,0.926167,100,9.01425,8,130.592,0.926588,20.0357,6.92412,8,151.655,0.590367,0.142857,6.55543,7,127.089,0.922676,15.8058,6.51438,8,210.211,0.926283,26.654,14.3336,8,124.405,0.926142,17.9621,6.33763,8,
149.024,0.894777,100,8.932,8,128.619,0.894766,20.0357,6.8615,8,95.051,0.725432,0.142857,6.39317,6,125.81,0.894712,13.0112,6.4615,8,180.054,0.894784,16.4085,10.3069,8,124.06,0.894755,15.8951,6.23787,8,
146.498,0.893783,100,8.88538,8,130.519,0.893713,20.0357,7.02937,8,85.194,0.586281,0.142857,6.42475,4,125.499,0.894103,13.1183,6.474,8,196.584,0.893796,17.7478,12.5275,8,125.426,0.893745,15.0469,6.37437,8,
146.567,0.929996,100,8.838,8,130.175,0.930052,20.0357,6.88175,8,95.456,0.653524,0.142857,6.43125,4,127.691,0.929731,17.1518,6.5245,8,256.46,0.930047,32.3415,19.6589,8,125.533,0.929961,19.1272,6.4165,8,
148.893,0.896628,100,9.06725,8,129.255,0.89667,20.0357,6.89175,8,85.366,0.442041,0.142857,6.454,4,124.772,0.896701,13.7656,6.43062,8,218.732,0.896625,22.4665,15.27,8,125.491,0.896696,16.4487,6.36775,8,
148.389,0.887756,100,9.04875,8,131.765,0.887683,20.0357,6.97013,8,96.562,0.535288,0.142857,6.65825,4,124.811,0.888072,13.1853,6.35862,8,189.812,0.887735,19.1518,11.7982,8,125.353,0.887716,15.3147,6.44425,8,
229.152,0.726924,100,9.00912,8,165.073,0.791105,20.0357,7.06387,8,72.405,0.429733,0.142857,6.364,3,141.854,0.806802,17.5045,6.41625,8,317.555,0.725578,31.0446,17.644,8,206.916,0.72885,22.0692,6.43787,8,
149.067,0.767354,100,8.986,8,133.75,0.780552,20.0357,7.10313,8,120.085,0.448521,0.142857,6.43017,6,124.152,0.759127,14.2121,6.35312,8,191.543,0.768697,20.0714,12.0276,8,124.261,0.76568,17.4196,6.26575,8,
147.813,0.883363,100,8.9185,8,134.444,0.883379,20.0357,7.05425,8,122.811,0.594477,0.142857,6.5494,5,128.327,0.883438,14.3214,6.63662,8,210.722,0.883373,24.6049,14.3703,8,123.954,0.883414,17.1161,6.2435,8,
159.675,0.917594,100,8.947,8,142.523,0.918414,20.0357,7.15775,8,111.991,0.432784,0.142857,6.4916,5,133.489,0.925729,17.5,6.67712,8,252.911,0.918072,32.3281,18.2528,8,134.076,0.925151,19.6272,6.62625,8,
148.404,0.903609,100,9.03863,8,130.36,0.903625,20.0357,6.8585,8,87.242,0.614709,0.142857,6.5185,4,128.34,0.903532,13.8259,6.5525,8,217.327,0.903617,23.2857,15.0489,8,123.857,0.903713,16.7054,6.33525,8,
147.781,0.902617,100,8.88463,8,133.072,0.902535,20.0357,7.09175,8,84.636,0.656475,0.142857,6.32,4,126.651,0.902999,12.1384,6.61825,8,186.749,0.902614,13.2143,11.2765,8,129.152,0.902532,12.6183,6.5385,8,
306.176,0.45495,100,9.084,8,232.344,0.570791,20.0357,7.00363,8,96.503,0,0.142857,2.271,3,178.181,0.385546,22.1714,6.7872,5,320.395,0.774994,41.5469,21.0363,8,214.086,0.894465,26.0603,6.76925,8,
148.979,0.900845,100,9.06337,8,131.023,0.900801,20.0357,6.89512,8,84.734,0.580719,0.142857,6.20525,4,126.047,0.900951,13.9397,6.483,8,208.187,0.900866,22.7522,14.0241,8,125.038,0.900793,16.4353,6.31875,8,
146.671,0.943476,100,8.85013,8,128.605,0.943476,20.0357,6.82312,8,125.625,0.899081,0.142857,6.44912,8,135.033,0.943474,14.5402,6.88025,8,199.032,0.943485,22.7812,12.8115,8,127.933,0.943481,15.7277,6.53575,8,
165.345,0.810794,100,9.0365,8,154.735,0.825833,20.0357,6.9315,8,107.718,0.0182645,0.142857,4.26733,3,139.654,0.849704,18.3929,6.66037,8,263.183,0.795883,32.3237,18.0562,8,156.016,0.833433,25.6451,6.73538,8,
160.027,0.889889,100,10.4716,8,132.543,0.889813,20.0357,7.0055,8,85.025,0.59009,0.142857,6.36975,4,127.363,0.890222,13,6.50712,8,190.454,0.889746,18.0871,11.7095,8,125.772,0.889875,14.7857,6.409,8,
113.471,0.902091,100,8.98367,6,99.835,0.902092,20.0357,7.032,6,145.379,0.898341,0.142857,6.52812,8,96.574,0.902096,10.8988,6.5365,6,112.088,0.90212,8.83036,6.43933,6,97.745,0.902095,10.9524,6.432,6,
90.657,0.471256,100,8.95333,3,139.725,0.939457,20.0357,6.90425,8,98.514,0,0.142857,2.109,3,215.595,0.87169,23.6094,6.7385,8,345.587,0.892348,44.6138,22.9588,8,173.772,0.803293,30.1696,7.0135,6,
112.405,0.85271,100,9.0045,6,99.53,0.852716,20.0357,6.93517,6,125.265,0.732559,0.142857,6.45275,8,97.027,0.852733,11.0804,6.56367,6,115.567,0.852709,9.23214,7.05433,6,93.802,0.852716,12.1488,6.31833,6,
175.852,0.910176,100,9.033,8,115.927,0.689031,20.0357,7.11575,4,120.026,0.609656,0.142857,5.03375,4,241.555,0.82657,23.3237,6.7765,8,333.726,0.73808,42.6362,21.6394,8,220.216,0.759063,23.2098,6.88125,8,
148.745,0.730495,100,8.96825,8,131.694,0.73572,20.0357,6.93437,8,98.535,0,0.142857,2.032,3,139.27,0.730299,16.8839,6.4875,8,222.729,0.731469,27.192,15.7609,8,124.531,0.731241,23.1049,6.3925,8,
148.127,0.8716,100,8.93,8,131.344,0.87217,20.0357,6.9985,8,98.616,0,0.142857,2.09267,3,126.012,0.876951,15.2098,6.47613,8,219.143,0.87167,24.5625,15.2169,8,123.767,0.872103,19.2634,6.24575,8,
147.898,0.903932,100,8.96738,8,130.353,0.903932,20.0357,6.91237,8,84.857,0.617398,0.142857,6.49925,4,126.923,0.903898,13.2455,6.544,8,208.576,0.903906,21.5424,13.9889,8,125.724,0.904061,15.4241,6.49013,8,
148.012,0.804844,100,8.96738,8,129.754,0.806469,20.0357,6.98175,8,75.016,0.167668,0.142857,6.39367,3,127.244,0.806654,16.1406,6.56537,8,228.815,0.805497,29.2835,16.6721,8,125.71,0.806026,19.8125,6.40287,8,
155.985,0.772769,100,9.17413,8,135.095,0.774411,20.0357,6.93975,8,93.611,0.0696022,0.142857,4.17833,3,138.48,0.771477,20.0826,6.56637,8,258.247,0.773365,35.0402,19.5019,8,132.826,0.773941,24.8817,6.60938,8,
113.224,0.900853,100,9.0755,6,101.133,0.900854,20.0357,7.2055,6,95.99,0.902389,0.142857,6.54217,6,96.002,0.900859,10.5774,6.514,6,100.877,0.900866,5.2381,4.64767,6,94.531,0.900857,10.6012,6.31933,6,
183.606,0.754783,100,9.28387,8,206.141,0.686607,20.0357,7.1595,8,100.35,0,0.142857,2.08067,3,160.941,0.723372,18.7009,6.66387,8,272.23,0.754379,32.5312,17.9274,8,159.075,0.752908,25.6942,6.47938,8,
143.543,0.543417,100,9.0102,5,231.674,0.622322,20.0357,7.0665,8,96.85,0,0.142857,2.156,3,185.312,0.780424,19.6496,6.798,8,295.949,0.747395,33.8683,18.3645,8,146.603,0.576595,26.375,6.81233,6,
180.523,0.711053,100,9.07514,7,198.893,0.826733,20.0357,7.05262,8,100.008,0,0.142857,2.30267,3,160.611,0.696607,19.2188,6.69737,8,289.868,0.709244,38.8342,20.1107,7,218.998,0.648132,25.8504,6.79838,8,
148.226,0.926334,100,8.96025,8,131.593,0.926356,20.0357,7.178,8,85.867,0.71982,0.142857,6.62075,4,126.981,0.926203,12.9509,6.67675,8,198.044,0.926307,21.2567,12.8106,8,127.428,0.926463,14.567,6.45937,8,
148.251,0.89412,100,8.98363,8,131.54,0.89405,20.0357,6.97425,8,86.829,0.554618,0.142857,6.49175,4,129.226,0.894293,13.5,6.59512,8,207.351,0.894131,21.5201,13.8682,8,126.157,0.894046,15.4754,6.34987,8,
148.424,0.903575,100,9.07187,8,130.581,0.903487,20.0357,6.92112,8,85.072,0.713329,0.142857,6.49625,4,128.528,0.903754,11.4196,6.67963,8,160.391,0.903549,10.7991,7.90788,8,125.976,0.903484,11.6272,6.55,8,
146.464,0.898838,100,8.90975,8,129.433,0.902886,20.0357,6.9395,8,97.571,0,0.142857,2.12833,3,125.805,0.91236,15.5402,6.47575,8,211.032,0.898995,22.9888,14.337,8,126.513,0.897971,20.8013,6.44413,8,
203.033,0.720756,100,9.03288,8,198.95,0.805454,20.0357,7.04888,8,107.455,0.0693589,0.142857,4.94375,4,191.746,0.757379,17.6183,6.54825,8,295.909,0.757601,32.6429,17.9529,8,136.411,0.858792,25.7612,6.38412,8,
147.975,0.907224,100,8.96663,8,129.541,0.907155,20.0357,6.94687,8,84.811,0.174235,0.142857,4.376,3,127.339,0.907863,15.5201,6.60675,8,216.419,0.907232,27.0201,15.1141,8,128.605,0.907146,17.2567,6.70325,8,
147.436,0.88831,100,8.97563,8,131.425,0.888231,20.0357,7.139,8,71.11,0.547833,0.142857,6.52433,3,126.247,0.888323,13.529,6.55737,8,211.198,0.888306,20.7812,14.2633,8,125.679,0.888276,16.1161,6.38137,8,
151.586,0.898352,100,9.30525,8,133.256,0.898261,20.0357,6.93125,8,86.392,0.614369,0.142857,6.5195,4,127.164,0.89871,12.0536,6.60075,8,175.065,0.898324,13.6696,9.80962,8,127.198,0.898288,12.6473,6.56888,8,
247.85,0.813418,100,9.06213,8,257.999,0.682496,20.0357,7.16,8,82.454,0.362447,0.142857,6.726,3,250.904,0.76965,19.4844,7.2555,8,377.092,0.79418,36.2321,21.5582,8,237.862,0.710422,24.433,6.45575,8,
147.857,0.902815,100,9.0025,8,131.33,0.902713,20.0357,7.0345,8,95.624,0,0.142857,2.322,3,129.088,0.903409,15.4107,6.67413,8,214.351,0.902835,26.4152,14.8604,8,126.889,0.902873,17.0379,6.55425,8,
148.927,0.894549,100,9.02287,8,130.048,0.896323,20.0357,7.02487,8,86.86,0.477777,0.142857,6.6225,4,126.535,0.900991,17.0692,6.62887,8,245.173,0.894867,31.8259,18.5886,8,124.319,0.895454,20.4241,6.32938,8,
148.595,0.903297,100,8.99725,8,132.141,0.90323,20.0357,7.18638,8,85.601,0.65824,0.142857,6.5285,4,127.451,0.90354,12.5357,6.58737,8,182.746,0.903304,16.8058,10.8726,8,126.993,0.903207,13.9196,6.49537,8,
147.752,0.883065,100,8.95312,8,129.983,0.882898,20.0357,6.86013,8,95.557,0,0.142857,2.13833,3,128.827,0.88414,15.7969,6.68138,8,221.348,0.883093,26.6473,15.6863,8,127.901,0.883044,17.4621,6.60325,8,
149.253,0.886117,100,9.0075,8,129.784,0.886029,20.0357,6.93163,8,76.245,0.596812,0.142857,6.50875,4,128.606,0.886373,12.9955,6.62862,8,194.652,0.8861,18.8482,12.2335,8,131.66,0.886087,14.7612,6.74512,8,
147.535,0.697607,100,8.95975,8,130.635,0.707881,20.0357,6.868,8,91.345,0.211505,0.142857,6.36067,3,125.415,0.703872,15.9442,6.3955,8,214.163,0.698559,25.7991,14.6824,8,127.838,0.698492,20.3036,6.30375,8,
80.663,0.507986,100,8.98767,3,141.565,0.69123,20.0357,6.9776,5,97.331,0,0.142857,2.15833,3,203.991,0.764816,22.0459,6.77929,7,337.869,0.776838,37.5134,21.5378,8,200.415,0.878098,28.1406,6.86,8,
129.723,0.941606,100,8.92043,7,115.32,0.941607,20.0357,6.92086,7,127.13,0.895068,0.142857,6.55088,8,111.514,0.941607,14.1913,6.47771,7,172.292,0.941615,22.375,12.5274,7,111.007,0.941611,15.1939,6.49843,7,
148.92,0.900705,100,9.0015,8,128.911,0.900615,20.0357,6.905,8,85.277,0.615174,0.142857,6.49575,4,132.073,0.901114,12.0491,6.816,8,171.424,0.900739,12.4353,9.418,8,129.69,0.900623,12.375,6.79075,8,
148.197,0.886665,100,9.00175,8,133.099,0.888983,20.0357,7.06187,8,91.804,0.0858625,0.142857,6.40467,3,126.105,0.896305,15.7879,6.47925,8,218.213,0.886962,26.5156,15.1403,8,126.983,0.886732,18.4241,6.33437,8,
147.837,0.886204,100,8.91363,8,130.803,0.886116,20.0357,6.98625,8,71.986,0.459983,0.142857,6.65933,3,129.129,0.886315,13.7634,6.64012,8,198.882,0.88619,21.1719,12.8834,8,125.982,0.886166,16.4107,6.34387,8,
148.846,0.944468,100,9.081,8,130.916,0.944474,20.0357,6.94175,8,131.783,0.571344,0.142857,6.429,7,128.663,0.944487,14.817,6.46225,8,206.68,0.944475,24.2835,13.6776,8,127.03,0.944462,16.4688,6.53437,8,
150.863,0.70681,100,9.15325,8,133.5,0.70712,20.0357,6.97537,8,99.017,0,0.142857,2.11833,3,126.516,0.713854,16.6183,6.463,8,230.328,0.707052,26.7656,16.7144,8,125.934,0.707144,21.5558,6.30225,8,
148.608,0.910771,100,9.04988,8,130.337,0.910768,20.0357,6.82375,8,86.423,0.73699,0.142857,6.48775,4,127.379,0.910517,12.0848,6.46063,8,187.658,0.910722,16.7746,11.3872,8,127.582,0.910856,13.0112,6.56175,8,
149.598,0.944922,100,9.10013,8,130.259,0.944775,20.0357,6.93788,8,87.928,4.08692e-05,0.142857,4.22433,3,126.612,0.944889,15.9777,6.50925,8,221.915,0.944873,28.183,15.7182,8,126.934,0.944747,17.8638,6.5265,8,
148.603,0.899985,100,8.99213,8,132.573,0.899909,20.0357,7.05112,8,85.044,0.673447,0.142857,6.3515,4,127.357,0.900142,12.4732,6.606,8,191.155,0.899997,17.9174,11.8875,8,126.335,0.899922,13.5379,6.44212,8,
150.472,0.905628,100,9.0225,8,132.424,0.905654,20.0357,7.096,8,87.506,0.549385,0.142857,6.52375,4,128.463,0.905691,12.7969,6.64512,8,198.731,0.905738,19.8996,12.8459,8,125.35,0.905676,14.2054,6.36163,8,
197.579,0.807474,100,9.09063,8,161.872,0.791628,20.0357,6.93363,8,99.277,0,0.142857,2.04933,3,174.74,0.763523,20.3705,6.78262,8,280.69,0.832193,38.0268,19.726,8,167.731,0.832172,25.9062,6.71087,8,
148.007,0.708826,100,8.99975,8,130.908,0.721142,20.0357,6.84438,8,99.994,0,0.142857,2.065,3,126.984,0.722713,15.1808,6.3735,8,209.816,0.710167,22.7924,14.2051,8,125.105,0.708037,20.1071,6.24525,8,
148.277,0.909542,100,9.05913,8,130.306,0.909586,20.0357,6.87525,8,115.707,0.772392,0.142857,6.4198,5,127.359,0.909669,12.1719,6.6805,8,190.014,0.90948,17.3103,11.5123,8,126.457,0.9096,13.1205,6.52425,8,
159.209,0.729313,100,9.13538,8,152.109,0.7787,20.0357,7.1205,8,95.93,0,0.142857,2.19467,3,128.338,0.732208,19.6161,6.61138,8,276.287,0.727522,36.2924,18.9743,8,139.982,0.769512,23.2388,6.64287,8,
147.097,0.90302,100,8.93738,8,130.481,0.903059,20.0357,6.94088,8,87.322,0.581604,0.142857,6.68425,4,126.731,0.902851,14.471,6.52175,8,213.891,0.902997,24.7879,14.558,8,126.915,0.903096,17.6362,6.38475,8,
147.81,0.89163,100,9.04725,8,129.832,0.891542,20.0357,6.91425,8,85.818,0.624361,0.142857,6.4585,4,127.378,0.891889,12.2768,6.69063,8,184.816,0.891638,16.7812,11.1606,8,126.21,0.891548,12.4754,6.55988,8,
178.533,0.899104,100,9.20362,8,223.319,0.760458,20.0357,7.22663,8,98.302,0,0.142857,2.12967,3,147.144,0.60333,20.1994,6.72183,6,359.155,0.816115,38.1875,21.6505,8,120.675,0.534578,24.3244,6.708,6,
