0.00345896,2.08797e-05,-0.00132418,8.00197e-07,0.00175907,2.51611e-05,2.26523e-05,9.50171e-05,0.00191777,-1.63285e-05,4.78017e-05,0.000417267,0.002182,-0.000508351,-0.00132028,-4.39416e-06,0.00349007,2.38575e-06,0.00162787,4.21052e-06,1.20482e-05,0.000431339,0.000153712,-6.13498e-05,0.000276456,0.00237741,0.0020119,-0.00289584,0.00154066,-6.91865e-05,0.00163743,-0.000135572,0.0325185,-0.000639318,-0.000588461,-0.000573506,0.00162286,7.11689e-05,-0.000379968,-0.00292026,0.0237105,0.00445533,6.03457e-05,2.80966e-06,3.28696e-05,1.87865e-05,-0.001847,0.000611938,0.0465268,1.80036e-12,1.20024e-12,1.80036e-12,1.20024e-12,1.20024e-12,1.80036e-12,1.80036e-12,6.00121e-13,3.0006e-12,0,6.00121e-13,1.20024e-12,0,1.20024e-12,0,0,-4.33681e-12,0,-8.67362e-12,0,-4.33681e-12,1.04083e-11,6.93889e-12,3.46945e-11,3.46945e-12,-1.38778e-11,0,0,0,0,4.33681e-12,-3.46945e-12,4.33681e-12,0,4.33681e-12,1.38778e-11,1.38778e-11,-2.77556e-11,1.38778e-11,1.38778e-11,1.38778e-11,0,0,0,0,3.46945e-12,3.46945e-12,0,0,0,0,-1.38778e-11,-1.38778e-11,0,0,0,
0.00345644,2.10109e-05,-0.00132674,7.66102e-07,0.00175628,2.6013e-05,2.27759e-05,9.52227e-05,0.00191589,-1.6277e-05,4.78805e-05,0.00041834,0.00218243,-0.000508968,-0.0013229,-4.31678e-06,0.00348732,2.35642e-06,0.00162609,4.81744e-06,1.21027e-05,0.000430911,0.000153618,-6.14909e-05,0.000276432,0.0023776,0.00201234,-0.00289466,0.00153856,-6.87485e-05,0.00163595,-0.000135443,0.0325274,-0.000636966,-0.000590591,-0.000571778,0.00162275,7.21723e-05,-0.00037991,-0.00291859,0.0237116,0.00445351,6.00532e-05,2.842e-06,3.26033e-05,1.87673e-05,-0.00184747,0.000611901,0.046527,1.80036e-12,6.00121e-13,6.00121e-13,1.20024e-12,6.00121e-13,1.20024e-12,0,0,0,0,0,0,-1.20024e-12,-6.00121e-13,2.44596e-10,-4.33681e-12,-1.73472e-11,-4.33681e-12,-4.33681e-12,-8.67362e-12,-4.33681e-12,-1.38778e-11,0,1.38778e-11,2.08167e-11,6.93889e-12,1.38778e-11,2.77556e-11,3.19189e-10,3.46945e-12,6.93889e-12,0,0,3.46945e-12,3.46945e-12,0,-1.38778e-11,-1.38778e-11,-1.38778e-11,-1.38778e-11,-1.38778e-11,-1.38778e-11,-2.90566e-10,1.73472e-12,4.33681e-12,6.07153e-12,4.33681e-12,6.07153e-12,0,-2.77556e-11,0,0,2.77556e-11,2.77556e-11,0,0,
0.00345384,2.11719e-05,-0.00132926,7.23768e-07,0.00175356,2.72553e-05,2.29612e-05,9.55171e-05,0.00191396,-1.62345e-05,4.79656e-05,0.000419276,0.00218284,-0.00050947,-0.00132548,-4.22128e-06,0.00348449,2.32152e-06,0.00162437,5.66458e-06,1.2201e-05,0.000430764,0.000153509,-6.18019e-05,0.000276424,0.00237751,0.0020128,-0.00289264,0.00153656,-6.8388e-05,0.00163464,-0.000135259,0.0325379,-0.000633753,-0.000593815,-0.000569988,0.00162261,7.36909e-05,-0.000379873,-0.00291612,0.0237126,0.00445053,5.97456e-05,2.8753e-06,3.23037e-05,1.87446e-05,-0.00184801,0.000611845,0.0465273,6.00121e-13,6.00121e-13,-6.00121e-13,6.00121e-13,6.00121e-13,0,0,2.40048e-12,6.00121e-13,-6.00121e-13,-1.20024e-12,-6.00121e-13,0,0,-5.11743e-11,0,0,0,-2.60209e-12,0,1.73472e-12,5.48173e-10,0,0,0,-6.93889e-12,6.93889e-12,0,-4.59702e-11,-1.73472e-12,-3.46945e-12,-1.73472e-12,-3.46945e-12,-1.73472e-12,-1.73472e-12,1.79023e-09,1.38778e-11,0,0,0,0,0,2.51535e-11,1.73472e-12,0,1.73472e-12,1.73472e-12,1.73472e-12,0,-1.94289e-09,0,0,0,0,0,0,
0.00345124,2.13423e-05,-0.0013317,6.7815e-07,0.00175103,2.8645e-05,2.31669e-05,9.58503e-05,0.00191204,-1.62012e-05,4.80528e-05,0.000420136,0.00218326,-0.000509925,-0.00132799,-4.12118e-06,0.00348164,2.2846e-06,0.00162276,6.59401e-06,1.23163e-05,0.000430777,0.000153397,-6.21979e-05,0.000276426,0.00237726,0.0020132,-0.00289033,0.00153473,-6.80642e-05,0.0016335,-0.000135056,0.0325486,-0.000630194,-0.000597437,-0.00056823,0.00162251,7.54223e-05,-0.000379841,-0.00291322,0.0237138,0.00444707,5.9433e-05,2.90629e-06,3.19918e-05,1.87216e-05,-0.00184858,0.000611777,0.0465276,1.20024e-12,9.00181e-13,0,6.00121e-13,1.20024e-12,9.00181e-13,6.00121e-13,1.20024e-12,2.10042e-12,1.5003e-12,2.40048e-12,1.20024e-12,1.5003e-12,2.10042e-12,-4.33681e-12,-4.33681e-12,-1.12757e-11,-2.60209e-12,-4.33681e-12,1.73472e-12,-6.93889e-12,-6.93889e-12,0,2.77556e-11,6.93889e-12,-6.93889e-12,0,1.38778e-11,-1.73472e-12,1.73472e-12,3.46945e-12,0,1.73472e-12,-1.73472e-12,0,0,2.77556e-11,-1.38778e-11,1.38778e-11,1.38778e-11,0,0,3.46945e-12,-2.60209e-12,-2.60209e-12,0,0,-2.60209e-12,1.73472e-12,-2.77556e-11,0,0,-2.77556e-11,-2.77556e-11,-2.77556e-11,-2.77556e-11,
0.00344869,2.1515e-05,-0.00133404,6.31193e-07,0.0017487,3.0095e-05,2.33787e-05,9.62044e-05,0.00191016,-1.61767e-05,4.814e-05,0.00042093,0.00218369,-0.000510347,-0.0013304,-4.02084e-06,0.00347883,2.24713e-06,0.0016213,7.55295e-06,1.24388e-05,0.000430906,0.000153286,-6.26484e-05,0.000276439,0.00237691,0.00201352,-0.00288792,0.00153308,-6.77654e-05,0.00163253,-0.000134846,0.0325589,-0.000626475,-0.000601221,-0.000566546,0.00162244,7.72612e-05,-0.000379813,-0.00291004,0.0237152,0.00444336,5.91208e-05,2.93388e-06,3.16764e-05,1.86994e-05,-0.00184916,0.0006117,0.046528,-3.0006e-13,3.0006e-13,-1.5003e-12,-9.00181e-13,-6.00121e-13,-3.0006e-13,-9.00181e-13,6.00121e-13,9.00181e-13,-3.0006e-13,6.00121e-13,3.0006e-13,3.0006e-13,0,1.45717e-10,6.07153e-12,-9.54098e-12,-2.60209e-12,-5.20417e-12,-2.60209e-12,-6.93889e-12,6.93889e-12,1.38778e-11,0,1.38778e-11,2.08167e-11,1.38778e-11,2.77556e-11,-7.80626e-11,3.46945e-12,6.93889e-12,1.73472e-12,3.46945e-12,5.20417e-12,5.20417e-12,2.77556e-11,0,1.38778e-11,0,1.38778e-11,1.38778e-11,0,1.93422e-10,-1.73472e-12,1.73472e-12,1.73472e-12,1.73472e-12,0,1.73472e-12,-2.77556e-11,0,0,0,0,0,0,
0.00344622,2.16876e-05,-0.00133626,5.83873e-07,0.00174661,3.15691e-05,2.35916e-05,9.65711e-05,0.00190834,-1.61602e-05,4.82257e-05,0.00042166,0.00218412,-0.000510734,-0.00133269,-3.92184e-06,0.0034761,2.20984e-06,0.00161998,8.5213e-06,1.25644e-05,0.000431132,0.000153179,-6.31384e-05,0.000276459,0.00237646,0.00201376,-0.00288546,0.00153163,-6.74895e-05,0.00163173,-0.000134635,0.0325689,-0.000622681,-0.000605075,-0.000564955,0.00162241,7.91615e-05,-0.000379788,-0.00290666,0.0237167,0.00443949,5.8814e-05,2.95808e-06,3.13632e-05,1.86783e-05,-0.00184973,0.000611619,0.0465284,0,3.0006e-13,3.0006e-13,6.00121e-13,0,3.0006e-13,-6.00121e-13,1.5003e-12,1.20024e-12,9.00181e-13,6.00121e-13,9.00181e-13,1.20024e-12,9.00181e-13,-4.33681e-12,-6.93889e-12,-4.33681e-12,-2.60209e-12,8.67362e-12,-6.93889e-12,0,0,-6.93889e-12,0,-6.93889e-12,-3.46945e-11,-1.38778e-11,-1.38778e-11,1.73472e-12,1.73472e-12,1.73472e-12,-1.73472e-12,-6.93889e-12,0,1.73472e-12,0,0,0,0,0,0,0,0,1.73472e-12,0,1.73472e-12,-1.73472e-12,4.33681e-12,-3.46945e-12,0,0,0,0,0,0,-2.77556e-11,
0.00344386,2.18587e-05,-0.00133835,5.36802e-07,0.00174472,3.30486e-05,2.38041e-05,9.6945e-05,0.00190661,-1.61506e-05,4.8309e-05,0.000422323,0.00218455,-0.000511082,-0.00133483,-3.82485e-06,0.00347347,2.17322e-06,0.00161881,9.48976e-06,1.26915e-05,0.00043144,0.000153076,-6.36576e-05,0.000276486,0.00237593,0.00201394,-0.00288299,0.00153035,-6.72368e-05,0.00163109,-0.000134424,0.0325784,-0.000618863,-0.000608953,-0.000563463,0.00162241,8.10963e-05,-0.000379765,-0.00290316,0.0237184,0.00443554,5.85166e-05,2.9792e-06,3.10564e-05,1.86582e-05,-0.0018503,0.000611534,0.0465287,-9.00181e-13,-3.0006e-13,-9.00181e-13,-9.00181e-13,-6.00121e-13,-3.0006e-13,-6.00121e-13,0,-6.00121e-13,-3.0006e-13,0,0,0,0,5.20417e-12,5.20417e-12,2.60209e-12,1.12757e-11,2.60209e-12,5.20417e-12,5.20417e-12,6.93889e-12,-1.38778e-11,0,0,6.93889e-12,-2.08167e-11,-6.93889e-12,-1.73472e-12,0,-1.73472e-12,-6.93889e-12,-1.73472e-12,-1.73472e-12,-1.73472e-12,0,1.38778e-11,0,0,0,1.38778e-11,1.38778e-11,-1.73472e-12,-3.46945e-12,0,-1.73472e-12,0,-1.73472e-12,-1.73472e-12,0,-2.77556e-11,0,0,0,0,0,
0.00344162,2.20277e-05,-0.00134028,4.90406e-07,0.00174304,3.45224e-05,2.40157e-05,9.73224e-05,0.00190496,-1.6147e-05,4.83891e-05,0.000422918,0.00218497,-0.000511389,-0.00133683,-3.73019e-06,0.00347098,2.1376e-06,0.00161777,1.04531e-05,1.28188e-05,0.000431818,0.000152979,-6.41971e-05,0.000276517,0.00237535,0.00201408,-0.00288051,0.00152923,-6.70084e-05,0.00163057,-0.000134215,0.0325874,-0.000615055,-0.000612826,-0.000562073,0.00162243,8.30467e-05,-0.000379747,-0.00289958,0.0237201,0.00443154,5.8232e-05,2.99771e-06,3.0759e-05,1.86393e-05,-0.00185084,0.000611448,0.0465291,-3.0006e-13,6.00121e-13,3.0006e-13,3.0006e-13,0,3.0006e-13,0,9.00181e-13,0,3.0006e-13,6.00121e-13,-3.0006e-13,0,-3.0006e-13,-1.73472e-12,-1.73472e-12,-1.73472e-12,-1.73472e-12,5.20417e-12,0,-4.33681e-12,0,0,6.93889e-12,0,6.93889e-12,0,0,-1.73472e-12,-3.46945e-12,-1.73472e-12,0,-3.46945e-12,-3.46945e-12,-1.73472e-12,-1.38778e-11,-1.38778e-11,-1.38778e-11,-1.38778e-11,0,-1.38778e-11,-1.38778e-11,3.46945e-12,5.20417e-12,3.46945e-12,1.73472e-12,0,3.46945e-12,5.20417e-12,2.77556e-11,2.77556e-11,2.77556e-11,2.77556e-11,0,2.77556e-11,2.77556e-11,
0.00343952,2.21942e-05,-0.00134206,4.44981e-07,0.00174154,3.5983e-05,2.42265e-05,9.77003e-05,0.00190342,-1.61481e-05,4.84655e-05,0.000423447,0.00218537,-0.000511651,-0.00133867,-3.63803e-06,0.00346863,2.10319e-06,0.00161685,1.1408e-05,1.29459e-05,0.000432254,0.000152887,-6.47502e-05,0.000276553,0.00237472,0.00201418,-0.00287803,0.00152826,-6.68048e-05,0.00163017,-0.000134008,0.032596,-0.000611281,-0.000616673,-0.000560783,0.00162246,8.49981e-05,-0.000379732,-0.00289599,0.0237218,0.00442754,5.79625e-05,3.01408e-06,3.04735e-05,1.86212e-05,-0.00185137,0.000611362,0.0465294,-3.0006e-13,3.0006e-13,3.0006e-13,0,-2.70054e-12,0,3.0006e-13,3.0006e-13,6.00121e-13,3.0006e-13,0,3.30066e-12,0,-3.0006e-13,-8.67362e-13,8.67362e-13,-1.73472e-12,0,-4.33681e-12,0,2.60209e-12,-6.93889e-12,0,0,0,-1.38778e-11,-6.93889e-12,-2.08167e-11,0,-1.73472e-12,0,0,1.73472e-12,0,-1.73472e-12,0,-1.38778e-11,0,-1.38778e-11,1.38778e-11,-1.38778e-11,0,1.73472e-12,0,1.73472e-12,0,0,0,0,0,0,0,0,0,0,0,
0.00343756,2.23577e-05,-0.00134368,4.00737e-07,0.0017402,3.74252e-05,2.44368e-05,9.80764e-05,0.00190199,-1.61532e-05,4.85379e-05,0.000423911,0.00218573,-0.000511869,-0.00134035,-3.54844e-06,0.00346643,2.07015e-06,0.00161604,1.2352e-05,1.30723e-05,0.00043274,0.0001528,-6.53108e-05,0.00027659,0.00237407,0.00201426,-0.00287555,0.00152741,-6.66261e-05,0.00162986,-0.000133805,0.0326042,-0.00060756,-0.000620479,-0.000559589,0.00162248,8.69394e-05,-0.000379723,-0.00289243,0.0237234,0.00442355,5.77099e-05,3.02874e-06,3.02015e-05,1.8604e-05,-0.00185188,0.000611277,0.0465298,1.20024e-12,1.5003e-12,2.10042e-12,6.00121e-13,9.00181e-13,1.5003e-12,1.5003e-12,6.00121e-13,0,-3.0006e-13,3.0006e-13,6.00121e-13,3.0006e-13,6.00121e-13,-8.67362e-13,-4.33681e-12,-4.33681e-12,-2.60209e-12,-8.67362e-13,-2.60209e-12,0,-6.93889e-12,-1.38778e-11,-2.08167e-11,-6.93889e-12,-6.93889e-12,-6.93889e-12,-2.08167e-11,-3.46945e-12,0,0,-1.73472e-12,-3.46945e-12,-3.46945e-12,-5.20417e-12,-1.38778e-11,-1.38778e-11,2.77556e-11,0,-1.38778e-11,0,1.38778e-11,3.46945e-12,3.46945e-12,3.46945e-12,3.46945e-12,3.46945e-12,5.20417e-12,3.46945e-12,0,0,2.77556e-11,0,0,2.77556e-11,0,
