0.921234,0.0770216,0.921243,-1,-0.398243,0.0927129,
1,0.498033,0.9461,-1,-0.436655,-0.311019,
1,0.71448,0.831713,-0.653998,-0.579779,-0.519286,
0.971041,0.892533,0.232543,-0.0599846,-0.920444,-0.550615,
-0.0435013,0.980118,0.388146,0.737601,-0.942132,-0.879867,
-0.190045,1,0.492654,0.563094,-0.95882,-0.42085,
0.090536,1,0.0846729,0.286799,-0.972148,0.810589,
0.494797,1,0.0758255,-0.110796,-0.982894,-0.859707,
-0.573423,0.776814,0.529066,-0.571056,-0.743468,-0.559124,
-0.88194,0.827502,0.755027,-0.0318975,0.333547,-0.301893,
-0.912213,0.921405,0.796665,0.325549,0.445612,-0.214732,
-0.828897,0.953919,0.834231,0.601956,0.601408,-0.245834,
-0.972193,0.972449,0.855564,0.441375,0.782136,-0.421443,
-0.958341,0.973479,0.884295,-0.566141,-0.878321,0.0746907,
0.602383,0.818,0.918567,0.826372,-0.934418,0.197239,
0.578071,0.793903,0.941057,0.755002,-0.924236,-0.031275,
-1,0.481573,0.951824,0.62073,-0.923971,0.702792,
-0.121818,0.790837,0.517216,0.570306,-1,0.587911,
-0.370454,-0.0402431,0.603463,-0.43768,-0.411884,0.23155,
0.503826,0.815997,0.707357,0.468814,0.0631418,0.0635013,
0.699738,0.928596,0.415077,0.529794,0.803396,0.034039,
0.776222,0.946541,0.555161,0.874572,0.838229,-0.242754,
0.866955,0.968218,0.639318,0.962691,0.88178,-0.395227,
0.963786,0.989442,0.856564,1,0.750188,-0.615681,
1,1,0.98382,1,0.776384,-0.849161,
0.0089742,1,0.985419,1,0.681427,-1,
-1,1,0.998073,1,0.667599,-1,
-1,1,0.998552,1,0.876845,-1,
-1,1,0.999013,1,0.814244,0.359961,
-1,1,0.999924,1,1,0.814272,
-1,1,1,1,1,0.932113,
-0.432682,1,1,1,1,0.276176,
0.970246,1,1,1,1,-0.276825,
0.92023,1,1,-1,1,-0.421229,
-1,1,1,-1,1,-0.996833,
-0.424169,1,1,0.557762,1,-1,
-0.924626,1,1,-0.577286,1,-1,
-0.10006,1,1,1,1,-1,
1,1,1,1,1,-0.950073,
1,1,1,1,1,-0.688628,
1,1,0.849816,-0.302516,1,-0.637857,
1,1,-0.0709901,-0.980773,1,-0.958322,
1,1,-0.895991,0.893376,1,-0.935403,
1,1,-0.668412,-0.894677,1,-0.971729,
1,1,-0.630362,0.668362,1,-0.935436,
1,1,-0.492478,1,1,-1,
1,1,-0.435173,1,1,-1,
1,1,-0.391714,1,1,-1,
1,1,-0.202824,1,1,-0.949943,
1,1,-0.756221,1,1,-0.813788,
1,1,-0.880621,1,1,-0.810461,
1,1,-0.886493,-0.714642,1,-0.816938,
1,1,-0.592697,0.845537,1,-0.867642,
1,1,-0.894866,1,1,-0.902726,
1,1,-0.900959,-0.422426,1,-0.509261,
1,0.917965,-0.739562,-0.725558,1,0.510659,
1,1,-0.729414,-0.713842,1,0.33592,
1,1,-0.571473,-0.992085,1,-0.93887,
1,1,-0.936721,-0.373294,1,-1,
1,1,-0.257454,-0.234805,1,-1,
1,0.3387,-0.879795,-0.0602801,1,-0.999839,
1,1,0.293882,7.23586e-05,1,-0.990729,
1,0.43888,0.460848,-0.187986,1,-0.828853,
1,-0.467668,1,-0.292799,1,-0.731598,
1,-0.966619,1,0.500304,1,-0.828026,
1,-0.623459,1,-0.710802,1,-0.895943,
1,-0.531872,1,-0.820113,1,-0.806967,
1,-0.181635,1,-0.737097,1,-0.803361,
1,0.325325,1,-0.916481,1,-0.345909,
1,0.373375,1,-0.9733,1,0.0648988,
1,0.618499,1,-1,1,-0.12612,
1,0.707002,0.967453,-1,1,-0.186439,
1,0.838738,0.645481,-1,1,-0.343093,
1,0.871044,0.266246,-1,1,1,
1,0.867286,0.563695,-1,1,1,
1,1,0.764869,-1,1,-0.303806,
1,1,0.838402,-1,1,-0.19711,
1,1,0.891391,-0.996133,1,1,
1,1,0.878382,0.347805,1,1,
1,1,0.815786,-0.604333,1,1,
1,1,0.691496,-0.899522,1,0.980484,
1,1,0.467799,0.220483,0.977888,0.701867,
1,1,0.32003,0.283467,1,0.986638,
0.909027,1,0.218105,0.394407,1,1,
-1,1,0.158969,0.453823,1,0.927733,
-1,1,0.065921,-1,1,0.781883,
-0.866484,1,-0.0105268,-1,1,0.645013,
-0.704474,1,-0.0778694,-0.223528,1,-0.273142,
-0.611186,1,-0.0526802,0.232086,1,-0.163907,
-0.576302,1,-0.0573187,0.449796,1,-0.167074,
-0.572991,1,-0.0513855,0.598919,1,0.326234,
-0.576859,1,-0.0950412,0.689806,1,-0.133242,
-0.604109,1,-0.00556212,0.754972,1,-0.0332215,
-0.621598,1,-0.0292235,0.781031,1,-0.0826859,
-0.633826,1,-0.0949511,0.893555,1,-0.122122,
-0.522283,1,-0.673225,0.957935,1,-0.27289,
-0.251484,1,-0.461155,0.992219,1,-0.308519,
-0.0124187,1,-0.405573,1,0.901221,-0.351714,
0.0967289,1,-0.63626,0.715319,1,-0.44756,
0.28345,1,-0.426431,-0.572764,1,0.0260421,
0.0377659,1,0.101517,-0.492294,1,-0.405161,
-0.512238,0.906493,0.436618,0.205744,1,-0.361039,
-0.101498,0.935211,-0.127416,0.0860381,1,-0.328027,
0.703609,1,-0.119021,0.484382,0.945655,-0.175235,
-0.111569,0.72498,-0.771648,-0.826341,1,0.922839,
0.96082,0.199611,-0.857796,0.265376,1,-0.251887,
-0.158498,0.919255,0.301456,0.287137,1,-0.222219,
1,1,-0.17765,0.19036,1,-0.220763,
0.697633,1,-0.622977,0.336537,0.802833,-0.274397,
-0.26563,1,-0.836723,-0.955335,0.861726,-0.956569,
0.0531337,0.906306,-0.856437,-0.623234,1,0.34348,
-0.205566,0.586714,-0.935636,-0.552434,1,0.753559,
-0.330413,0.191391,-0.974321,-0.792525,0.890154,0.0246691,
-0.337924,-0.742828,-1,-0.911679,1,-0.317285,
-0.207686,-0.234475,-0.960163,-0.789015,0.805983,0.0837436,
0.806883,-0.777506,0.0228713,0.167741,1,-0.689107,
1,0.370758,-0.350531,-1,1,-0.461174,
0.374605,0.946422,-0.202902,-0.611515,1,-0.292536,
0.615944,0.87563,-0.327693,-0.807235,1,-0.453732,
-0.483247,0.771742,-0.47794,-0.864783,0.934114,-0.390132,
-0.341145,0.634942,-0.434781,-0.999456,1,-0.338626,
0.63631,-0.103519,-0.291098,-0.816915,1,-0.355981,
0.714264,0.0856143,-0.258881,0.0305433,1,-0.364524,
0.919396,-0.0119589,-0.138596,0.502031,0.242026,-0.137811,
0.750759,0.00225587,-0.0583835,0.886789,0.576791,-0.220171,
0.583615,-0.0690558,-0.200791,0.983138,0.211636,-0.334418,
0.336614,-0.0585175,-0.191677,0.642062,0.0500122,-0.31918,
0.0367824,-0.0413147,-0.234351,0.293297,-0.0788685,-0.292479,
-0.177617,-0.025395,-0.259796,0.15223,-0.147587,-0.263206,
-0.273638,-0.000839599,-0.259462,0.0672751,-0.144397,-0.20765,
-0.399682,0.0529476,-0.273901,0.00684228,-0.170259,-0.195444,
-0.395335,0.070988,-0.254463,-0.0311448,-0.160479,-0.17026,
-0.434452,0.0965898,-0.227517,-0.0833954,-0.128981,-0.16427,
-0.439781,0.117903,-0.223226,-0.104633,-0.10009,-0.161343,
-0.462728,0.123574,-0.200753,-0.122259,-0.111774,-0.147874,
-0.0627429,0.0590073,-0.16737,0.366169,-0.260601,-0.116461,
0.0866905,0.0524822,-0.0970883,0.358556,-0.10058,-0.121307,
0.034526,0.0406596,-0.0884551,0.282075,-0.0945695,-0.117531,
-0.00800603,0.0362227,-0.080585,0.219325,-0.0874122,-0.124762,
-0.0375871,0.0351145,-0.0721622,0.171235,-0.0766671,-0.11997,
-0.0618051,0.0274607,-0.0641925,0.129915,-0.0726966,-0.116931,
-0.0903665,0.0339485,-0.0616654,0.102938,-0.075068,-0.113065,
-0.107326,0.0386432,-0.0575272,0.0813848,-0.0718452,-0.108348,
-0.11451,0.0414225,-0.0521217,0.0646294,-0.0638599,-0.105694,
-0.113155,0.0413781,-0.0456609,0.0502853,-0.0513605,-0.104732,
-0.10021,0.0375589,-0.0367253,0.0345304,-0.0261186,-0.100025,
-0.0818493,0.0308951,-0.0361433,0.0141903,0.00727465,-0.100383,
-0.0529095,0.0220357,-0.0382821,-0.00337932,0.0475284,-0.0965003,
-0.0248597,-0.00530587,-0.0423324,-0.0188003,0.0665516,-0.0943048,
-0.0141557,-0.0238223,-0.0407468,-0.0246389,0.0652482,-0.0919796,
-0.000575648,-0.0381951,-0.0280179,-0.019778,0.0592396,-0.0913088,
-0.00544005,-0.0377566,-0.0153448,-0.0114052,0.0430325,-0.0930641,
-0.0151967,-0.0341709,-0.00778107,0.000925246,0.0199893,-0.0952223,
-0.0847781,0.000240495,-0.0381298,-0.00458647,-0.0218898,-0.0973805,
-0.131966,0.0285777,-0.0398376,-0.0102955,-0.045027,-0.0990717,
-0.163268,0.100611,-0.0353746,-0.000236147,-0.0030363,-0.0975665,
-0.186271,0.148042,-0.0365901,0.00468202,0.0216263,-0.0950477,
-0.192995,0.168031,-0.0394816,0.00670294,0.0338659,-0.0934123,
-0.178679,0.15998,-0.0404864,0.00924863,0.0353984,-0.091996,
-0.138102,0.122133,-0.0378597,0.0154778,0.030994,-0.0902349,
-0.0983716,0.0807573,-0.0344582,0.0194186,0.0223487,-0.0891033,
-0.00558544,-0.0201885,-0.0191194,0.0379905,0.00128699,-0.0879526,
7.73987e-05,-0.0212025,-0.0139944,0.0393745,0.010553,-0.0874276,
0.0881664,0.00808145,0.0147468,0.0810832,0.0795014,-0.0780705,
0.0693265,0.0451622,-0.0553049,0.0800264,0.0886734,-0.0786937,
0.0427374,0.0671735,-0.0643054,0.068035,0.095294,-0.0783092,
0.0141667,0.0842557,-0.0708401,0.0524165,0.0999557,-0.0794925,
-0.00083169,0.0748919,-0.084636,0.0509153,0.0755153,-0.0786167,
-0.0369685,0.0730183,-0.0696994,0.0295088,0.0633118,-0.0765324,
-0.0129252,0.0729981,-0.0838253,0.0385164,0.0698742,-0.0711395,
-0.0202353,0.0729832,-0.0833686,0.0357815,0.0641917,-0.0681341,
-0.022961,0.0729816,-0.0815864,0.0344311,0.0625748,-0.0655164,
-0.0250265,0.0729804,-0.0797715,0.0338593,0.0607262,-0.0625718,
-0.0263818,0.0729851,-0.0782118,0.0344461,0.0581541,-0.060265,
-0.0264956,0.0729898,-0.075972,0.0349466,0.0572191,-0.0577436,
-0.025833,0.0729979,-0.0736711,0.0361115,0.056407,-0.05524,
-0.0243633,0.0730108,-0.0712873,0.037932,0.0557645,-0.0527473,
-0.0220682,0.0730309,-0.068813,0.0404844,0.0550655,-0.050058,
-0.0188551,0.0730614,-0.066202,0.0435081,0.0552228,-0.0477921,
-0.0148402,0.0730303,-0.063831,0.0472208,0.0553142,-0.0453064,
-0.00738227,0.0721825,-0.0600212,0.0519672,0.05732,-0.0429091,
0.00137078,0.0713498,-0.0561214,0.057769,0.0594586,-0.0393742,
0.00832921,0.0725446,-0.0535905,0.0641149,0.0611911,-0.0382356,
0.00938653,0.0791106,-0.0580003,0.0697622,0.0595743,-0.0357177,
0.0034492,0.0887744,-0.0593075,0.0718563,0.0624012,-0.0339999,
-0.00174646,0.0979641,-0.0597638,0.0747789,0.0639823,-0.0308762,
-3.94999e-05,0.103008,-0.0579038,0.0796267,0.0666173,-0.0297054,
0.0186327,0.0960272,-0.051589,0.0898133,0.0698743,-0.0258899,
0.0563138,0.0750279,-0.0403536,0.105599,0.073981,-0.0220357,
0.0892802,0.054144,-0.0219387,0.117863,0.0787858,-0.0187705,
0.0898689,0.0490881,-0.0211712,0.120616,0.0691618,-0.013394,
0.0637982,0.0449888,-0.0161574,0.116476,0.0427152,-0.00698926,
0.0613096,0.0456645,-0.00890705,0.118239,0.0396009,-0.00375552,
0.0593182,0.0532919,0.000178796,0.116674,0.046859,-0.000900745,
-0.0431495,0.0650815,0.00549298,0.0609096,0.0176535,0.000485678,
-0.100614,0.0675103,-0.0137485,0.0479995,-0.0243045,0.000658435,
-0.0399684,0.0733302,-0.00920938,0.0745924,0.0164478,-0.000981818,
-0.038965,0.0757286,-0.00923962,0.0764522,0.0168179,6.26326e-05,
-0.0522114,0.0746703,-0.0100678,0.0705025,0.00681377,0.00160155,
