-0.000102901,0.00531321,0.0193637,1.03554,-1.056,0.272217,0.00850796,0.0202691,0.00456096,0.0422182,0.216964,0.445798,1.514,-3.78988,4.46686,0.227615,0.11648,1.2861,
0.000119575,0.0062002,0.0205574,1.04123,-1.07299,0.291591,0.00905685,0.0197874,0.0116113,0.0556192,0.221749,0.298437,1.42368,-4.24894,4.84346,0.137224,-0.120431,1.76258,
0.000404002,0.00709251,0.0209104,1.04611,-1.09165,0.312036,0.0087114,0.0187545,0.020625,0.0711066,0.223077,0.088248,1.22026,-4.66336,5.11117,-0.0863629,-0.258205,2.25344,
0.000740617,0.00798575,0.0203785,1.04999,-1.11175,0.332988,0.00730273,0.0174204,0.0312118,0.0841538,0.22331,-0.132989,0.969766,-5.02735,5.23805,-0.352169,-0.333543,2.64669,
0.00112897,0.00889604,0.0191288,1.05302,-1.13318,0.353802,0.00494346,0.0159477,0.0433649,0.0970885,0.227572,-0.312423,0.757588,-5.35643,5.20353,-0.589817,-0.368173,3.03828,
0.00159579,0.00978126,0.0166115,1.05427,-1.15556,0.374311,0.000835365,0.0144789,0.0578729,0.116706,0.221306,-0.629306,0.313005,-5.59374,5.12729,-1.02702,-0.367188,3.627,
0.00210305,0.0106956,0.013604,1.05474,-1.17873,0.393651,-0.00401044,0.013023,0.0736904,0.126814,0.228596,-0.75188,0.116804,-5.79318,4.83481,-1.21145,-0.363979,3.95438,
0.00266546,0.0116201,0.00986641,1.05394,-1.2024,0.411586,-0.00995051,0.0116352,0.0913584,0.140604,0.231112,-0.934403,-0.200583,-5.91756,4.48375,-1.48502,-0.346955,4.417,
0.00328243,0.0125621,0.00572692,1.05221,-1.22633,0.427567,-0.0161377,0.00949434,0.111258,0.154242,0.235504,-1.03487,-0.432627,-5.98234,3.99525,-1.5468,-0.535212,4.97501,
0.00395241,0.0135292,0.00123843,1.04955,-1.25037,0.441265,-0.0226509,0.00685409,0.133382,0.167495,0.241771,-1.12212,-0.665416,-6.01019,3.42459,-1.62831,-0.660062,5.53098,
0.00467577,0.0145142,-0.00303511,1.04666,-1.27428,0.452045,-0.0274668,0.00126795,0.158717,0.180839,0.24624,-1.06839,-0.722139,-5.97875,2.69501,-1.20397,-1.39654,6.33378,
0.00545393,0.0155148,-0.00671835,1.04396,-1.29781,0.459465,-0.0293623,-0.00867458,0.188011,0.194541,0.25015,-0.92081,-0.674165,-5.88103,1.85505,-0.473872,-2.48563,7.32333,
0.00627368,0.0165317,-0.00945603,1.04196,-1.32086,0.463109,-0.0272642,-0.0241508,0.221852,0.204936,0.254228,-0.684419,-0.500568,-5.76424,0.911062,0.524522,-3.86905,8.46024,
0.00710482,0.0175633,-0.0110388,1.04103,-1.34351,0.462644,-0.0205585,-0.045841,0.260775,0.207786,0.257914,-0.395704,-0.23218,-5.66193,-0.11626,1.67643,-5.42256,9.73088,
0.00789736,0.0186087,-0.0113843,1.04142,-1.36586,0.457833,-0.00913709,-0.0737967,0.305199,0.198134,0.261338,-0.0863672,0.0963134,-5.58748,-1.20296,2.85536,-6.98892,11.106,
0.00858585,0.0196625,-0.0106881,1.04295,-1.38801,0.44865,0.00619649,-0.107008,0.355006,0.172124,0.263467,0.174041,0.383041,-5.53648,-2.29567,3.8334,-8.30291,12.4517,
0.00913958,0.0206852,-0.0100797,1.04341,-1.40884,0.436475,0.0218942,-0.140651,0.409341,0.138433,0.25566,0.152103,0.114804,-5.20831,-3.04365,3.92442,-8.41057,13.5836,
0.00956781,0.0216811,-0.00963143,1.04265,-1.42829,0.421012,0.0375609,-0.174001,0.468396,0.107057,0.248977,0.112076,-0.189214,-4.86168,-3.86574,3.91667,-8.33754,14.7638,
0.00980612,0.022664,-0.00890059,1.0418,-1.44707,0.401391,0.0543119,-0.208306,0.532511,0.0595788,0.245714,0.18271,-0.211901,-4.69464,-4.90527,4.18775,-8.57636,16.0288,
0.0099055,0.0236325,-0.00850619,1.03983,-1.46493,0.377595,0.0701307,-0.240929,0.60108,0.0248434,0.242133,0.0986013,-0.49401,-4.46535,-5.94902,3.9547,-8.15565,17.1422,
0.00990887,0.0245684,-0.00780025,1.03713,-1.48082,0.348813,0.0873808,-0.274938,0.670792,0.000844021,0.233978,0.176484,-0.674002,-3.97179,-7.19547,4.31253,-8.50234,17.4279,
0.00980986,0.0254813,-0.00674667,1.03386,-1.49479,0.314759,0.105896,-0.309884,0.74118,-0.0247538,0.228226,0.263397,-0.816721,-3.49416,-8.51347,4.62883,-8.73635,17.5971,
0.00962393,0.0263785,-0.00561833,1.0297,-1.5069,0.275346,0.124629,-0.344301,0.812269,-0.0464833,0.2243,0.282085,-1.04189,-3.02681,-9.85336,4.68326,-8.60446,17.7724,
0.00948152,0.0272606,-0.00433889,1.0245,-1.51667,0.230303,0.143609,-0.379044,0.854246,-0.0356012,0.220517,0.31986,-1.29913,-2.44197,-11.2608,4.74497,-8.68557,10.4941,
0.00928953,0.0281253,-0.0025209,1.01902,-1.52424,0.179375,0.164184,-0.41576,0.876944,-0.0479972,0.216178,0.454497,-1.36959,-1.89362,-12.732,5.14371,-9.17904,5.67446,
0.00903681,0.028979,-0.000530485,1.01285,-1.52976,0.122814,0.185143,-0.45272,0.887081,-0.0631815,0.213435,0.497604,-1.54313,-1.38051,-14.1401,5.23987,-9.24003,2.53425,
0.00869422,0.0298227,0.00162472,1.00607,-1.53333,0.0608419,0.206543,-0.489916,0.889214,-0.0856477,0.210933,0.538802,-1.69349,-0.892813,-15.4931,5.34985,-9.29888,0.533276,
0.00827943,0.0306658,0.00363879,0.998286,-1.53503,-0.00633197,0.227327,-0.525799,0.886433,-0.103695,0.210761,0.503516,-1.9472,-0.424403,-16.7935,5.19597,-8.97082,-0.695174,
0.00774942,0.0314943,0.00549483,0.989634,-1.53511,-0.0783461,0.247937,-0.561393,0.880769,-0.132503,0.207115,0.46401,-2.16304,-0.0205664,-18.0035,5.1526,-8.89861,-1.41592,
0.00708675,0.0323013,0.00700195,0.97997,-1.53383,-0.154762,0.268102,-0.596676,0.873582,-0.165666,0.201765,0.376781,-2.41603,0.320237,-19.104,5.04126,-8.82064,-1.79693,
0.00621551,0.0330831,0.00844206,0.969959,-1.53162,-0.235301,0.288861,-0.633081,0.86575,-0.217811,0.195449,0.360028,-2.50277,0.553162,-20.1348,5.18968,-9.10139,-1.95797,
0.00504638,0.0338405,0.0101599,0.960463,-1.52908,-0.319967,0.31124,-0.671863,0.857295,-0.292282,0.189336,0.429447,-2.37395,0.635811,-21.1664,5.59474,-9.69529,-2.11362,
0.00344172,0.0345815,0.01287,0.953033,-1.527,-0.409327,0.337072,-0.71489,0.848073,-0.401166,0.185256,0.677525,-1.85734,0.518826,-22.34,6.45809,-10.7568,-2.30546,
0.00127203,0.0353075,0.0171121,0.948926,-1.52611,-0.504277,0.367787,-0.76367,0.837491,-0.542421,0.181502,1.06053,-1.02677,0.223487,-23.7377,7.67876,-12.195,-2.6456,
-0.0014126,0.0360299,0.022335,0.947476,-1.52649,-0.605665,0.401269,-0.815319,0.82586,-0.671158,0.180603,1.30574,-0.362537,-0.0955369,-25.3469,8.37042,-12.9123,-2.90788,
-0.00459356,0.0366987,0.0277576,0.947769,-1.52795,-0.718116,0.436191,-0.869643,0.811296,-0.79524,0.167202,1.35566,0.073183,-0.364114,-28.1127,8.73065,-13.5811,-3.64089,
-0.00820326,0.0373507,0.0334169,0.949519,-1.52979,-0.841983,0.471692,-0.924449,0.796496,-0.902426,0.163001,1.41481,0.437608,-0.460179,-30.9668,8.87504,-13.7014,-3.69999,
-0.012204,0.0380501,0.0380052,0.949024,-1.5351,-0.914869,0.505117,-0.978329,0.781316,-1.00019,0.174837,1.14709,-0.12384,-1.32855,-18.2214,8.35627,-13.4701,-3.79495,
-0.016387,0.0387785,0.0409474,0.945611,-1.54285,-0.954006,0.534492,-1.02864,0.767051,-1.04574,0.182103,0.735533,-0.853138,-1.93615,-9.78415,7.34383,-12.5776,-3.56635,
-0.0206385,0.0395108,0.0419238,0.938886,-1.552,-0.971162,0.558992,-1.07469,0.754639,-1.06288,0.183085,0.244113,-1.68129,-2.28809,-4.28923,6.12495,-11.5126,-3.10286,
-0.0249765,0.0402324,0.0411945,0.929432,-1.56215,-0.974332,0.579405,-1.11746,0.744631,-1.08451,0.180397,-0.182329,-2.36362,-2.53834,-0.792459,5.1032,-10.692,-2.50218,
-0.0294744,0.0409416,0.0393279,0.918182,-1.57312,-0.968905,0.597306,-1.15846,0.737476,-1.12446,0.177305,-0.466658,-2.81247,-2.74081,1.35686,4.47536,-10.2506,-1.78869,
-0.0343581,0.0416662,0.0378183,0.90783,-1.58565,-0.958483,0.616203,-1.20031,0.733437,-1.22092,0.181153,-0.377397,-2.58808,-3.13457,2.60556,4.7243,-10.462,-1.00966,
-0.0398332,0.0424707,0.03842,0.902291,-1.6013,-0.945461,0.638608,-1.24336,0.732692,-1.36878,0.201118,0.150436,-1.38468,-3.91099,3.25553,5.60109,-10.763,-0.186402,
-0.0454263,0.0433164,0.0386722,0.89721,-1.6185,-0.930408,0.65805,-1.28179,0.732651,-1.39828,0.211431,0.063047,-1.27017,-4.29937,3.76321,4.86062,-9.60686,-0.0101992,
