0.0189665,0.248336,-0.0148622,-2.86341,0.209411,1.56002,-0.771942,0.58852,0.034015,0.811228,0.189051,0.697639,0.226399,0.601302,0.306724,0.620329,0.106735,0.605973,0.201218,0.515566,0.295727,0.746932,0.0888875,-0.0168117,0.0974742,0.0101654,0.0737065,0.0101718,0.010395,-0.0211504,0.015184,0.00641193,-5.65204e-18,-1.3573e-15,5.42431e-05,-2.45134e-06,-5.31958e-05,2.40786e-06,-1.24067e-17,-9.46789e-14,3.54226e-06,-1.77805e-06,-5.2561e-06,2.63831e-06,-8.71104e-10,-1.83746e-10,
0.0190005,0.248626,-0.0149605,-2.86342,0.208819,1.56174,-0.769278,0.407549,0.0119116,0.811228,0.189051,0.628716,0.211323,0.54074,0.232394,0.595639,0.102715,0.496554,0.11239,0.40748,0.157101,0.746932,0.0888875,0.00850502,0.0726552,-0.0245839,-0.00137661,-0.148034,0.430464,0.666072,0.0760955,-0.0303204,-1.04967e-17,-1.36699e-15,5.21589e-05,-2.35637e-06,-5.14391e-05,2.32811e-06,-1.06304e-17,-9.5798e-14,3.53202e-06,-1.7729e-06,-5.21447e-06,2.61741e-06,-8.75984e-10,-1.84776e-10,
0.0190429,0.24873,-0.0150493,-2.86339,0.208769,1.56218,-0.768672,0.407854,0.0117903,0.811228,0.189051,0.628716,0.211323,0.54074,0.232394,0.595639,0.102715,0.496554,0.11239,0.40748,0.157101,0.746932,0.0888875,0.0105864,0.0258614,-0.0222023,0.00685436,-0.0124759,0.110022,0.15137,0.0734494,0.0231178,-1.04967e-17,-1.37022e-15,5.507e-05,-2.49005e-06,-5.39534e-05,2.44237e-06,3.58047e-18,-9.69278e-14,3.52491e-06,-1.76934e-06,-5.18171e-06,2.60097e-06,-8.80554e-10,-1.8574e-10,
0.0190584,0.248737,-0.0151539,-2.86333,0.208428,1.5618,-0.768692,0.408147,0.0118828,0.811228,0.189051,0.628716,0.211323,0.540739,0.232394,0.595639,0.102715,0.496554,0.11239,0.40748,0.157101,0.746932,0.0888875,0.00389099,0.00172807,-0.0261394,0.0138993,-0.0851202,-0.0935512,-0.00486595,0.0663289,0.0424848,-8.88178e-18,-1.37345e-15,5.97577e-05,-2.6979e-06,-5.7962e-05,2.61739e-06,3.58047e-18,-9.80735e-14,3.52558e-06,-1.76967e-06,-5.15829e-06,2.58922e-06,-8.84864e-10,-1.86649e-10,
0.0190725,0.248706,-0.0152495,-2.86328,0.207952,1.56114,-0.768769,0.408413,0.0120527,0.811228,0.189051,0.628716,0.211323,0.540739,0.232394,0.595639,0.102715,0.496554,0.11239,0.40748,0.157101,0.746932,0.0888875,0.00351448,-0.00778602,-0.0239114,0.0121711,-0.119136,-0.165347,-0.019314,0.0557651,0.0417057,-8.88178e-18,-1.38152e-15,6.16528e-05,-2.78576e-06,-5.95792e-05,2.69205e-06,1.24623e-17,-9.92335e-14,3.52286e-06,-1.7683e-06,-5.14336e-06,2.58172e-06,-8.88955e-10,-1.87512e-10,
0.0190956,0.248655,-0.0153337,-2.86325,0.207466,1.56031,-0.768984,0.408636,0.0122196,0.811228,0.189051,0.628717,0.211323,0.540739,0.232394,0.595639,0.102715,0.496554,0.11239,0.40748,0.157101,0.746932,0.0888875,0.00578291,-0.0127413,-0.0210455,0.00952403,-0.121392,-0.208294,-0.0538672,0.0454909,0.0402889,-1.53413e-17,-1.3896e-15,6.31743e-05,-2.85613e-06,-6.0842e-05,2.75047e-06,1.24623e-17,-1.00408e-13,3.52415e-06,-1.76895e-06,-5.13548e-06,2.57777e-06,-8.92863e-10,-1.88336e-10,
0.0191274,0.248596,-0.0154109,-2.86322,0.206938,1.55938,-0.769058,0.408818,0.0123807,0.811228,0.189051,0.628717,0.211323,0.540739,0.232394,0.595639,0.102715,0.496554,0.11239,0.40748,0.157101,0.746932,0.0888875,0.00793692,-0.0147935,-0.0192904,0.00742389,-0.132017,-0.233065,-0.0184112,0.0357636,0.0337278,-1.37264e-17,-1.39928e-15,5.97734e-05,-2.70104e-06,-5.78962e-05,2.61761e-06,1.77913e-17,-1.01596e-13,3.53816e-06,-1.77598e-06,-5.13502e-06,2.57753e-06,-8.96618e-10,-1.89128e-10,
0.0191755,0.248541,-0.0154793,-2.86321,0.206446,1.55854,-0.768994,0.408961,0.0125156,0.811228,0.189051,0.628717,0.211323,0.540738,0.232394,0.595639,0.102715,0.496554,0.11239,0.40748,0.157101,0.746932,0.0888875,0.0120416,-0.0136004,-0.0171096,0.00211902,-0.122959,-0.21014,0.0158695,0.0286056,0.0266212,-8.88178e-18,-1.40736e-15,5.675e-05,-2.5633e-06,-5.52741e-05,2.49936e-06,1.6015e-17,-1.02799e-13,3.55355e-06,-1.78371e-06,-5.13976e-06,2.57991e-06,-9.00245e-10,-1.89893e-10,
0.0192332,0.24849,-0.0155425,-2.86321,0.205962,1.55774,-0.768906,0.409075,0.0126221,0.811228,0.189051,0.628717,0.211323,0.540738,0.232394,0.595639,0.102715,0.496554,0.11239,0.40748,0.157101,0.746932,0.0888875,0.0144131,-0.0128824,-0.0158004,-9.68377e-05,-0.121095,-0.199198,0.0220217,0.0199695,0.0206764,-8.88178e-18,-1.41382e-15,5.41379e-05,-2.44451e-06,-5.30248e-05,2.39795e-06,5.35683e-18,-1.04014e-13,3.57333e-06,-1.79364e-06,-5.15259e-06,2.58635e-06,-9.03766e-10,-1.90636e-10,
0.0192974,0.24844,-0.0156023,-2.86321,0.205476,1.55697,-0.768804,0.409155,0.0127048,0.811228,0.189051,0.628718,0.211323,0.540738,0.232394,0.595639,0.102715,0.496554,0.11239,0.40748,0.157101,0.746932,0.0888875,0.0160394,-0.0124257,-0.0149346,-0.00123603,-0.121595,-0.192817,0.0254926,0.0124711,0.0153107,-7.26691e-18,-1.41705e-15,5.19474e-05,-2.34517e-06,-5.11688e-05,2.3143e-06,7.13318e-18,-1.05243e-13,3.60065e-06,-1.80736e-06,-5.17128e-06,2.59574e-06,-9.07198e-10,-1.9136e-10,
0.0193665,0.248392,-0.0156596,-2.86322,0.204985,1.55622,-0.768691,0.409205,0.0127661,0.811228,0.189051,0.628718,0.211323,0.540738,0.232394,0.595639,0.102715,0.496554,0.11239,0.40748,0.157101,0.746932,0.0888875,0.0172795,-0.0121021,-0.014331,-0.0018955,-0.122562,-0.18778,0.0284385,0.00601495,0.0105167,-5.65204e-18,-1.42674e-15,5.47218e-05,-2.47304e-06,-5.35594e-05,2.42347e-06,5.35683e-18,-1.06485e-13,3.62227e-06,-1.8182e-06,-5.18793e-06,2.60409e-06,-9.10557e-10,-1.92068e-10,
0.0194396,0.248344,-0.0157152,-2.86323,0.204491,1.55548,-0.768566,0.409229,0.0128081,0.811228,0.189051,0.628718,0.211323,0.540737,0.232394,0.595639,0.102715,0.496554,0.11239,0.40748,0.157101,0.746932,0.0888875,0.0182793,-0.0118674,-0.0139102,-0.00230246,-0.123507,-0.183096,0.0311608,0.000505797,0.00627456,-8.07435e-19,-1.43643e-15,5.71819e-05,-2.58629e-06,-5.56855e-05,2.52051e-06,1.80411e-18,-1.07746e-13,3.97187e-06,-1.99369e-06,-6.11562e-06,3.06975e-06,-9.13856e-10,-1.92764e-10,
0.019516,0.248297,-0.0157697,-2.86324,0.203994,1.55477,-0.768431,0.409231,0.0128332,0.811228,0.189051,0.628718,0.211323,0.540737,0.232394,0.595639,0.102715,0.496554,0.11239,0.40748,0.157101,0.746932,0.0888875,0.0191097,-0.011702,-0.0136237,-0.00255417,-0.124335,-0.178481,0.0337534,-0.00414944,0.00255605,5.65204e-18,-1.44612e-15,5.9298e-05,-2.68354e-06,-5.75031e-05,2.60344e-06,1.24623e-17,-1.09021e-13,3.91021e-06,-1.96274e-06,-6.02674e-06,3.02514e-06,-9.17105e-10,-1.9345e-10,
0.0195953,0.248251,-0.0158235,-2.86325,0.203494,1.55407,-0.768286,0.409215,0.0128435,0.811228,0.189051,0.628719,0.211323,0.540737,0.232394,0.595639,0.102715,0.496554,0.11239,0.407479,0.157101,0.746932,0.0888875,0.0198133,-0.0115933,-0.0134372,-0.00269942,-0.125051,-0.17387,0.0362576,-0.00803967,-0.00067249,-2.4223e-18,-1.45258e-15,6.10605e-05,-2.76434e-06,-5.8993e-05,2.67143e-06,2.1344e-17,-1.10313e-13,3.84511e-06,-1.93006e-06,-5.92716e-06,2.97515e-06,-9.20315e-10,-1.94127e-10,
0.019677,0.248205,-0.0158768,-2.86326,0.202991,1.5534,-0.768131,0.409182,0.0128408,0.811228,0.189051,0.628719,0.211323,0.540737,0.232394,0.595639,0.102715,0.496554,0.11239,0.407479,0.157101,0.746932,0.0888875,0.0204186,-0.0115309,-0.0133247,-0.00276676,-0.125673,-0.169263,0.0386951,-0.0112484,-0.00344751,-7.26691e-18,-1.45742e-15,5.79473e-05,-2.62192e-06,-5.6319e-05,2.55021e-06,1.95677e-17,-1.11618e-13,3.78176e-06,-1.89826e-06,-5.82403e-06,2.92338e-06,-9.23491e-10,-1.94797e-10,
0.0197607,0.248159,-0.0159298,-2.86327,0.202486,1.55274,-0.767967,0.409137,0.012827,0.811228,0.189051,0.628719,0.211323,0.540737,0.232394,0.595639,0.102715,0.496554,0.11239,0.407479,0.157101,0.746932,0.0888875,0.0209474,-0.0115057,-0.0132669,-0.00277496,-0.126222,-0.164677,0.0410759,-0.0138528,-0.00580636,-1.21115e-17,-1.46711e-15,5.52028e-05,-2.4965e-06,-5.3962e-05,2.44335e-06,1.77913e-17,-1.12936e-13,3.72268e-06,-1.8686e-06,-5.72143e-06,2.87188e-06,-9.26642e-10,-1.95461e-10,
0.0198456,0.248113,-0.0159843,-2.86329,0.201987,1.55209,-0.767791,0.409082,0.0128038,0.811228,0.189051,0.628719,0.211322,0.540736,0.232394,0.595639,0.102715,0.496554,0.11239,0.407479,0.157101,0.746932,0.0888875,0.0212194,-0.0114702,-0.0136191,-0.00325427,-0.124705,-0.161626,0.044007,-0.013311,-0.00498452,-1.21115e-17,-1.48003e-15,5.28532e-05,-2.38932e-06,-5.19616e-05,2.35265e-06,1.6015e-17,-1.14276e-13,3.66953e-06,-1.84193e-06,-5.62329e-06,2.82262e-06,-9.29773e-10,-1.96122e-10,
0.0199317,0.248067,-0.0160402,-2.8633,0.201491,1.55146,-0.767605,0.409029,0.0127838,0.811228,0.189051,0.628719,0.211322,0.540736,0.232394,0.595639,0.102715,0.496554,0.11239,0.407479,0.157101,0.746932,0.0888875,0.0215258,-0.0113764,-0.0139776,-0.003547,-0.124183,-0.157983,0.0464268,-0.0126395,-0.00415797,-1.21115e-17,-1.4881e-15,5.5419e-05,-2.50713e-06,-5.41569e-05,2.45253e-06,3.58047e-18,-1.15622e-13,3.62189e-06,-1.81801e-06,-5.53186e-06,2.77673e-06,-9.32887e-10,-1.96779e-10,
0.0200186,0.248022,-0.0160971,-2.86332,0.200994,1.55084,-0.76741,0.408978,0.0127672,0.811228,0.189051,0.62872,0.211322,0.540736,0.232394,0.595639,0.102715,0.496554,0.11239,0.407479,0.157101,0.746932,0.0888875,0.021725,-0.0112812,-0.0142053,-0.00370349,-0.124099,-0.154083,0.0487077,-0.0118879,-0.0033518,-1.69561e-17,-1.49456e-15,5.76717e-05,-2.61043e-06,-5.60839e-05,2.54016e-06,1.42386e-17,-1.1699e-13,3.58135e-06,-1.79767e-06,-5.44869e-06,2.73498e-06,-9.3599e-10,-1.97433e-10,
0.0201064,0.247977,-0.0161546,-2.86333,0.200498,1.55024,-0.767207,0.408931,0.0127538,0.811228,0.189051,0.62872,0.211322,0.540736,0.232394,0.595639,0.102715,0.496554,0.11239,0.407479,0.157101,0.746932,0.0888875,0.0219337,-0.0112071,-0.0143974,-0.00375968,-0.124199,-0.150079,0.0508946,-0.0110964,-0.00260245,-1.37264e-17,-1.49941e-15,5.95887e-05,-2.69816e-06,-5.7708e-05,2.61399e-06,1.06859e-17,-1.18372e-13,3.54772e-06,-1.78078e-06,-5.37507e-06,2.69803e-06,-9.39085e-10,-1.98086e-10,
0.020195,0.247933,-0.0162129,-2.86335,0.2,1.54966,-0.766995,0.408886,0.0127434,0.811228,0.189051,0.62872,0.211322,0.540735,0.232394,0.595639,0.102715,0.496554,0.11239,0.407479,0.157101,0.746932,0.0888875,0.0221595,-0.0111601,-0.0145622,-0.00374327,-0.124375,-0.146048,0.0530067,-0.0102882,-0.0019131,-5.65204e-18,-1.5091e-15,6.11651e-05,-2.7701e-06,-5.90166e-05,2.67348e-06,2.77556e-20,-1.19772e-13,3.52129e-06,-1.76752e-06,-5.31138e-06,2.66606e-06,-9.42174e-10,-1.98738e-10,
0.0202838,0.247888,-0.0162713,-2.86336,0.199501,1.54909,-0.766774,0.408845,0.0127357,0.811228,0.189051,0.62872,0.211322,0.540735,0.232394,0.595639,0.102715,0.496554,0.11239,0.407479,0.157101,0.746932,0.0888875,0.0222129,-0.0111397,-0.0146066,-0.00367498,-0.124656,-0.142036,0.0550556,-0.00947392,-0.00125638,-5.65204e-18,-1.51879e-15,5.79153e-05,-2.62112e-06,-5.62058e-05,2.54579e-06,8.90954e-18,-1.21184e-13,3.50259e-06,-1.75813e-06,-5.25774e-06,2.63913e-06,-9.4526e-10,-1.99388e-10,
0.0203735,0.247844,-0.0163303,-2.86337,0.199002,1.54854,-0.766546,0.408807,0.0127307,0.811228,0.189051,0.628721,0.211322,0.540735,0.232394,0.595639,0.102715,0.496554,0.11239,0.407479,0.157101,0.746932,0.0888875,0.0224013,-0.0111419,-0.0147393,-0.00356616,-0.124921,-0.138063,0.0570246,-0.00867449,-0.000684619,8.07435e-19,-1.52201e-15,5.50471e-05,-2.48979e-06,-5.37266e-05,2.43318e-06,8.90954e-18,-1.22617e-13,3.4908e-06,-1.75222e-06,-5.21407e-06,2.61721e-06,-9.48344e-10,-2.00039e-10,
0.0204649,0.247799,-0.0163902,-2.86339,0.198501,1.548,-0.766311,0.408772,0.012728,0.811228,0.189051,0.628721,0.211322,0.540735,0.232394,0.595639,0.102715,0.496554,0.11239,0.407479,0.157101,0.746932,0.0888875,0.022856,-0.0111615,-0.0149891,-0.00342753,-0.125071,-0.134135,0.0589277,-0.00789851,-0.000200181,-5.65204e-18,-1.53009e-15,5.25878e-05,-2.3774e-06,-5.16199e-05,2.33749e-06,2.1344e-17,-1.24069e-13,3.48168e-06,-1.74764e-06,-5.18023e-06,2.60023e-06,-9.51429e-10,-2.0069e-10,
0.0205563,0.247754,-0.01645,-2.8634,0.198,1.54748,-0.766067,0.408741,0.0127272,0.811228,0.189051,0.628721,0.211322,0.540735,0.232394,0.595639,0.102715,0.496554,0.112389,0.407479,0.157101,0.746932,0.0888875,0.0228624,-0.011195,-0.0149318,-0.00327125,-0.125371,-0.130285,0.060797,-0.00712882,0.000317213,-5.65204e-18,-1.53978e-15,5.50255e-05,-2.48921e-06,-5.3698e-05,2.43192e-06,1.95677e-17,-1.25532e-13,3.47836e-06,-1.74597e-06,-5.15542e-06,2.58778e-06,-9.54517e-10,-2.01341e-10,
