0.00345683,2.10365e-05,-0.00132368,7.41407e-07,0.00176076,2.8764e-05,2.19635e-05,9.5651e-05,0.00191748,-1.64497e-05,4.78644e-05,0.000416423,0.00218263,-0.000513233,-0.00132216,-4.32952e-06,0.00349065,2.34551e-06,0.00162972,7.43249e-06,1.12911e-05,0.000433784,0.000153699,-6.26523e-05,0.000276759,0.00236636,0.00201192,-0.00293107,0.00154268,-6.84459e-05,0.00164004,-0.000136185,0.0325281,-0.000713962,-0.000551525,-0.000572027,0.0016237,7.63215e-05,-0.000379907,-0.00297222,0.0237109,0.00438876,5.73397e-05,3.29486e-06,3.28324e-05,1.73021e-05,-0.00184642,0.000491028,0.0465648,-1.11022e-13,-2.22045e-13,-4.44089e-13,-1.11022e-13,-3.33067e-13,-1.11022e-13,-4.44089e-13,0,-1.11022e-13,-1.11022e-13,-1.11022e-13,-1.11022e-13,0,-2.22045e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.00345664,2.10591e-05,-0.00132709,7.36678e-07,0.00175896,2.85702e-05,2.25137e-05,9.56065e-05,0.0019158,-1.64094e-05,4.79256e-05,0.000417661,0.0021832,-0.000514194,-0.00132327,-4.31539e-06,0.00348751,2.33483e-06,0.00162848,7.23699e-06,1.16379e-05,0.000432791,0.000153631,-6.2345e-05,0.000276718,0.00236718,0.00201194,-0.00293252,0.0015396,-6.79521e-05,0.0016392,-0.00013623,0.0325303,-0.000714214,-0.000550798,-0.000570765,0.0016239,7.58258e-05,-0.000379778,-0.00297254,0.0237133,0.00438997,5.73772e-05,3.30302e-06,3.24836e-05,1.72994e-05,-0.00184651,0.000491037,0.0465648,4.44089e-13,1.11022e-13,0,-1.11022e-13,1.33227e-12,2.22045e-13,-3.33067e-13,0,4.44089e-13,1.33227e-12,2.22045e-13,0,-2.88658e-12,2.22045e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.00345432,2.10564e-05,-0.00132941,7.29404e-07,0.00175669,2.81668e-05,2.23762e-05,9.55104e-05,0.0019141,-1.63563e-05,4.79842e-05,0.000419046,0.00218377,-0.000515263,-0.00132562,-4.32649e-06,0.00348493,2.32422e-06,0.00162684,6.91281e-06,1.15289e-05,0.000431611,0.00015357,-6.19212e-05,0.000276661,0.00236837,0.00201203,-0.00293456,0.0015378,-6.73831e-05,0.00163745,-0.0001363,0.0325323,-0.000714962,-0.000548938,-0.000569394,0.00162407,7.4978e-05,-0.000379633,-0.00297359,0.0237156,0.00439206,5.70972e-05,3.30933e-06,3.23108e-05,1.72967e-05,-0.00184661,0.00049106,0.0465646,-3.33067e-13,-2.22045e-13,-1.11022e-13,-1.11022e-13,0,-9.99201e-13,1.11022e-13,0,0,1.11022e-13,2.22045e-13,-1.11022e-13,-2.22045e-13,1.11022e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.00345185,2.10888e-05,-0.00133182,7.14616e-07,0.00175441,2.80122e-05,2.23378e-05,9.55018e-05,0.00191228,-1.63143e-05,4.80499e-05,0.000420448,0.00218437,-0.00051632,-0.00132806,-4.31976e-06,0.00348216,2.30915e-06,0.00162522,6.76283e-06,1.14793e-05,0.000430662,0.000153508,-6.16726e-05,0.000276613,0.00236946,0.00201213,-0.00293619,0.00153603,-6.6804e-05,0.00163583,-0.000136331,0.0325354,-0.000714875,-0.000547837,-0.00056803,0.00162424,7.45769e-05,-0.000379497,-0.00297394,0.0237179,0.00439357,5.68458e-05,3.31733e-06,3.21351e-05,1.72922e-05,-0.00184684,0.000491072,0.0465645,-1.11022e-13,-1.11022e-13,2.22045e-13,-2.22045e-13,-2.22045e-13,-1.22125e-12,2.22045e-13,2.22045e-13,1.11022e-13,-1.11022e-12,0,-4.44089e-13,2.22045e-13,-1.11022e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.00344938,2.113e-05,-0.00133417,6.96881e-07,0.00175239,2.79388e-05,2.23103e-05,9.5531e-05,0.00191048,-1.62837e-05,4.81179e-05,0.00042179,0.00218502,-0.000517342,-0.00133045,-4.30965e-06,0.00347938,2.29247e-06,0.00162378,6.66193e-06,1.14409e-05,0.000429877,0.000153449,-6.15157e-05,0.00027658,0.00237035,0.0020121,-0.00293763,0.0015345,-6.62365e-05,0.00163446,-0.000136349,0.0325382,-0.000714504,-0.000547049,-0.000566758,0.0016245,7.43605e-05,-0.000379363,-0.00297379,0.0237205,0.00439461,5.65828e-05,3.3215e-06,3.19446e-05,1.72885e-05,-0.00184708,0.000491073,0.0465644,0,2.22045e-13,1.11022e-13,-2.22045e-13,0,1.11022e-13,-1.11022e-13,-1.11022e-13,3.33067e-13,-1.11022e-13,1.11022e-13,0,-2.22045e-13,-1.11022e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.00344696,2.11747e-05,-0.00133643,6.77771e-07,0.00175065,2.7902e-05,2.22839e-05,9.5583e-05,0.00190872,-1.62627e-05,4.81859e-05,0.000423067,0.0021857,-0.000518326,-0.00133274,-4.29909e-06,0.00347664,2.2753e-06,0.00162253,6.58158e-06,1.14069e-05,0.000429219,0.000153393,-6.14214e-05,0.00027656,0.00237108,0.00201196,-0.00293894,0.0015332,-6.56858e-05,0.00163331,-0.000136362,0.0325406,-0.000713994,-0.000546437,-0.000565594,0.00162481,7.42526e-05,-0.000379232,-0.00297329,0.0237235,0.00439532,5.63139e-05,3.32211e-06,3.1747e-05,1.72858e-05,-0.00184733,0.000491065,0.0465643,-3.33067e-13,3.33067e-13,1.11022e-13,0,2.22045e-13,1.11022e-13,0,-6.66134e-13,-3.33067e-13,1.11022e-13,-1.11022e-13,-1.11022e-13,-1.11022e-13,1.11022e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.00344463,2.12209e-05,-0.00133855,6.58105e-07,0.00174915,2.78869e-05,2.22576e-05,9.56504e-05,0.00190703,-1.62496e-05,4.82524e-05,0.000424271,0.00218639,-0.000519264,-0.00133491,-4.28896e-06,0.00347399,2.25825e-06,0.00162144,6.51344e-06,1.13754e-05,0.000428669,0.000153341,-6.13733e-05,0.000276549,0.00237169,0.00201174,-0.00294016,0.00153212,-6.51573e-05,0.00163234,-0.000136372,0.0325425,-0.000713403,-0.000545946,-0.000564537,0.00162517,7.42188e-05,-0.000379104,-0.00297257,0.0237267,0.0043958,5.60457e-05,3.31991e-06,3.15485e-05,1.7284e-05,-0.00184757,0.000491052,0.0465642,-3.33067e-13,-1.11022e-13,0,2.22045e-13,0,-3.33067e-13,0,-1.11022e-13,3.33067e-13,-2.22045e-13,-3.33067e-13,-2.22045e-13,-4.44089e-13,-1.11022e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.00344242,2.12673e-05,-0.00134054,6.38419e-07,0.00174786,2.78866e-05,2.22318e-05,9.57282e-05,0.00190543,-1.62427e-05,4.83164e-05,0.0004254,0.00218707,-0.00052015,-0.00133693,-4.27962e-06,0.00347146,2.24168e-06,0.0016205,6.45435e-06,1.13461e-05,0.000428211,0.000153294,-6.13599e-05,0.000276545,0.0023722,0.00201147,-0.00294128,0.00153121,-6.46553e-05,0.00163153,-0.000136379,0.0325441,-0.00071277,-0.000545546,-0.000563585,0.00162556,7.42379e-05,-0.000378982,-0.0029717,0.02373,0.00439611,5.57833e-05,3.31562e-06,3.13535e-05,1.72829e-05,-0.0018478,0.000491036,0.0465641,-8.88178e-13,-1.11022e-13,0,-1.11022e-13,-1.11022e-13,0,0,1.11022e-13,-1.11022e-13,0,-1.11022e-13,-1.11022e-13,-2.22045e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.00344033,2.13134e-05,-0.00134237,6.19089e-07,0.00174676,2.78965e-05,2.22071e-05,9.58126e-05,0.00190392,-1.62407e-05,4.83774e-05,0.000426452,0.00218772,-0.000520981,-0.00133879,-4.27123e-06,0.00346906,2.22586e-06,0.00161968,6.40253e-06,1.13185e-05,0.00042783,0.000153251,-6.13718e-05,0.000276546,0.00237264,0.00201116,-0.00294233,0.00153045,-6.41828e-05,0.00163085,-0.000136385,0.0325453,-0.000712121,-0.000545217,-0.00056273,0.00162595,7.42939e-05,-0.000378865,-0.00297076,0.0237333,0.00439629,5.55306e-05,3.30989e-06,3.11654e-05,1.72823e-05,-0.00184802,0.000491017,0.0465641,1.11022e-13,0,0,0,-1.11022e-13,-2.22045e-13,1.11022e-13,0,0,-1.11022e-13,0,0,3.33067e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.00343838,2.13586e-05,-0.00134405,6.0039e-07,0.00174582,2.79132e-05,2.2184e-05,9.59006e-05,0.00190251,-1.62426e-05,4.84347e-05,0.000427428,0.00218835,-0.000521757,-0.0013405,-4.26387e-06,0.0034668,2.21097e-06,0.00161897,6.35666e-06,1.12924e-05,0.000427515,0.000153212,-6.14015e-05,0.00027655,0.00237302,0.00201083,-0.00294329,0.00152982,-6.37411e-05,0.00163028,-0.00013639,0.0325464,-0.000711476,-0.000544941,-0.000561965,0.00162634,7.43742e-05,-0.000378756,-0.00296979,0.0237365,0.00439639,5.52902e-05,3.30323e-06,3.09864e-05,1.72822e-05,-0.00184823,0.000490997,0.046564,0,-1.11022e-13,-1.11022e-13,0,1.11022e-13,6.66134e-13,0,1.11022e-13,1.11022e-13,1.11022e-13,1.11022e-13,0,-5.55112e-13,-1.11022e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
