2.11122,0.476343,1.57707,-0.691275,-0.471825,-0.660898,2.10868,0.0267606,0.107671,-0.032759,-0.0716195,-0.0419711,-0.151664,-0.00068654,
2.10935,0.47514,1.57513,-0.693495,-0.47284,-0.658414,2.10468,-0.468585,-0.300798,-0.483306,-0.555087,-0.253782,0.621047,-1.00116,
2.10765,0.473763,1.57345,-0.695435,-0.476416,-0.655412,2.10081,-0.42353,-0.344271,-0.421545,-0.485056,-0.894016,0.750379,-0.967676,
2.10592,0.472202,1.57173,-0.697329,-0.4797,-0.652301,2.0969,-0.434576,-0.390297,-0.42881,-0.473461,-0.820885,0.777847,-0.976913,
2.10414,0.470456,1.56997,-0.699268,-0.483037,-0.649478,2.09302,-0.444287,-0.436451,-0.441383,-0.484799,-0.834384,0.705825,-0.971214,
2.10237,0.468583,1.56817,-0.701212,-0.486276,-0.6465,2.08914,-0.443129,-0.468244,-0.448104,-0.485879,-0.809721,0.744452,-0.968122,
2.1006,0.466598,1.56637,-0.703157,-0.489501,-0.643606,2.08529,-0.441751,-0.496219,-0.451862,-0.486181,-0.806089,0.723501,-0.964234,
2.09884,0.464522,1.56455,-0.705103,-0.492685,-0.640676,2.08145,-0.440065,-0.518897,-0.454758,-0.486468,-0.796205,0.732358,-0.960207,
2.09711,0.462413,1.56276,-0.707036,-0.495843,-0.637774,2.07762,-0.433452,-0.527388,-0.447264,-0.483342,-0.789397,0.725531,-0.955455,
2.09539,0.460283,1.56099,-0.708962,-0.498997,-0.634876,2.07382,-0.42828,-0.532394,-0.442197,-0.481578,-0.788636,0.724516,-0.950386,
2.0937,0.458145,1.55924,-0.710881,-0.502133,-0.631993,2.07004,-0.424219,-0.534665,-0.438255,-0.479726,-0.783953,0.720717,-0.945488,
2.09201,0.456003,1.5575,-0.712793,-0.505257,-0.629119,2.06628,-0.420847,-0.53535,-0.435054,-0.477847,-0.780862,0.718491,-0.940557,
2.09034,0.453863,1.55577,-0.714696,-0.508364,-0.626258,2.06254,-0.418029,-0.534951,-0.432336,-0.475872,-0.776892,0.715441,-0.935695,
2.08868,0.451728,1.55405,-0.716591,-0.511458,-0.623406,2.05881,-0.415541,-0.533879,-0.42993,-0.473853,-0.773329,0.712839,-0.930856,
2.08702,0.449599,1.55234,-0.718479,-0.514536,-0.620566,2.05511,-0.413291,-0.532361,-0.427726,-0.471794,-0.769619,0.71,-0.926065,
2.08538,0.447476,1.55063,-0.720357,-0.5176,-0.617737,2.05142,-0.411187,-0.530564,-0.425652,-0.469717,-0.766063,0.707282,-0.921309,
2.08374,0.445362,1.54894,-0.722228,-0.52065,-0.614919,2.04776,-0.409185,-0.528588,-0.423663,-0.467627,-0.76253,0.704497,-0.916595,
2.08211,0.443256,1.54725,-0.72409,-0.523687,-0.612112,2.04411,-0.407246,-0.526502,-0.421728,-0.465535,-0.759089,0.701743,-0.911918,
2.08049,0.441158,1.54557,-0.725944,-0.52671,-0.609316,2.04048,-0.405351,-0.52435,-0.419827,-0.463442,-0.755705,0.698972,-0.90728,
2.07888,0.43907,1.5439,-0.727789,-0.529719,-0.606531,2.03687,-0.403486,-0.522161,-0.41795,-0.461354,-0.752388,0.696209,-0.90268,
2.07727,0.43699,1.54224,-0.729626,-0.532716,-0.603758,2.03328,-0.40164,-0.519953,-0.416088,-0.459271,-0.749127,0.693443,-0.898116,
2.07567,0.434919,1.54058,-0.731455,-0.535699,-0.600995,2.0297,-0.399809,-0.517739,-0.414236,-0.457195,-0.745919,0.690682,-0.893588,
2.07408,0.432857,1.53893,-0.733276,-0.53867,-0.598243,2.02615,-0.397989,-0.515524,-0.412393,-0.455127,-0.742759,0.687923,-0.889096,
2.0725,0.430804,1.53729,-0.735088,-0.541629,-0.595503,2.02261,-0.396179,-0.513315,-0.410557,-0.453067,-0.739641,0.685169,-0.884639,
2.07092,0.428759,1.53565,-0.736892,-0.544575,-0.592773,2.01909,-0.394376,-0.511113,-0.408728,-0.451016,-0.736562,0.682421,-0.880216,
2.06935,0.426724,1.53403,-0.738688,-0.547509,-0.590054,2.01558,-0.39258,-0.508921,-0.406904,-0.448975,-0.733517,0.679678,-0.875827,
2.06779,0.424697,1.53241,-0.740476,-0.550431,-0.587346,2.0121,-0.390791,-0.506739,-0.405086,-0.446942,-0.730503,0.676943,-0.871471,
2.06623,0.422678,1.53079,-0.742255,-0.553341,-0.58465,2.00863,-0.389009,-0.504568,-0.403275,-0.444919,-0.727518,0.674214,-0.867149,
2.06468,0.420669,1.52919,-0.744027,-0.55624,-0.581964,2.00518,-0.387234,-0.502408,-0.40147,-0.442906,-0.724559,0.671494,-0.862858,
2.06314,0.418668,1.52759,-0.745791,-0.559126,-0.579288,2.00174,-0.385466,-0.500259,-0.399672,-0.440902,-0.721623,0.668782,-0.8586,
2.0616,0.416675,1.526,-0.747546,-0.562001,-0.576624,1.99832,-0.383705,-0.49812,-0.397881,-0.438907,-0.718709,0.666079,-0.854373,
2.06008,0.414691,1.52441,-0.749294,-0.564864,-0.573971,1.99492,-0.381952,-0.495992,-0.396098,-0.436922,-0.715815,0.663384,-0.850177,
2.05856,0.412716,1.52283,-0.751034,-0.567716,-0.571328,1.99154,-0.380206,-0.493874,-0.394322,-0.434947,-0.712939,0.660699,-0.846013,
2.05704,0.410749,1.52126,-0.752766,-0.570556,-0.568696,1.98817,-0.378467,-0.491766,-0.392553,-0.432982,-0.710082,0.658024,-0.841879,
2.05553,0.40879,1.5197,-0.75449,-0.573385,-0.566074,1.98482,-0.376736,-0.489668,-0.390793,-0.431026,-0.70724,0.655358,-0.837775,
2.05403,0.40684,1.51815,-0.756206,-0.576203,-0.563464,1.98149,-0.375013,-0.48758,-0.389041,-0.429079,-0.704415,0.652702,-0.8337,
2.05254,0.404898,1.5166,-0.757915,-0.579009,-0.560863,1.97817,-0.373297,-0.485502,-0.387297,-0.427142,-0.701605,0.650056,-0.829656,
2.05105,0.402964,1.51505,-0.759615,-0.581805,-0.558274,1.97487,-0.37159,-0.483433,-0.385561,-0.425215,-0.698809,0.64742,-0.82564,
2.04958,0.401038,1.51352,-0.761309,-0.584589,-0.555694,1.97158,-0.36989,-0.481373,-0.383834,-0.423297,-0.696027,0.644794,-0.821654,
2.0481,0.399121,1.51199,-0.762994,-0.587362,-0.553126,1.96831,-0.368198,-0.479323,-0.382115,-0.421388,-0.693258,0.642178,-0.817696,
2.04664,0.397212,1.51047,-0.764672,-0.590124,-0.550567,1.96505,-0.366515,-0.477282,-0.380404,-0.419489,-0.690502,0.639573,-0.813766,
2.04518,0.395311,1.50895,-0.766343,-0.592875,-0.54802,1.96181,-0.364839,-0.475249,-0.378702,-0.417599,-0.687759,0.636977,-0.809864,
2.04372,0.393418,1.50745,-0.768005,-0.595615,-0.545482,1.95859,-0.363171,-0.473226,-0.377008,-0.415719,-0.685028,0.634392,-0.80599,
2.04228,0.391533,1.50594,-0.769661,-0.598344,-0.542955,1.95538,-0.361512,-0.471211,-0.375323,-0.413848,-0.68231,0.631817,-0.802144,
2.04084,0.389656,1.50445,-0.771309,-0.601063,-0.540438,1.95219,-0.35986,-0.469205,-0.373646,-0.411986,-0.679603,0.629253,-0.798324,
2.03941,0.387788,1.50296,-0.772949,-0.60377,-0.537931,1.94901,-0.358217,-0.467208,-0.371978,-0.410133,-0.676908,0.626699,-0.794532,
2.03798,0.385927,1.50148,-0.774582,-0.606467,-0.535434,1.94585,-0.356581,-0.46522,-0.370318,-0.408289,-0.674224,0.624154,-0.790766,
2.03656,0.384074,1.50001,-0.776208,-0.609153,-0.532948,1.9427,-0.354953,-0.46324,-0.368666,-0.406454,-0.671552,0.621621,-0.787026,
2.03515,0.382229,1.49854,-0.777827,-0.611829,-0.530471,1.93957,-0.353333,-0.461268,-0.367023,-0.404629,-0.668891,0.619097,-0.783312,
2.03374,0.380392,1.49708,-0.779438,-0.614494,-0.528005,1.93645,-0.351722,-0.459305,-0.365388,-0.402812,-0.666241,0.616584,-0.779625,
2.03234,0.378562,1.49562,-0.781042,-0.617148,-0.525549,1.93334,-0.350118,-0.457351,-0.363761,-0.401005,-0.663602,0.61408,-0.775962,
2.03095,0.37674,1.49417,-0.782639,-0.619792,-0.523102,1.93025,-0.348522,-0.455405,-0.362142,-0.399206,-0.660974,0.611587,-0.772325,
2.02956,0.374927,1.49273,-0.784229,-0.622426,-0.520666,1.92718,-0.346933,-0.453467,-0.360532,-0.397416,-0.658357,0.609104,-0.768713,
2.02818,0.37312,1.49129,-0.785811,-0.625049,-0.518239,1.92412,-0.345353,-0.451537,-0.35893,-0.395635,-0.655751,0.606631,-0.765126,
2.0268,0.371322,1.48987,-0.787387,-0.627661,-0.515823,1.92107,-0.34378,-0.449616,-0.357336,-0.393863,-0.653155,0.604168,-0.761563,
2.02543,0.369531,1.48844,-0.788955,-0.630263,-0.513416,1.91804,-0.342215,-0.447703,-0.355749,-0.392099,-0.65057,0.601715,-0.758025,
