20,20,20,20,20,20,30,30,30,30,30,30,40,40,40,40,40,40,50,50,50,50,50,50,60,60,60,60,60,60,70,70,70,70,70,70,80,80,80,80,80,80,
final costs,avg Hz,avgTimeDerivs,avgTimeBP,avgTimeFP,avgpercent derivs,final costs,avg Hz,avgTimeDerivs,avgTimeBP,avgTimeFP,avgpercent derivs,final costs,avg Hz,avgTimeDerivs,avgTimeBP,avgTimeFP,avgpercent derivs,final costs,avg Hz,avgTimeDerivs,avgTimeBP,avgTimeFP,avgpercent derivs,final costs,avg Hz,avgTimeDerivs,avgTimeBP,avgTimeFP,avgpercent derivs,final costs,avg Hz,avgTimeDerivs,avgTimeBP,avgTimeFP,avgpercent derivs,final costs,avg Hz,avgTimeDerivs,avgTimeBP,avgTimeFP,avgpercent derivs,
0.013661,249.315,3.65764,0.169531,0.183821,33.4722,1.38353,225.523,3.8851,0.250393,0.298643,34.6084,0.00752903,158.839,5.57599,0.330838,0.388851,32.1889,0.0130421,155.845,5.24977,0.411084,0.755767,34.8302,0.00268332,152.219,5.16949,0.495401,0.90459,34.1374,0.00665901,126.879,6.29733,0.594021,0.990158,36.3295,0.0176354,108.998,7.24026,0.690653,1.24357,35.8611,
0.0143605,249.032,3.65477,0.169474,0.19131,33.4644,0.365662,201.789,4.31797,0.250217,0.387477,38.8074,0.05114,170.276,5.10214,0.330499,0.440178,34.1365,0.00805586,70.8358,12.478,0.765441,0.873735,31.1185,0.00703989,103.397,8.31051,0.618619,0.742315,30.1483,0.00640169,112.567,7.06709,0.620428,1.19607,33.7017,0.0113433,122.511,6.3475,0.653513,1.16149,33.5834,
0.0146,245.063,3.71953,0.169573,0.191475,33.4981,1.20434,215.858,4.04491,0.25024,0.337513,34.2891,0.0282116,185.427,4.60005,0.333847,0.459065,34.0293,0.00746828,121.605,7.1411,0.470009,0.612225,30.1084,1.03492,131.783,6.08766,0.519926,0.98065,36.5769,0.00936809,130.802,5.70701,0.571769,1.36639,37.0372,0.00348709,97.9844,8.27488,0.695691,1.23514,35.6329,
0.0150913,248.872,3.6556,0.170151,0.192381,33.483,1.31269,229.428,3.73426,0.250043,0.374355,35.9044,0.016863,144.014,6.13255,0.332466,0.478763,35.1091,0.0104383,164.031,5.0338,0.413019,0.649581,32.7708,0.00707987,66.5999,13.1837,0.849281,0.982055,30.2438,0.0125749,123.504,6.38697,0.582541,1.1274,36.8109,0.0164015,105.484,7.51024,0.699407,1.27043,33.3756,
0.0157397,248.691,3.65979,0.169898,0.191361,33.4915,1.26282,242.137,3.49642,0.251408,0.382061,38.2378,0.0205035,177.094,4.83226,0.332419,0.482029,34.8524,0.0178597,168.85,4.79717,0.414668,0.710571,36.6221,0.00780827,78.8817,11.2248,0.609028,0.843349,30.5164,0.00614564,134.583,5.8708,0.585313,0.974273,35.8277,0.00579628,120.254,6.57776,0.673767,1.06419,35.6156,
0.0161952,248.472,3.66234,0.169485,0.192778,33.4815,1.18755,233.942,3.66957,0.250881,0.354116,36.7689,0.0105452,164.445,5.32877,0.330387,0.421904,32.3913,0.0184248,164.05,4.87981,0.413363,0.802514,34.6812,0.00883458,91.1634,9.34431,0.739015,0.885997,30.5658,0.00471829,100.273,8.30898,0.621265,1.04256,37.1478,0.0139426,102.377,7.8136,0.695072,1.25912,38.0987,
0.341381,267.236,3.34299,0.170682,0.228343,35.3522,1.2815,237.171,3.65014,0.250687,0.31554,34.6146,0.0109022,166.549,5.25577,0.330765,0.417721,31.7926,0.188434,113.27,7.6483,0.490953,0.689227,38.3406,0.00836724,82.7401,10.3893,0.794287,0.902423,30.5173,0.00370001,135.197,5.49983,0.570601,1.3262,35.8249,0.00215156,95.5298,8.56181,0.682366,1.22376,36.1212,
0.0160422,244.782,3.71288,0.170008,0.202385,33.3711,1.17587,236.699,3.61173,0.250565,0.362469,36.2311,0.145181,220.759,3.75765,0.331331,0.440835,37.8346,0.00645109,173.185,4.69564,0.410262,0.66828,34.093,0.0142346,135.907,6.0916,0.51088,0.755498,34.219,0.0106313,119.688,6.73306,0.626696,0.995334,35.9035,0.0064083,105.4,7.62854,0.677266,1.18184,34.0482,
1.77189,267.714,3.35984,0.171226,0.204263,34.3185,0.012508,188.948,4.75138,0.249176,0.291896,31.6919,0.306733,213.586,3.93231,0.332028,0.417617,39.552,0.325121,169.364,4.8365,0.41775,0.650193,36.287,0.00870342,122.913,6.7829,0.570997,0.781952,30.3452,1.67983,99.3998,8.13917,0.610997,1.31022,38.9309,0.00652653,117.033,6.26196,0.651227,1.63141,36.1282,
0.0167288,245.991,3.68755,0.171744,0.205896,32.6896,1.00964,236.785,3.57676,0.250011,0.396468,34.7669,0.0101295,186.188,4.63285,0.331177,0.406875,30.9228,0.0136484,164.896,4.96264,0.41294,0.688868,33.1729,0.00549399,131.541,6.17611,0.515827,0.910277,38.1204,0.0099651,126.815,6.27872,0.587227,1.01953,33.9366,0.00137977,108.819,7.3506,0.696279,1.14272,34.1058,
1.77032,256.689,3.50961,0.170625,0.215531,34.1356,1.26446,235.718,3.63759,0.250996,0.353778,37.9738,0.0609869,211.856,3.91054,0.331681,0.477971,36.935,0.0095478,171.419,4.78656,0.412563,0.634524,33.4307,0.0109563,134.913,5.95664,0.511366,0.944187,37.6014,0.0119861,85.0195,10.0609,0.59966,1.10147,34.6438,0.0190757,100.796,7.89958,0.670392,1.35107,37.9659,
1.75326,258.919,3.47806,0.170313,0.213838,34.2315,1.33343,245.625,3.44062,0.250114,0.380513,36.5346,0.0162871,194.237,4.38094,0.33419,0.433202,37.7924,0.0158979,145.306,5.77241,0.447651,0.661957,35.4153,0.0395991,103.983,8.33865,0.542863,0.735489,32.1365,0.0172826,119.258,6.72747,0.602607,1.05512,36.5004,0.0145053,113.81,6.8147,0.668038,1.30386,37.1387,
4.75669,193.572,4.75091,0.170095,0.245024,33.3474,1.2063,229.496,3.7502,0.249687,0.357485,37.5891,0.15791,196.019,4.26198,0.331125,0.508447,39.7707,0.0195811,157.194,5.32955,0.428323,0.603713,34.5956,0.00714518,126.041,6.58669,0.532229,0.814993,33.6485,0.00946062,126.629,6.40137,0.575913,0.91982,33.1711,0.00433471,116.184,6.47975,0.653199,1.47408,35.7634,
1.77265,253.601,3.54274,0.169619,0.230841,35.4081,1.19353,232.794,3.67163,0.250315,0.373692,36.9163,0.811732,215.05,3.87999,0.332403,0.437684,42.4894,0.0081427,170.087,4.91646,0.412175,0.550715,33.3496,0.0256299,135.714,6.10942,0.516023,0.742986,34.792,0.014029,109.788,7.41606,0.590611,1.10179,35.856,0.00833598,112.246,7.07544,0.690853,1.14274,36.4276,
1.7269,251.732,3.5538,0.170275,0.248405,36.6933,1.4175,240.923,3.5142,0.250144,0.386356,35.7632,0.593007,206.597,4.05732,0.331595,0.45142,41.1537,0.00957525,162.856,5.00814,0.409693,0.722559,35.9791,0.00961712,97.0646,8.8276,0.623018,0.851801,35.2648,0.0154965,123.485,6.44402,0.602068,1.05209,34.8661,0.0135637,114.544,6.7591,0.674481,1.29666,35.1522,
5.03711,251.025,3.54924,0.170161,0.264256,36.7867,1.55692,244.602,3.45975,0.250975,0.377551,35.8254,0.0119298,185.855,4.60637,0.33037,0.443802,34.7385,0.0268525,145.466,5.89205,0.428962,0.553472,32.3933,0.00521171,148.638,5.22273,0.495563,1.00949,37.6389,0.0160767,119.882,6.64583,0.589421,1.10629,35.7164,0.00807538,115.974,6.71573,0.665245,1.24164,35.6744,
0.0256739,254.166,3.56915,0.169727,0.195558,33.5104,1.45095,223.973,3.85227,0.250277,0.362278,35.4467,0.171781,193.74,4.41012,0.332207,0.419235,36.7546,0.00622777,147.005,5.73677,0.416423,0.649301,34.1975,0.0162776,142.746,5.5691,0.496703,0.939627,35.3449,0.00797107,115.498,6.82612,0.600791,1.23121,34.9094,0.00636806,114.142,6.95306,0.675669,1.1323,35.3621,
2.38698,238.012,3.80686,0.170594,0.224005,37.5519,1.57683,245.472,3.46744,0.251195,0.355157,37.0923,0.226426,188.633,4.43424,0.329933,0.537119,37.9422,0.0351892,148.976,5.65204,0.432794,0.62766,40.04,0.00702933,149.318,5.28643,0.493369,0.917325,35.4067,0.00692033,127.508,6.23007,0.601735,1.01086,33.0934,0.0101459,112.223,7.02113,0.692186,1.19755,39.6269,
1.5377,256.241,3.47779,0.170861,0.253923,36.7252,1.42143,238.091,3.54593,0.250832,0.403314,37.7496,0.160097,202.588,4.16678,0.330788,0.438557,35.7557,0.0137925,171.529,4.59282,0.41082,0.826269,35.0858,0.00712019,146.353,5.41452,0.491653,0.926625,35.9132,0.0133822,130.192,6.14655,0.592031,0.942397,32.7404,0.00932887,114.451,6.60602,0.664385,1.46698,35.6131,
1.67116,241.133,3.75992,0.169763,0.217414,35.6626,1.47514,228.013,3.76468,0.250678,0.370361,38.5405,0.0377549,182.752,4.59185,0.330884,0.549147,37.3746,0.00872334,160.454,5.12978,0.418538,0.683988,34.0581,0.0166806,135.398,6.03667,0.512506,0.836457,37.7399,0.0257449,124.853,6.21514,0.59232,1.20193,36.0753,0.0166702,114.54,6.78226,0.667621,1.2807,35.493,
1.82489,247.765,3.63415,0.171531,0.230406,35.4267,1.09764,229.546,3.75011,0.250802,0.355521,39.543,0.493136,194.217,4.42108,0.331751,0.396043,38.872,0.0167815,181.348,4.43661,0.411429,0.666215,37.603,0.0109258,136.108,5.93245,0.511216,0.903429,32.7895,0.00920422,122.519,6.37822,0.592517,1.19123,35.72,0.0027041,109.805,7.17646,0.67289,1.2577,35.8307,
1.48717,242.459,3.72125,0.171039,0.232124,38.0111,1.30629,244.921,3.47632,0.249573,0.357057,34.1422,0.0269479,185.012,4.59834,0.33215,0.474568,36.5098,0.00594286,148.408,5.68003,0.429499,0.628633,35.5144,0.0204482,141.361,5.65515,0.521121,0.897813,35.043,0.00385298,133.629,5.87283,0.57334,1.03724,34.9093,0.0137575,92.4081,8.84515,0.673725,1.30268,35.6544,
1.61906,241.379,3.72139,0.17073,0.250748,37.7107,0.637067,228.928,3.76466,0.250264,0.353256,37.6849,0.173485,199.071,4.22131,0.331337,0.470681,37.5426,0.0320046,104.722,8.32043,0.523963,0.704735,33.1643,0.0220895,141.167,5.75767,0.518394,0.807743,35.2985,2.33878,91.5516,8.99209,0.632041,1.29867,38.8737,0.0365331,116.494,6.42994,0.678543,1.47563,38.2513,
3.06653,241.271,3.73036,0.170549,0.243809,37.44,1.38843,235.238,3.6359,0.250607,0.364511,34.9079,0.281946,185.364,4.6105,0.331173,0.453125,37.4665,0.103604,175.84,4.60621,0.417155,0.663621,36.6834,0.0167042,157.809,5.16159,0.493432,0.681752,34.456,0.0150671,117.769,6.67394,0.584229,1.23304,36.1665,0.00613187,122.452,6.2529,0.657189,1.2564,34.4717,
0.0331302,239.784,3.79435,0.171113,0.204959,38.9852,1.58941,233.989,3.64348,0.250432,0.379793,35.398,0.0160695,195.682,4.32274,0.330297,0.457289,35.3106,0.0125487,172.112,4.7419,0.412795,0.65546,35.9939,0.00520386,151.742,5.21033,0.490919,0.888869,34.9122,0.0196311,125.145,6.4275,0.61747,0.945739,37.2179,0.00835664,120.074,6.55685,0.660593,1.11075,34.9136,
1.47764,262.72,3.40503,0.171381,0.229928,37.42,1.43096,241.834,3.50133,0.25107,0.382673,36.3402,0.135278,202.651,4.13293,0.331795,0.469853,36.2594,0.0100272,167.562,4.87485,0.410855,0.682219,34.0719,0.0102407,145.557,5.41685,0.494391,0.958939,34.7802,0.0369797,81.1053,10.5996,0.710818,1.01922,31.6569,0.00404515,115.597,6.67784,0.658822,1.31409,36.1856,
1.55907,255.99,3.44876,0.170878,0.286773,35.2556,0.0191386,215.899,4.08239,0.249456,0.299955,32.519,0.149545,204.756,4.09747,0.332358,0.454019,40.325,0.0133046,172.111,4.69692,0.411427,0.701859,35.2896,0.0127373,147.811,5.32167,0.498689,0.945039,34.3816,0.00748653,114.051,7.04829,0.612103,1.10761,36.9265,0.0100994,102.695,7.92336,0.678029,1.13616,37.3194,
1.65559,249.983,3.58504,0.171204,0.244025,36.9419,1.26913,232.734,3.70113,0.250293,0.345316,33.7844,0.031378,197.469,4.19988,0.330665,0.533527,35.8719,0.0751827,155.431,5.38258,0.439543,0.611621,40.7012,0.26021,141.897,5.70378,0.521816,0.821773,37.9521,0.00502668,127.189,6.28701,0.592508,0.982768,35.6556,0.00976564,111.257,7.0266,0.669609,1.29197,37.4115,
