9.69012e-35,-1.19938e-23,8.94845e-25,-4.03297e-23,-4.76835e-26,-2.89445e-23,-9.29552e-24,-3.52514e-10,-3.52513e-10,3.50056e-26,2.77507e-25,5.34097e-26,-8.15269e-25,-8.84684e-27,-2.77835e-25,-3.79617e-26,-1.35774e-11,-1.35774e-11,9.69588e-35,-1.20012e-23,8.95502e-25,-4.03524e-23,-4.89151e-26,-2.89612e-23,-9.30152e-24,-3.52754e-10,-3.52684e-10,3.50356e-26,2.77658e-25,5.3451e-26,-8.15731e-25,-8.86029e-27,-2.77993e-25,-3.79867e-26,-1.35866e-11,-1.35839e-11,9.6897e-35,-1.19932e-23,8.94705e-25,-4.03288e-23,-4.68354e-26,-2.89437e-23,-9.29478e-24,-3.52474e-10,-3.52522e-10,3.49974e-26,2.77505e-25,5.34004e-26,-8.15248e-25,-8.84068e-27,-2.77827e-25,-3.79583e-26,-1.35759e-11,-1.35778e-11,9.71011e-35,-1.20172e-23,8.95777e-25,-4.04207e-23,-3.99834e-26,-2.90075e-23,-9.31152e-24,-3.53001e-10,-3.53445e-10,3.5017e-26,2.78165e-25,5.34563e-26,-8.17083e-25,-8.81181e-27,-2.78446e-25,-3.80236e-26,-1.3596e-11,-1.3613e-11,9.68974e-35,-1.20066e-23,9.03279e-25,-4.02524e-23,-1.21744e-25,-2.89112e-23,-9.32491e-24,-3.54637e-10,-3.50409e-10,3.55793e-26,2.76669e-25,5.40067e-26,-8.13939e-25,-9.35196e-27,-2.7745e-25,-3.81145e-26,-1.36584e-11,-1.34971e-11,9.83293e-35,-1.21642e-23,9.04046e-25,-4.09574e-23,-1.42472e-26,-2.93853e-23,-9.41861e-24,-3.5661e-10,-3.58561e-10,3.52552e-26,2.8197e-25,5.39187e-26,-8.27855e-25,-8.74389e-27,-2.82095e-25,-3.84493e-26,-1.37337e-11,-1.38081e-11,9.73544e-35,-1.20551e-23,9.02364e-25,-4.04882e-23,-7.70496e-26,-2.90672e-23,-9.35076e-24,-3.54969e-10,-3.53305e-10,3.53956e-26,2.78479e-25,5.38952e-26,-8.18566e-25,-9.08707e-27,-2.78986e-25,-3.82002e-26,-1.36711e-11,-1.36076e-11,
2.40385e-41,-3.60749e-30,6.53213e-31,-6.31544e-30,-3.66651e-30,-5.66147e-30,-3.80173e-30,-1.89967e-16,1.40938e-17,3.71622e-32,2.92559e-32,4.30096e-32,-1.39923e-31,-2.71468e-32,-5.11552e-32,-1.71414e-32,-7.23706e-18,5.2351e-19,5.71172e-38,-7.32999e-27,6.57614e-28,-2.26547e-26,-1.23291e-27,-1.6609e-26,-5.97835e-27,-2.39514e-13,-1.69847e-13,2.98678e-29,1.50705e-28,4.11188e-29,-4.61671e-28,-1.34101e-29,-1.58387e-28,-2.49421e-29,-9.13901e-15,-6.47815e-15,-4.16003e-39,6.63095e-28,-1.39936e-28,8.87274e-28,8.45303e-28,8.96483e-28,7.46628e-28,3.93036e-14,-8.49839e-15,-8.09385e-30,-2.82174e-30,-9.1899e-30,2.07571e-29,6.14142e-30,7.87118e-30,3.42225e-30,1.49935e-15,-3.24214e-16,1.98462e-37,-2.32526e-26,9.41546e-28,-9.11242e-26,7.68003e-27,-6.30772e-26,-1.60226e-26,-4.88536e-13,-9.3165e-13,1.10835e-29,6.60228e-28,4.64794e-29,-1.81767e-27,3.50359e-29,-6.1231e-28,-6.19816e-29,-1.86341e-14,-3.55467e-14,-3.23831e-39,-1.26835e-26,8.43841e-27,7.77803e-26,-7.40968e-26,3.37013e-26,-2.93133e-26,-2.12097e-12,2.10921e-12,5.74218e-28,-8.40133e-28,5.97435e-28,1.33585e-27,-5.05457e-28,3.87814e-28,-1.52457e-28,-8.09101e-14,8.04613e-14,1.41763e-36,-1.69774e-25,9.26041e-27,-6.28682e-25,3.33707e-26,-4.4138e-25,-1.23205e-25,-4.1015e-12,-6.04975e-12,2.46768e-28,4.4793e-27,5.0697e-28,-1.26077e-26,1.03522e-28,-4.2666e-27,-4.88007e-28,-1.56463e-13,-2.30783e-13,4.50431e-37,-6.10228e-26,7.53826e-27,-1.58666e-25,-2.93689e-26,-1.22751e-25,-5.52455e-26,-2.45596e-12,-7.91929e-13,3.89134e-28,9.76904e-28,4.84859e-28,-3.30372e-27,-2.40002e-28,-1.153e-27,-2.38483e-28,-9.36891e-14,-3.02102e-14,
4.75922e-35,-6.98598e-24,1.1339e-24,-1.38005e-23,-6.07411e-24,-1.16933e-23,-7.02846e-24,-3.52445e-10,8.03606e-17,6.40942e-26,7.07145e-26,7.51921e-26,-2.98703e-25,-4.56221e-26,-1.07132e-25,-3.13701e-26,-1.35748e-11,3.04626e-18,4.76489e-35,-6.99326e-24,1.13455e-24,-1.38232e-23,-6.07534e-24,-1.17099e-23,-7.03442e-24,-3.52684e-10,-1.69326e-13,6.41238e-26,7.08655e-26,7.5233e-26,-2.99164e-25,-4.56355e-26,-1.0729e-25,-3.1395e-26,-1.35839e-11,-6.45818e-15,4.7588e-35,-6.98531e-24,1.13376e-24,-1.37996e-23,-6.07326e-24,-1.16924e-23,-7.02771e-24,-3.52405e-10,-8.27183e-15,6.4086e-26,7.07115e-26,7.51829e-26,-2.98682e-25,-4.5616e-26,-1.07124e-25,-3.13666e-26,-1.35733e-11,-3.15579e-16,4.77898e-35,-7.00915e-24,1.13485e-24,-1.38918e-23,-6.06645e-24,-1.17565e-23,-7.04451e-24,-3.52935e-10,-9.31652e-13,6.41048e-26,7.1377e-26,7.52383e-26,-3.00524e-25,-4.55871e-26,-1.07745e-25,-3.14322e-26,-1.35935e-11,-3.55474e-14,4.75893e-35,-6.99862e-24,1.14234e-24,-1.37223e-23,-6.14823e-24,-1.16593e-23,-7.0577e-24,-3.54564e-10,2.11353e-12,6.46688e-26,6.9873e-26,7.57899e-26,-2.97363e-25,-4.61279e-26,-1.06742e-25,-3.15223e-26,-1.36556e-11,8.06264e-14,4.90039e-35,-7.15511e-24,1.14321e-24,-1.44302e-23,-6.04082e-24,-1.21353e-23,-7.15179e-24,-3.56552e-10,-6.05179e-12,6.43374e-26,7.521e-26,7.56964e-26,-3.11332e-25,-4.55179e-26,-1.11405e-25,-3.18585e-26,-1.37315e-11,-2.3086e-13,4.80411e-35,-7.0468e-24,1.14145e-24,-1.39594e-23,-6.10348e-24,-1.18162e-23,-7.08371e-24,-3.54901e-10,-7.92163e-13,6.44821e-26,7.16969e-26,7.56761e-26,-3.02013e-25,-4.58618e-26,-1.08286e-25,-3.16085e-26,-1.36685e-11,-3.02191e-14,
4.76648e-35,-6.96582e-24,1.13577e-24,-1.3815e-23,-6.07425e-24,-1.17007e-23,-7.02836e-24,-3.5241e-10,1.09165e-16,6.39822e-26,7.13171e-26,7.51086e-26,-2.99618e-25,-4.56069e-26,-1.07314e-25,-3.13653e-26,-1.35735e-11,4.13966e-18,4.77215e-35,-6.97306e-24,1.13643e-24,-1.38376e-23,-6.07549e-24,-1.17173e-23,-7.03432e-24,-3.52649e-10,-1.68859e-13,6.40117e-26,7.14683e-26,7.51493e-26,-3.00078e-25,-4.56202e-26,-1.07472e-25,-3.13902e-26,-1.35826e-11,-6.44032e-15,4.76605e-35,-6.96514e-24,1.13563e-24,-1.3814e-23,-6.0734e-24,-1.16998e-23,-7.0276e-24,-3.52371e-10,-8.06865e-15,6.3974e-26,7.13138e-26,7.50993e-26,-2.99596e-25,-4.56007e-26,-1.07306e-25,-3.13618e-26,-1.3572e-11,-3.07839e-16,4.78627e-35,-6.98891e-24,1.13673e-24,-1.39064e-23,-6.06664e-24,-1.1764e-23,-7.04445e-24,-3.52902e-10,-9.3131e-13,6.39926e-26,7.19814e-26,7.51547e-26,-3.01441e-25,-4.5572e-26,-1.07928e-25,-3.14276e-26,-1.35923e-11,-3.55351e-14,4.7662e-35,-6.97845e-24,1.14422e-24,-1.37363e-23,-6.1484e-24,-1.16664e-23,-7.05755e-24,-3.54528e-10,2.1168e-12,6.45572e-26,7.04752e-26,7.57068e-26,-2.98275e-25,-4.61129e-26,-1.06923e-25,-3.15173e-26,-1.36543e-11,8.07511e-14,4.90776e-35,-7.13431e-24,1.14513e-24,-1.44456e-23,-6.04106e-24,-1.21433e-23,-7.1518e-24,-3.56523e-10,-6.05311e-12,6.42219e-26,7.58269e-26,7.56101e-26,-3.12266e-25,-4.55025e-26,-1.11593e-25,-3.18541e-26,-1.37304e-11,-2.3091e-13,4.81142e-35,-7.02642e-24,1.14334e-24,-1.3974e-23,-6.10362e-24,-1.18236e-23,-7.08361e-24,-3.54866e-10,-7.92291e-13,6.4369e-26,7.23045e-26,7.55916e-26,-3.02935e-25,-4.58464e-26,-1.0847e-25,-3.16037e-26,-1.36672e-11,-3.0224e-14,
-9.61265e-35,1.17897e-23,-9.05591e-25,4.0494e-23,5.24576e-26,2.90251e-23,9.29422e-24,3.52376e-10,3.52376e-10,-3.39112e-26,-2.81139e-25,-5.24731e-26,8.19324e-25,8.63787e-27,2.78823e-25,3.7927e-26,1.35722e-11,1.35722e-11,-9.60696e-35,1.17825e-23,-9.04929e-25,4.04714e-23,5.12031e-26,2.90085e-23,9.28826e-24,3.52137e-10,3.52208e-10,-3.38818e-26,-2.80988e-25,-5.24324e-26,8.18862e-25,8.62443e-27,2.78665e-25,3.79021e-26,1.35631e-11,1.35658e-11,-9.61308e-35,1.17904e-23,-9.05734e-25,4.04949e-23,5.33084e-26,2.9026e-23,9.29499e-24,3.52416e-10,3.52368e-10,-3.39194e-26,-2.81143e-25,-5.24824e-26,8.19346e-25,8.64406e-27,2.78831e-25,3.79305e-26,1.35737e-11,1.35719e-11,-9.59275e-35,1.17667e-23,-9.04615e-25,4.04024e-23,6e-26,2.89617e-23,9.27808e-24,3.51881e-10,3.51446e-10,-3.39008e-26,-2.80473e-25,-5.24269e-26,8.17497e-25,8.67231e-27,2.78208e-25,3.78645e-26,1.35533e-11,1.35367e-11,-9.61298e-35,1.17771e-23,-8.97138e-25,4.05729e-23,-2.16998e-26,2.90595e-23,9.26507e-24,3.5026e-10,3.54495e-10,-3.33359e-26,-2.81981e-25,-5.18746e-26,8.20663e-25,8.13168e-27,2.79215e-25,3.77752e-26,1.34915e-11,1.3653e-11,-9.47071e-35,1.16218e-23,-8.96175e-25,3.98624e-23,8.55157e-26,2.85819e-23,9.17065e-24,3.48257e-10,3.46323e-10,-3.36747e-26,-2.76618e-25,-5.19741e-26,8.06657e-25,8.74176e-27,2.74539e-25,3.74377e-26,1.3415e-11,1.33413e-11,-9.56753e-35,1.17293e-23,-8.98008e-25,4.03348e-23,2.30878e-26,2.8902e-23,9.23898e-24,3.4992e-10,3.51584e-10,-3.35257e-26,-2.80147e-25,-5.19912e-26,8.15999e-25,8.39847e-27,2.77665e-25,3.76886e-26,1.34785e-11,1.3542e-11,
4.85292e-35,-4.81325e-24,-2.31454e-25,-2.66926e-23,6.02082e-24,-1.73305e-23,-2.26576e-24,1.07088e-17,-3.52342e-10,-3.01025e-26,2.09396e-25,-2.26973e-26,-5.1834e-25,3.69688e-26,-1.71296e-25,-6.56413e-27,3.8572e-19,-1.35709e-11,4.85863e-35,-4.82044e-24,-2.3079e-25,-2.67152e-23,6.01956e-24,-1.7347e-23,-2.27172e-24,-2.39314e-13,-3.52509e-10,-3.00731e-26,2.09547e-25,-2.26566e-26,-5.18801e-25,3.69553e-26,-1.71454e-25,-6.58899e-27,-9.13416e-15,-1.35773e-11,4.85248e-35,-4.81257e-24,-2.31598e-25,-2.66916e-23,6.02167e-24,-1.73295e-23,-2.26499e-24,4.0303e-14,-3.52349e-10,-3.01107e-26,2.09392e-25,-2.27066e-26,-5.18317e-25,3.6975e-26,-1.71287e-25,-6.56061e-27,1.53747e-15,-1.35712e-11,4.87295e-35,-4.83624e-24,-2.30459e-25,-2.67844e-23,6.02827e-24,-1.7394e-23,-2.28198e-24,-4.99243e-13,-3.53271e-10,-3.00917e-26,2.10063e-25,-2.26506e-26,-5.2017e-25,3.70026e-26,-1.71912e-25,-6.62696e-27,-1.90438e-14,-1.36063e-11,4.8525e-35,-4.8259e-24,-2.22996e-25,-2.66134e-23,5.94666e-24,-1.72959e-23,-2.29487e-24,-2.1147e-12,-3.50221e-10,-2.9527e-26,2.08555e-25,-2.20985e-26,-5.17006e-25,3.64626e-26,-1.70904e-25,-6.71576e-27,-8.06709e-14,-1.349e-11,4.99556e-35,-4.98038e-24,-2.21987e-25,-2.73249e-23,6.05373e-24,-1.7774e-23,-2.38941e-24,-4.12416e-12,-3.58392e-10,-2.98688e-26,2.13923e-25,-2.22008e-26,-5.3102e-25,3.70717e-26,-1.75582e-25,-7.05369e-27,-1.5733e-13,-1.38017e-11,4.89823e-35,-4.87343e-24,-2.23857e-25,-2.6852e-23,5.99145e-24,-1.74536e-23,-2.32101e-24,-2.45597e-12,-3.53134e-10,-2.97181e-26,2.10391e-25,-2.22163e-26,-5.21675e-25,3.67294e-26,-1.72455e-25,-6.80245e-27,-9.36892e-14,-1.36011e-11,
-4.91426e-41,4.88979e-30,1.98931e-31,2.65007e-29,-5.70374e-30,1.72834e-29,2.41596e-30,7.73377e-18,3.39366e-16,2.77005e-32,-2.06535e-31,2.01797e-32,5.14612e-31,-3.479e-32,1.70377e-31,7.31629e-33,2.62802e-19,1.2977e-17,5.66329e-38,-7.13545e-27,6.58546e-28,-2.23446e-26,-1.2507e-27,-1.63663e-26,-5.88976e-27,-2.36478e-13,-1.65942e-13,2.88729e-29,1.50172e-28,4.00522e-29,-4.571e-28,-1.33623e-29,-1.56256e-28,-2.45647e-29,-9.02612e-15,-6.32827e-15,-4.51642e-39,7.03954e-28,-1.44119e-28,1.01559e-27,8.48222e-28,9.88401e-28,7.76755e-28,4.04641e-14,-7.50246e-15,-8.17665e-30,-3.96608e-30,-9.34747e-30,2.3968e-29,6.18799e-30,8.84339e-30,3.54398e-30,1.54362e-15,-2.86217e-16,2.00945e-37,-2.30237e-26,1.01342e-27,-9.16291e-26,7.30684e-27,-6.34441e-26,-1.62566e-26,-5.02581e-13,-9.24804e-13,1.12772e-29,6.65933e-28,4.72408e-29,-1.82734e-27,3.28143e-29,-6.15074e-28,-6.3027e-29,-1.91718e-14,-3.52881e-14,-4.51314e-39,-1.32771e-26,8.46482e-27,7.94395e-26,-7.41677e-26,3.47706e-26,-2.90899e-26,-2.11407e-12,2.12237e-12,5.75473e-28,-8.38334e-28,5.98939e-28,1.32175e-27,-5.06415e-28,3.90626e-28,-1.51518e-28,-8.06468e-14,8.09642e-14,1.43216e-36,-1.6756e-25,9.51518e-27,-6.32816e-25,3.27925e-26,-4.43788e-25,-1.23699e-25,-4.12761e-12,-6.04785e-12,2.31128e-28,4.53583e-27,4.9423e-28,-1.26931e-26,1.02028e-28,-4.28805e-27,-4.89731e-28,-1.57462e-13,-2.30705e-13,4.54905e-37,-6.06577e-26,7.61321e-27,-1.59542e-25,-2.93682e-26,-1.23199e-25,-5.52434e-26,-2.45593e-12,-7.92601e-13,3.83256e-28,9.9994e-28,4.80068e-28,-3.3469e-27,-2.39512e-28,-1.16097e-27,-2.38267e-28,-9.36879e-14,-3.0236e-14,
-5.81394e-41,5.72099e-30,2.32644e-31,3.1395e-29,-6.73607e-30,2.03944e-29,2.84298e-30,8.57366e-18,4.01506e-16,3.28365e-32,-2.43846e-31,2.39852e-32,6.05091e-31,-4.11052e-32,2.00721e-31,8.60226e-33,2.87787e-19,1.53658e-17,5.59798e-38,-7.10555e-27,6.46794e-28,-2.21502e-26,-1.20616e-27,-1.61279e-26,-5.78583e-27,-2.31932e-13,-1.63978e-13,2.81126e-29,1.49192e-28,3.91199e-29,-4.50744e-28,-1.2988e-29,-1.53996e-28,-2.41195e-29,-8.85224e-15,-6.25262e-15,-4.56803e-39,7.26242e-28,-1.44614e-28,1.03916e-27,8.48074e-28,9.9825e-28,7.79648e-28,4.05698e-14,-7.38925e-15,-8.17565e-30,-4.24345e-30,-9.35673e-30,2.4471e-29,6.19162e-30,8.96682e-30,3.5551e-30,1.54765e-15,-2.81894e-16,2.00975e-37,-2.31016e-26,1.03352e-27,-9.15581e-26,7.10155e-27,-6.31425e-26,-1.62558e-26,-5.05464e-13,-9.15788e-13,1.22155e-29,6.63861e-28,4.80864e-29,-1.8153e-27,3.14828e-29,-6.11559e-28,-6.31151e-29,-1.92824e-14,-3.49423e-14,-4.37431e-39,-1.44067e-26,8.47191e-27,7.94531e-26,-7.41453e-26,3.4765e-26,-2.90947e-26,-2.11401e-12,2.12153e-12,5.75211e-28,-8.2869e-28,5.9901e-28,1.30057e-27,-5.0642e-28,3.87646e-28,-1.51482e-28,-8.06446e-14,8.09323e-14,1.43921e-36,-1.68934e-25,9.55544e-27,-6.36706e-25,3.28113e-26,-4.44339e-25,-1.23753e-25,-4.1294e-12,-6.05129e-12,2.2856e-28,4.55973e-27,4.919e-28,-1.26953e-26,1.02049e-28,-4.29076e-27,-4.89939e-28,-1.57531e-13,-2.30835e-13,4.56914e-37,-6.16689e-26,7.62898e-27,-1.60626e-25,-2.93679e-26,-1.23275e-25,-5.52401e-26,-2.45586e-12,-7.92511e-13,3.82324e-28,1.01164e-27,4.79337e-28,-3.35602e-27,-2.39603e-28,-1.16243e-27,-2.38227e-28,-9.36853e-14,-3.02325e-14,
-4.90557e-35,4.61943e-24,2.29303e-25,2.69541e-23,-6.01843e-24,1.73695e-23,2.26516e-24,4.69276e-17,3.52239e-10,3.03386e-26,-2.09353e-25,2.29871e-26,5.13357e-25,-3.69679e-26,1.70872e-25,6.56876e-27,1.7557e-18,1.3567e-11,-4.90001e-35,4.61247e-24,2.29934e-25,2.6932e-23,-6.01953e-24,1.73535e-23,2.25947e-24,-2.26765e-13,3.52074e-10,3.03656e-26,-2.09202e-25,2.30249e-26,5.12909e-25,-3.69801e-26,1.70718e-25,6.54508e-27,-8.65436e-15,1.35607e-11,-4.90602e-35,4.62015e-24,2.29158e-25,2.69552e-23,-6.01757e-24,1.73705e-23,2.26594e-24,4.06726e-14,3.52231e-10,3.03304e-26,-2.09357e-25,2.29777e-26,5.13381e-25,-3.69617e-26,1.7088e-25,6.57232e-27,1.55157e-15,1.35667e-11,-4.8855e-35,4.5967e-24,2.30358e-25,2.68627e-23,-6.01153e-24,1.73066e-23,2.24889e-24,-5.08639e-13,3.51332e-10,3.03519e-26,-2.08691e-25,2.30361e-26,5.11556e-25,-3.69378e-26,1.70263e-25,6.50552e-27,-1.94043e-14,1.35324e-11,-4.90599e-35,4.60414e-24,2.37782e-25,2.70335e-23,-6.09253e-24,1.74042e-23,2.23605e-24,-2.11393e-12,3.54359e-10,3.09133e-26,-2.10166e-25,2.3586e-26,5.14626e-25,-3.74742e-26,1.71256e-25,6.4173e-27,-8.06414e-14,1.36478e-11,-4.7612e-35,4.45253e-24,2.38888e-25,2.63139e-23,-5.98545e-24,1.69244e-23,2.14137e-24,-4.12838e-12,3.46179e-10,3.05643e-26,-2.04765e-25,2.34762e-26,5.00678e-25,-3.68651e-26,1.66576e-25,6.07874e-27,-1.57491e-13,1.33358e-11,-4.85978e-35,4.55798e-24,2.36949e-25,2.67926e-23,-6.04779e-24,1.72461e-23,2.20992e-24,-2.45587e-12,3.51446e-10,3.07201e-26,-2.08326e-25,2.34658e-26,5.09994e-25,-3.72076e-26,1.69708e-25,6.33056e-27,-9.36854e-14,1.35367e-11,
-4.91274e-35,4.4104e-24,2.28487e-25,2.67327e-23,-6.01769e-24,1.73818e-23,2.26494e-24,9.18082e-17,3.52205e-10,3.03619e-26,-2.08213e-25,2.30331e-26,5.10222e-25,-3.69529e-26,1.7075e-25,6.57082e-27,3.47469e-18,1.35657e-11,-4.90723e-35,4.40369e-24,2.29102e-25,2.67108e-23,-6.01868e-24,1.73659e-23,2.25934e-24,-2.21583e-13,3.52038e-10,3.03878e-26,-2.08062e-25,2.30698e-26,5.09777e-25,-3.69643e-26,1.70598e-25,6.54757e-27,-8.45579e-15,1.35593e-11,-4.9132e-35,4.41113e-24,2.28342e-25,2.67338e-23,-6.01684e-24,1.73828e-23,2.26572e-24,4.07486e-14,3.52197e-10,3.03537e-26,-2.08218e-25,2.30238e-26,5.10247e-25,-3.69467e-26,1.70759e-25,6.57438e-27,1.55447e-15,1.35654e-11,-4.89272e-35,4.3884e-24,2.29559e-25,2.66422e-23,-6.01096e-24,1.73192e-23,2.24868e-24,-5.10774e-13,3.51305e-10,3.0376e-26,-2.07554e-25,2.30829e-26,5.08436e-25,-3.69239e-26,1.70145e-25,6.50752e-27,-1.94864e-14,1.35313e-11,-4.91316e-35,4.39444e-24,2.36973e-25,2.68103e-23,-6.09177e-24,1.74165e-23,2.23582e-24,-2.11426e-12,3.54323e-10,3.09363e-26,-2.09004e-25,2.3632e-26,5.1146e-25,-3.74591e-26,1.71131e-25,6.41933e-27,-8.0654e-14,1.36465e-11,-4.76809e-35,4.24812e-24,2.381e-25,2.60948e-23,-5.98454e-24,1.6936e-23,2.14112e-24,-4.12708e-12,3.46135e-10,3.05852e-26,-2.03611e-25,2.352e-26,4.97563e-25,-3.68494e-26,1.6645e-25,6.08074e-27,-1.5744e-13,1.33341e-11,-4.86691e-35,4.35011e-24,2.36149e-25,2.65712e-23,-6.04706e-24,1.72584e-23,2.2097e-24,-2.45585e-12,3.51412e-10,3.07429e-26,-2.07172e-25,2.35114e-26,5.06855e-25,-3.71928e-26,1.69585e-25,6.33264e-27,-9.36846e-14,1.35354e-11,
