-0.0376312,0.0177235,0.000118689,-0.0370827,0.0229385,-0.0024212,0.01239,0.00150538,0.00150901,0.011719,0.00474557,0.00126417,0.328749,-0.00513796,-0.00870213,0.333262,-0.0245036,-0.00803521,0.70149,-0.106674,-0.0808513,0.536617,-0.0849411,-0.00946888,-0.213347,0.228293,0.00995511,-0.0815315,0.0654335,-0.00840697,-0.404257,0.0248878,1.42897,-0.0793913,0.00570445,0.00460983,0.536617,-0.0407657,-0.0158783,0.719608,-0.21017,-0.0537408,-0.169882,0.0654335,0.00228178,-0.420341,0.405569,0.0777142,-0.0473444,-0.0210174,0.00460983,-0.268704,0.194286,1.34151,
-0.0378068,0.0177806,0.000111702,-0.0372144,0.0227359,-0.00226116,0.0123928,0.00158712,0.00153046,0.011871,0.00455717,0.00128848,0.328008,-0.00537046,-0.00884111,0.331595,-0.0229624,-0.0081767,0.701081,-0.105826,-0.0812957,0.534364,-0.0819249,-0.0100523,-0.211651,0.226012,0.00126177,-0.0824795,0.0649289,-0.00787612,-0.406479,0.00315441,1.44281,-0.0802944,0.00509962,0.00474006,0.534364,-0.0412397,-0.0160589,0.71328,-0.202024,-0.0556995,-0.16385,0.0649289,0.00203985,-0.404048,0.390808,0.075923,-0.0502613,-0.0196903,0.00474006,-0.278498,0.189807,1.34372,
-0.0379319,0.01783,0,-0.0373127,0.0225453,-0.00212547,0.0123862,0.00166117,0,0.0119874,0.00439988,0.00131185,0.327493,-0.00562438,0,0.330308,-0.0217145,-0.00830324,0.700863,-0.105146,0,0.532737,-0.0794048,-0.0105691,-0.210292,0.224292,0,-0.0834572,0.0644576,-0.00741964,-0.407133,-0.0162479,0,-0.0810856,0.00453409,0.00486676,0.532737,-0.0417286,0,0.708492,-0.195224,-0.057558,-0.15881,0.0644576,0,-0.390447,0.378135,0.073712,-0.0528453,-0.0185491,0,-0.28779,0.18428,1.34594,
-0.0380195,0.017868,0,-0.0373848,0.0223726,-0.00200862,0.0123733,0.00172634,0,0.0120782,0.0042693,0.00133096,0.327143,-0.00587611,0,0.329302,-0.0207056,-0.0083991,0.700859,-0.104542,0,0.53158,-0.0773117,-0.0110002,-0.209084,0.222898,0,-0.0843772,0.0640156,-0.00701894,-0.406797,-0.0332318,0,-0.081694,0.00403625,0.00496779,0.53158,-0.0421886,0,0.704822,-0.189549,-0.0591619,-0.154623,0.0640156,0,-0.379098,0.367433,0.0714983,-0.0550012,-0.0175473,0,-0.29581,0.178746,1.34815,
-0.0380756,0.0178933,0,-0.0374322,0.0222198,-0.00190886,0.012355,0.00178234,0,0.0121496,0.00416194,0.00134575,0.326949,-0.00612473,0,0.328537,-0.0199103,-0.00846543,0.701167,-0.103974,0,0.530853,-0.0756108,-0.0113516,-0.207949,0.221666,0,-0.0852255,0.0635999,-0.00666766,-0.405983,-0.0476465,0,-0.0820761,0.00363163,0.00503469,0.530853,-0.0426127,0,0.702059,-0.184847,-0.0605104,-0.151222,0.0635999,0,-0.369695,0.358454,0.0694161,-0.0567582,-0.0166691,0,-0.302552,0.17354,1.35028,
-0.0381055,0.0179069,0,-0.0374572,0.0220877,-0.00182604,0.0123305,0.00183023,0,0.0122028,0.00407641,0.00135727,0.326906,-0.00637244,0,0.327996,-0.0193126,-0.00851043,0.701823,-0.103454,0,0.530528,-0.074279,-0.0116371,-0.206908,0.220532,0,-0.0860126,0.0632174,-0.00636611,-0.405079,-0.0593685,0,-0.0822422,0.0033307,0.0050703,0.530528,-0.0430063,0,0.700088,-0.181024,-0.061647,-0.148558,0.0632174,0,-0.362049,0.350992,0.0674688,-0.0581857,-0.0159153,0,-0.308235,0.168672,1.35227,
-0.0381116,0.017911,0,-0.0374601,0.0219761,-0.00176023,0.0122979,0.00187135,0,0.0122374,0.00401161,0.00136681,0.327029,-0.00662891,0,0.327686,-0.0189062,-0.00854292,0.702868,-0.103015,0,0.530619,-0.073306,-0.0118721,-0.206029,0.219477,0,-0.0867754,0.0628781,-0.00611452,-0.404373,-0.0683053,0,-0.0822146,0.00313655,0.00508029,0.530619,-0.0433877,0,0.698865,-0.178013,-0.0626226,-0.146612,0.0628781,0,-0.356027,0.344858,0.0656037,-0.0593603,-0.0152863,0,-0.313113,0.164009,1.35414,
-0.0380969,0.0179071,0,-0.037443,0.0218852,-0.00171198,0.0122562,0.00190665,0,0.0122533,0.00396719,0.00137573,0.327313,-0.00689504,0,0.327598,-0.0186819,-0.00857258,0.704299,-0.102668,0,0.531104,-0.0726789,-0.0120717,-0.205337,0.218481,0,-0.0875232,0.0625881,-0.00591543,-0.40407,-0.0744372,0,-0.0820086,0.0030504,0.00507073,0.531104,-0.0437616,0,0.698332,-0.175765,-0.0634885,-0.145358,0.0625881,0,-0.351531,0.339904,0.0637212,-0.0603587,-0.0147886,0,-0.317443,0.159303,1.35591,
-0.0380652,0.0178953,0,-0.0374078,0.0218139,-0.00168183,0.0122059,0.00193636,0,0.0122525,0.00394203,0.00138596,0.327742,-0.0071666,0,0.327708,-0.0186258,-0.00861224,0.706106,-0.102401,0,0.531942,-0.0723759,-0.0122576,-0.204802,0.217504,0,-0.0882447,0.0623439,-0.00577173,-0.404311,-0.0777754,0,-0.0816121,0.00307468,0.00504703,0.531942,-0.0441223,0,0.698419,-0.174206,-0.0643244,-0.144752,0.0623439,0,-0.348411,0.33591,0.061588,-0.061288,-0.0144293,0,-0.321622,0.15397,1.35774,
-0.0380186,0.0178709,0,-0.0373524,0.0217668,-0.00166789,0.0121479,0.00195877,0,0.0122384,0.00393648,0.00139306,0.328299,-0.00743026,0,0.327984,-0.0187326,-0.00863524,0.708352,-0.10213,0,0.533096,-0.0724044,-0.0123866,-0.20426,0.216421,0,-0.0888742,0.0621424,-0.00567526,-0.405249,-0.0783471,0,-0.0809629,0.00323069,0.00498648,0.533096,-0.0444371,0,0.698978,-0.173373,-0.0649328,-0.144809,0.0621424,0,-0.346745,0.333204,0.0598337,-0.0619332,-0.0141882,0,-0.324664,0.149584,1.35925,
