0.00437554,4.22193e-05,-0.000444936,-5.66647e-07,-0.00198086,9.3896e-05,5.63169e-06,-3.97991e-05,0.000619003,9.97119e-05,6.20894e-05,0.000512785,0.00154639,0.000166372,-0.000443035,3.69782e-05,0.00450606,-1.00613e-06,-0.00216405,8.07339e-05,9.79481e-06,-0.00020618,-6.11857e-05,0.00015912,0.000156504,6.46838e-05,0.000648259,0.000393218,-0.00196582,0.000491516,-0.00217505,-1.12352e-05,0.0276808,0.00108362,-4.32223e-05,0.000176501,0.00131302,2.29621e-05,-6.09212e-05,0.00110498,0.0270235,0.00025525,8.02268e-06,1.06585e-05,1.15762e-05,-7.34234e-07,-1.52971e-05,0.000405274,0.0466108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.69407e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38778e-11,0,1.38778e-11,-1.38778e-11,1.38778e-11,0,-1.38778e-11,-7.10661e-12,-5.32953e-12,-5.32953e-12,-1.77708e-12,-5.32953e-12,-8.88199e-12,-7.10661e-12,-3.46945e-11,-2.08167e-11,-4.16334e-11,-4.16334e-11,-3.46945e-11,-3.46945e-11,-3.46945e-11,5.32953e-12,-2.66477e-12,-3.55246e-12,-2.66477e-12,2.66477e-12,8.87691e-13,-5.32953e-12,5.55112e-11,0,2.77556e-11,0,2.77556e-11,5.55112e-11,2.77556e-11,7.10152e-12,7.10152e-12,2.36492e-12,-4.74338e-12,7.10152e-12,4.72983e-12,0,3.46945e-12,0,1.73472e-11,2.42861e-11,0,6.93889e-12,0,4.97378e-12,4.26566e-12,5.68529e-12,9.23944e-12,6.39679e-12,-3.55415e-12,7.81642e-12,-4.16334e-11,0,-4.16334e-11,6.93889e-11,0,0,-4.16334e-11,1.89498e-11,1.89498e-11,3.78963e-11,1.89498e-11,-1.89464e-11,3.78963e-11,1.89498e-11,0,5.55112e-11,0,5.55112e-11,0,5.55112e-11,0,-5.92245e-12,-1.17907e-12,-5.89535e-13,0,5.96311e-13,-4.1403e-12,-5.89535e-13,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69407e-15,0,0,0,0,0,0,1.38778e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.08167e-11,0,0,0,0,0,0,5.32953e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3683e-12,0,0,0,0,0,0,3.46945e-12,0,0,0,0,0,0,7.11508e-13,0,0,0,0,0,0,-4.16334e-11,0,0,0,0,0,0,-1.89481e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,5.89535e-13,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.77708e-12,0,0,0,0,0,0,-2.77556e-11,0,0,0,0,0,0,3.55076e-12,0,0,0,0,0,0,-5.55112e-11,0,0,0,0,0,0,-1.42098e-11,0,0,0,0,0,0,1.73472e-12,0,0,0,0,0,0,-5.68529e-12,0,0,0,0,0,0,2.77556e-11,0,0,0,0,0,0,3.78963e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,5.92076e-12,0,0,0,0,0,0,
0,0,0,0,0,0,0,-1.66533e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.44089e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66533e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.38813e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.55246e-12,0,0,0,0,0,0,1.38778e-11,0,0,0,0,0,0,-1.77538e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38778e-11,0,0,0,0,0,0,-2.13113e-12,0,0,0,0,0,0,2.77556e-11,0,0,0,0,0,0,2.84222e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,4.14369e-12,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77877e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.55754e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.37169e-12,0,0,0,0,0,0,-1.21431e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4766e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18585e-12,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.55112e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38778e-11,0,0,0,0,0,0,-2.77556e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38778e-11,0,0,0,0,0,0,7.10152e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.37169e-12,0,0,0,0,0,0,-1.12757e-11,0,0,0,0,0,0,-7.11508e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,9.47322e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.968e-12,0,0,0,0,0,0,
0,0,0,0,0,0,2.83568e-05,-1.11022e-10,0,0,0,0,0,0.000174317,0,0,0,0,0,0,3.88031e-05,0,0,0,0,0,0,0.000405349,1.11022e-10,0,0,0,0,0,-5.96249e-05,1.66533e-10,0,0,0,0,0,0.000251146,0,0,0,0,0,0,0.0466107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38778e-11,0,0,0,0,0,1.38778e-11,0,0,0,0,0,0,0,8.87691e-13,0,0,0,0,0,1.77538e-12,0,0,0,0,0,0,-2.77556e-11,-8.87691e-12,0,0,0,0,0,-7.98921e-12,0,0,0,0,0,0,0,1.3024e-11,0,0,0,0,0,1.4203e-11,-1.73472e-12,0,0,0,0,0,-1.73472e-12,-7.11508e-13,0,0,0,0,0,1.41624e-12,0,0,0,0,0,0,0,-1.89464e-11,0,0,0,0,0,-2.8423e-11,0,0,0,0,0,0,0,4.73661e-12,0,0,0,0,0,1.17907e-12,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77538e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.32614e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17907e-12,0,0,0,0,0,0,9.54098e-12,0,0,0,0,0,0,-1.42302e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.89464e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77538e-12,0,0,0,0,0,0,
0,0,0,0,0,0,0,1.52656e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.66533e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55112e-11,0,0,0,0,0,0,-8.47033e-14,0,0,0,0,0,0,-5.55112e-11,0,0,0,0,0,0,5.55112e-11,0,0,0,0,0,0,-3.55754e-12,0,0,0,0,0,0,8.32667e-11,0,0,0,0,0,0,-6.20706e-12,0,0,0,0,0,0,5.55112e-11,0,0,0,0,0,0,1.53957e-11,0,0,0,0,0,0,6.63532e-11,0,0,0,0,0,0,-4.97378e-12,0,0,0,0,0,0,5.55112e-11,0,0,0,0,0,0,-9.47322e-12,0,0,0,0,0,0,1.11022e-10,0,0,0,0,0,0,1.65883e-11,0,0,0,0,0,0,
0,0,0,0,0,5.11373e-05,0,0,0,0,0,0,0.0015107,0,0,0,0,0,0,2.86906e-05,0,0,0,0,0,0,0.00080653,0,0,0,0,0,0,0.00103106,0,0,0,0,0,0,0.0266296,0,0,0,0,0,0,0.000413811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.74338e-14,0,0,0,0,0,0,-1.38778e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.80914e-13,0,0,0,0,8.94467e-13,0,1.38778e-11,0,0,0,0,1.38778e-11,0,-5.32614e-12,0,0,0,0,2.66985e-12,0,5.55112e-11,0,0,0,0,0,0,1.19262e-12,0,0,0,0,3.55076e-12,0,-5.20417e-12,0,0,0,0,-5.20417e-12,0,-7.04731e-13,0,0,0,0,-1.42302e-12,0,0,0,0,0,0,2.77556e-11,0,9.47322e-12,0,0,0,0,-4.73661e-12,0,0,0,0,0,0,0,0,4.13352e-12,0,0,0,0,5.82759e-13,0,
