-0.178,0.702874,-0.0592828,-1.73058,-0.00031735,0.722681,-1.59999,0.676501,0.259811,3.19445e-05,0.21232,0.00152387,-0.0563264,-0.0268808,0.0136532,0.000246967,-8.88178e-19,-3.55271e-18,
-0.178102,0.703624,-0.0591571,-1.73107,0.000125048,0.724962,-1.60374,0.65,-4.61853e-20,-0.0256212,0.187526,0.0314361,-0.12259,0.110599,0.570417,-0.93571,-1.5099e-17,-3.55271e-18,
-0.178227,0.704327,-0.0590052,-1.73154,0.000548528,0.728032,-1.60771,0.65,-6.03961e-20,-0.0311113,0.175827,0.0379822,-0.116338,0.10587,0.767374,-0.993786,-1.55431e-17,-3.55271e-18,
-0.178352,0.704983,-0.0588529,-1.73194,0.000952364,0.731453,-1.61158,0.65,-7.4607e-20,-0.0312676,0.163998,0.0380669,-0.100844,0.100959,0.855195,-0.968137,-1.28786e-17,-3.55271e-18,
-0.178474,0.705588,-0.0587041,-1.73229,0.00136435,0.735059,-1.61533,0.65,-8.88178e-20,-0.0305572,0.151191,0.0372068,-0.0868167,0.102996,0.901653,-0.935157,-1.28786e-17,-3.55271e-18,
-0.178593,0.706141,-0.0585586,-1.73259,0.00179852,0.738777,-1.61893,0.65,-1.03029e-19,-0.0297941,0.13821,0.0363698,-0.0753554,0.108543,0.92955,-0.902402,-1.15463e-17,-2.66454e-18,
-0.17871,0.706643,-0.058416,-1.73285,0.00225951,0.74257,-1.62242,0.65,-1.13687e-19,-0.0290756,0.125717,0.0356359,-0.0659756,0.115248,0.948052,-0.870728,-1.11022e-17,-1.77636e-18,
-0.178823,0.7071,-0.0582761,-1.73309,0.00274754,0.746415,-1.62578,0.65,-1.20792e-19,-0.0283956,0.114066,0.0349723,-0.0581305,0.122007,0.961354,-0.84025,-9.32587e-18,-4.44089e-19,
-0.178934,0.707513,-0.0581387,-1.73329,0.00326102,0.750301,-1.62902,0.65,-1.22569e-19,-0.0277426,0.103399,0.0343512,-0.0514291,0.12837,0.971545,-0.810962,-7.99361e-18,8.88178e-19,
-0.179043,0.707888,-0.0580037,-1.73347,0.00379773,0.75422,-1.63215,0.65,-1.19016e-19,-0.02711,0.0937367,0.0337572,-0.0456131,0.134177,0.979726,-0.782826,-6.21725e-18,8.88178e-19,
-0.179149,0.708228,-0.057871,-1.73364,0.00435529,0.758166,-1.63518,0.65,-1.15463e-19,-0.0264941,0.0850375,0.0331823,-0.0405109,0.139389,0.986509,-0.755791,-5.32907e-18,1.33227e-18,
-0.179252,0.708537,-0.0577405,-1.73378,0.00493135,0.762135,-1.6381,0.65,-1.10134e-19,-0.0258931,0.0772308,0.0326223,-0.0360037,0.144016,0.992252,-0.729807,-3.55271e-18,1.77636e-18,
-0.179353,0.708818,-0.0576122,-1.73391,0.00552369,0.766124,-1.64092,0.65,-1.03029e-19,-0.0253058,0.0702367,0.0320749,-0.0320045,0.148086,0.997174,-0.704821,-3.10862e-18,1.77636e-18,
-0.179452,0.709074,-0.057486,-1.73402,0.00613023,0.77013,-1.64364,0.65,-9.59233e-20,-0.0247312,0.0639744,0.0315384,-0.0284463,0.151634,1.00142,-0.680787,-2.22045e-18,1.77636e-18,
-0.179549,0.709308,-0.057362,-1.73412,0.006749,0.77415,-1.64627,0.65,-8.88178e-20,-0.0241688,0.0583671,0.0310119,-0.0252753,0.154693,1.0051,-0.657659,-1.33227e-18,2.22045e-18,
-0.179643,0.709521,-0.05724,-1.73421,0.0073782,0.778183,-1.64881,0.65,-7.99361e-20,-0.023618,0.053344,0.0304946,-0.0224463,0.157298,1.00828,-0.635395,-8.88178e-19,2.22045e-18,
-0.179736,0.709716,-0.0571201,-1.73429,0.00801612,0.782227,-1.65127,0.65,-7.10543e-20,-0.0230784,0.0488406,0.0299861,-0.019921,0.159481,1.01104,-0.613953,8.88178e-19,4.44089e-19,
-0.179826,0.709896,-0.0570021,-1.73436,0.0086612,0.786281,-1.65364,0.65,-6.92779e-20,-0.0225495,0.0447989,0.0294858,-0.0176662,0.16127,1.01342,-0.593297,2.22045e-18,-4.44089e-19,
-0.179914,0.71006,-0.0568862,-1.73443,0.00931198,0.790343,-1.65593,0.65,-7.10543e-20,-0.022031,0.0411673,0.0289934,-0.0156527,0.162696,1.01546,-0.573391,4.44089e-18,-2.66454e-18,
-0.18,0.710211,-0.0567723,-1.73447,0.00996274,0.794338,-1.65815,0.65,-8.17124e-20,-0.0214847,0.0375917,0.0284515,-0.0121831,0.162689,0.998854,-0.554131,6.66134e-18,-3.55271e-18,
-0.180084,0.710346,-0.0566607,-1.73451,0.0106131,0.798213,-1.66029,0.65,-9.59233e-20,-0.0209343,0.0338561,0.0279094,-0.00846783,0.162582,0.968725,-0.535607,8.43769e-18,-5.32907e-18,
-0.180165,0.710466,-0.0565511,-1.73453,0.0112644,0.801947,-1.66236,0.65,-1.1724e-19,-0.0204019,0.0300825,0.0273988,-0.00535498,0.162841,0.933363,-0.517752,8.43769e-18,-4.88498e-18,
