0.0005,0,0.1,0,
0.0005,0,0.1,0,
0.0005,0,0.1,0,
0.0005,0,0.1,0,
0.0005,0,0.1,0,
0.0005,0,0.1,0,
0.0005,0,0.1,0,
0.0005,0,0.1,0,
0.0005,0,0.1,0,
0.0005,0,0.1,0,
0.0005,0,0.1,0,
0.0005,0,0.1,0,
0.0005,0,0.1,0,
0.0005,0,0.1,0,
0.0005,0,0.1,0,
0.0005,0,0.1,0,
0.0005,0,0.1,0,
0.0005,0,0.1,0,
0.0005,0,0.1,0,
0.0005,0,0.1,0,
0.0005,0,0.1,0,
0.0005,0,0.1,-1.68455e-14,
0.0005,0,0.1,-3.36911e-14,
0.0005,0,0.1,-5.05366e-14,
0.0005,0,0.1,-6.73822e-14,
0.0005,0,0.1,-8.42277e-14,
0.0005,0,0.1,-1.01073e-13,
0.0005,0,0.1,-1.17919e-13,
0.0005,0,0.1,-1.34764e-13,
0.0005,0,0.1,-1.5161e-13,
0.0005,0,0.1,-1.68455e-13,
0.0005,0,0.1,-1.85301e-13,
0.0005,0,0.1,-2.02146e-13,
0.0005,0,0.1,-2.18992e-13,
0.0005,0,0.1,-2.35838e-13,
0.0005,0,0.1,-2.52683e-13,
0.0005,0,0.1,-2.69529e-13,
0.0005,0,0.1,-2.86374e-13,
0.0005,0,0.1,-3.0322e-13,
0.0005,0,0.1,-3.20065e-13,
0.0005,0,0.1,-3.36911e-13,
0.0005,0,0.1,-3.22496e-13,
0.0005,0,0.1,-3.08081e-13,
0.0005,0,0.1,-2.93666e-13,
0.0005,0,0.1,-2.79251e-13,
0.0005,0,0.1,-2.64836e-13,
0.0005,0,0.1,-2.50421e-13,
0.0005,0,0.1,-2.36007e-13,
0.0005,0,0.1,-2.21592e-13,
0.0005,0,0.1,-2.07177e-13,
0.0005,0,0.1,-1.92762e-13,
0.0005,0,0.1,-1.78347e-13,
0.0005,0,0.1,-1.63932e-13,
0.0005,0,0.1,-1.49517e-13,
0.000411592,0.000101736,0.0823183,0.0203471,
0.000411604,0.000101849,0.0823208,0.0203697,
0.000411601,0.000101943,0.0823201,0.0203887,
0.000411583,0.000102022,0.0823166,0.0204044,
0.000411554,0.000102086,0.0823108,0.0204173,
0.00041226,0.000105494,0.082452,0.0210988,
0.000413427,0.000110557,0.0826853,0.0221114,
0.000413421,0.000110477,0.0826843,0.0220953,
0.000413424,0.000110407,0.0826849,0.0220814,
0.000413436,0.000110348,0.0826872,0.0220696,
0.000414129,0.000113319,0.0828258,0.0226638,
0.000416834,0.000125319,0.0833669,0.0250637,
0.000423164,0.000153672,0.0846328,0.0307345,
0.000423176,0.000153648,0.0846352,0.0307296,
0.000423182,0.000153637,0.0846363,0.0307273,
0.000423174,0.000153652,0.0846348,0.0307304,
0.000423166,0.000153668,0.0846332,0.0307336,
0.000423158,0.000153684,0.0846316,0.0307367,
0.00042315,0.000153699,0.0846301,0.0307399,
0.000414985,0.000117166,0.082997,0.0234333,
0.000414453,0.000114814,0.0828907,0.0229628,
0.000413922,0.000112462,0.0827843,0.0224924,
0.00041339,0.00011011,0.082678,0.022022,
0.00041523,0.000118251,0.083046,0.0236501,
0.000423153,0.000153693,0.0846307,0.0307387,
0.000423161,0.000153678,0.0846322,0.0307357,
0.000423163,0.000153674,0.0846326,0.0307349,
0.00042316,0.000153681,0.0846319,0.0307362,
0.000423152,0.000153697,0.0846303,0.0307393,
0.00042314,0.000153719,0.0846281,0.0307438,
0.000416172,0.000122517,0.0832344,0.0245033,
0.00041452,0.000115183,0.082904,0.0230366,
0.000414184,0.000113692,0.0828367,0.0227384,
0.000415107,0.000117789,0.0830213,0.0235577,
0.000416826,0.000125428,0.0833652,0.0250855,
0.000423138,0.000153725,0.0846275,0.0307449,
0.000423142,0.000153717,0.0846283,0.0307433,
0.000423141,0.000153718,0.0846282,0.0307437,
0.000423136,0.000153728,0.0846272,0.0307457,
0.000436572,0.000126856,0.0873144,0.0253712,
