3.66161,-20.8579,-4.8008,9.07554,-4.18009,-0.355643,6.43248,
3.69666,-20.8843,-4.81687,9.07028,-4.18654,-0.368828,6.46449,
3.23088,-20.8246,-4.27945,9.08794,-3.86795,-0.100748,5.4185,
2.73083,-20.7294,-3.68864,9.12252,-3.45447,0.265475,4.38792,
2.29105,-20.6246,-3.15387,9.16514,-3.017,0.64176,3.56344,
1.92169,-20.5248,-2.69305,9.21044,-2.58995,0.982511,2.93428,
0.0337353,-20.3484,-0.186354,9.31483,0.0327088,1.58233,0.0487081,
0.0286341,-20.3489,-0.191274,9.34118,0.0257384,1.56033,0.0377415,
0.0284323,-20.3414,-0.196781,9.36878,0.0196498,1.53874,0.0378608,
0.0300678,-20.3322,-0.200991,9.39626,0.0144714,1.51888,0.040668,
1.2891,-20.2418,-1.83719,9.40722,-1.57513,1.75436,2.15543,
1.27574,-20.206,-1.81218,9.43755,-1.53069,1.82115,2.16336,
0.0311639,-20.3,-0.208559,9.47193,0.00585496,1.46889,0.044653,
0.0252896,-20.2873,-0.208333,9.49832,0.00711853,1.4564,0.0370978,
0.0251651,-20.2747,-0.208995,9.52439,0.00604884,1.44244,0.0376763,
0.0267626,-20.2628,-0.209757,9.5499,0.00436975,1.42839,0.0405246,
0.0292118,-20.2513,-0.21049,9.57499,0.00246986,1.41444,0.0444867,
0.927973,-20.0438,-1.34762,9.61578,-1.02924,2.04699,1.65635,
0.918764,-20.0105,-1.32711,9.64417,-0.997149,2.10742,1.65998,
0.0333467,-20.2141,-0.210174,9.64818,0.000260825,1.37627,0.0518123,
0.0289744,-20.1975,-0.207566,9.67464,0.00387999,1.36711,0.0468982,
0.0295757,-20.1839,-0.206596,9.69958,0.00425724,1.3558,0.04845,
0.0316874,-20.1719,-0.20631,9.72376,0.00348878,1.3437,0.051958,
0.0345587,-20.1607,-0.206361,9.74759,0.00215746,1.33116,0.0564544,
0.0379,-20.1499,-0.206617,9.77123,0.000483213,1.31833,0.0615635,
0.66252,-19.8494,-0.973055,9.83528,-0.639443,2.27215,1.25477,
0.652342,-19.8135,-0.950965,9.86341,-0.609153,2.34657,1.25145,
0.0449921,-20.1141,-0.204844,9.84265,-0.00133379,1.28265,0.0724874,
0.0421172,-20.0957,-0.201096,9.86946,0.00312209,1.2748,0.0697252,
0.0434316,-20.0825,-0.199639,9.89344,0.00380616,1.26446,0.0721929,
0.046092,-20.0714,-0.199197,9.91642,0.00304844,1.25297,0.0763901,
0.0494339,-20.0613,-0.199281,9.93907,0.00155919,1.24078,0.081476,
0.469512,-19.7026,-0.699419,10.0177,-0.383634,2.3984,0.920336,
0.458134,-19.6643,-0.675945,10.0456,-0.353328,2.48486,0.912404,
0.409666,-19.6652,-0.619231,10.0683,-0.326742,2.42194,0.790556,
0.0562357,-20.0085,-0.192665,10.0351,0.00425066,1.19942,0.0925426,
0.0537604,-19.9884,-0.187585,10.062,0.00997331,1.19363,0.0903701,
0.0550075,-19.9752,-0.18547,10.0849,0.0113626,1.18477,0.0927307,
0.0576744,-19.9647,-0.184708,10.1067,0.0109422,1.17428,0.0969012,
0.0610984,-19.9555,-0.184678,10.1281,0.00955882,1.16274,0.102057,
0.0649965,-19.947,-0.185124,10.1495,0.00755477,1.15045,0.107835,
0.274952,-19.5473,-0.418449,10.2392,-0.141824,2.45621,0.553771,
0.26145,-19.5052,-0.392668,10.2671,-0.111401,2.56107,0.538252,
0.235435,-19.5071,-0.361144,10.2891,-0.101428,2.49644,0.466227,
0.0752324,-19.8984,-0.179516,10.2429,0.00831993,1.10891,0.123464,
0.0742302,-19.8784,-0.174175,10.2696,0.0138051,1.10347,0.123082,
0.0761369,-19.8664,-0.172186,10.2914,0.0148966,1.09482,0.126269,
0.0793177,-19.8573,-0.171687,10.312,0.0140761,1.08436,0.131076,
0.083187,-19.8496,-0.172001,10.3324,0.0122255,1.07272,0.136783,
0.154252,-19.4275,-0.233622,10.4278,0.00100538,2.46151,0.303634,
0.139252,-19.3832,-0.206524,10.4553,0.0306741,2.57823,0.281942,
0.127999,-19.3851,-0.191224,10.4767,0.0315411,2.51562,0.244857,
0.123172,-19.4082,-0.185473,10.4948,0.0211238,2.37109,0.217261,
0.0952013,-19.7851,-0.161377,10.4484,0.017235,1.02736,0.155411,
0.0949069,-19.7658,-0.155764,10.4739,0.0227407,1.02297,0.155859,
0.0970384,-19.7547,-0.153679,10.4945,0.0238761,1.01508,0.159301,
0.100414,-19.7467,-0.153212,10.5138,0.0229783,1.00511,0.164324,
0.104488,-19.7401,-0.153669,10.533,0.0209357,0.993738,0.170262,
0.0743789,-19.3289,-0.0962559,10.6272,0.0881424,2.35372,0.112193,
0.0574541,-19.2817,-0.0674696,10.6544,0.116778,2.48468,0.0827809,
0.0556802,-19.2794,-0.0616851,10.6758,0.115198,2.44077,0.0714078,
0.061217,-19.2982,-0.0662668,10.694,0.101967,2.31538,0.071804,
0.119523,-19.683,-0.145506,10.6441,0.0226983,0.947241,0.192818,
0.120175,-19.6651,-0.140445,10.6687,0.0273624,0.942436,0.194418,
0.122809,-19.6556,-0.138882,10.6882,0.0278414,0.934172,0.198479,
0.126587,-19.6492,-0.138932,10.7066,0.026314,0.923801,0.203999,
0.037359,-19.2468,-0.0135143,10.7991,0.133643,2.25912,0.00902502,
0.0190026,-19.1984,0.0163253,10.8257,0.160879,2.39795,-0.0266444,
0.0223571,-19.1932,0.0169524,10.8469,0.158056,2.36773,-0.0241338,
0.0334223,-19.2086,0.00697489,10.865,0.143907,2.25786,-0.00831802,
0.142972,-19.5975,-0.132035,10.8129,0.0264944,0.877908,0.228248,
0.144181,-19.5809,-0.127441,10.8367,0.0305412,0.872852,0.230528,
0.147115,-19.5727,-0.126292,10.8553,0.030526,0.864336,0.234954,
0.151144,-19.5676,-0.126755,10.8729,0.0285113,0.853677,0.240779,
0.011358,-19.1425,0.0579953,10.9696,0.172999,2.27234,-0.0708765,
-0.00965387,-19.0909,0.0905901,10.9962,0.200851,2.4262,-0.114574,
-0.00225526,-19.0853,0.0868977,11.0171,0.196298,2.40008,-0.101697,
0.0139181,-19.1018,0.0713939,11.0346,0.179622,2.28843,-0.0729375,
0.0320656,-19.1264,0.0529015,11.0503,0.159276,2.14564,-0.0414237,
0.170341,-19.5045,-0.116854,10.9991,0.0306783,0.802655,0.269174,
0.171675,-19.489,-0.112395,11.0217,0.034586,0.798135,0.271589,
0.174661,-19.4819,-0.111378,11.0392,0.0344298,0.789948,0.276053,
0.0313598,-19.1043,0.0705306,11.1261,0.157373,2.04956,-0.0642385,
