1.67557,1.82641,0.107714,-0.118233,
1.67582,1.82613,0.129243,-0.141891,
1.67613,1.8258,0.150768,-0.16556,
1.67647,1.82542,0.172287,-0.189244,
1.67686,1.82499,0.193799,-0.212948,
1.67729,1.82452,0.215305,-0.236675,
1.67776,1.824,0.236804,-0.260428,
1.67828,1.82343,0.258295,-0.284211,
1.67884,1.82281,0.279779,-0.308028,
1.67944,1.82215,0.301254,-0.331883,
1.68009,1.82144,0.322721,-0.355778,
1.68078,1.82068,0.344178,-0.379717,
1.68151,1.81987,0.365626,-0.403705,
1.68228,1.81901,0.387064,-0.427745,
1.6831,1.81811,0.408492,-0.451839,
1.68396,1.81716,0.429909,-0.475993,
1.68486,1.81616,0.451315,-0.50021,
1.68581,1.81511,0.472709,-0.524492,
1.68679,1.81401,0.494092,-0.548844,
1.68782,1.81287,0.515463,-0.57327,
1.6889,1.81167,0.536821,-0.597772,
1.69001,1.81043,0.558166,-0.622356,
1.69117,1.80913,0.579498,-0.647023,
1.69238,1.80779,0.600817,-0.671778,
1.69362,1.80639,0.622122,-0.696625,
1.69491,1.80495,0.643412,-0.721566,
1.69624,1.80346,0.664689,-0.746606,
1.69761,1.80191,0.685951,-0.771749,
1.69902,1.80032,0.707198,-0.796997,
1.70048,1.79868,0.72843,-0.822355,
1.70198,1.79698,0.749647,-0.847825,
1.70352,1.79523,0.770848,-0.873413,
1.7051,1.79344,0.792033,-0.899121,
1.70673,1.79159,0.813202,-0.924952,
1.7084,1.78968,0.834355,-0.950912,
1.71011,1.78773,0.855492,-0.977002,
1.71186,1.78572,0.876613,-1.00323,
1.71366,1.78366,0.897717,-1.02959,
1.7155,1.78155,0.918804,-1.0561,
1.71738,1.77939,0.939875,-1.08275,
1.7193,1.77717,0.960929,-1.10955,
1.72126,1.77489,0.981966,-1.13651,
1.72327,1.77257,1.00299,-1.16362,
1.72532,1.77019,1.02399,-1.19089,
1.72741,1.76775,1.04498,-1.21833,
1.72954,1.76526,1.06595,-1.24593,
1.73171,1.76271,1.0869,-1.27371,
1.73393,1.76011,1.10783,-1.30166,
1.73618,1.75745,1.12875,-1.32979,
1.73848,1.75473,1.14966,-1.35811,
1.74082,1.75196,1.17054,-1.38661,
1.74321,1.74913,1.19142,-1.4153,
1.74563,1.74624,1.21227,-1.44419,
1.7481,1.74329,1.23311,-1.47328,
1.75061,1.74029,1.25394,-1.50257,
1.75316,1.73722,1.27474,-1.53206,
1.75575,1.7341,1.29554,-1.56176,
1.75838,1.73092,1.31632,-1.59168,
1.76105,1.72767,1.33709,-1.62182,
1.76377,1.72437,1.35784,-1.65218,
1.76653,1.721,1.37858,-1.68276,
1.76933,1.71757,1.39931,-1.71358,
1.77217,1.71409,1.42002,-1.74463,
1.77505,1.71053,1.44073,-1.77592,
1.77797,1.70692,1.46142,-1.80745,
1.78093,1.70324,1.48211,-1.83922,
1.78394,1.6995,1.50278,-1.87125,
1.78699,1.69569,1.52345,-1.90354,
1.79007,1.69182,1.54411,-1.93608,
1.7932,1.68788,1.56476,-1.96889,
1.79637,1.68388,1.5854,-2.00196,
1.79959,1.67981,1.60604,-2.03531,
1.80284,1.67567,1.62668,-2.06894,
1.80613,1.67146,1.64731,-2.10285,
1.80947,1.66719,1.66794,-2.13705,
1.81285,1.66285,1.68857,-2.17153,
1.81627,1.65843,1.7092,-2.20632,
1.81973,1.65395,1.72984,-2.2414,
1.82323,1.6494,1.75047,-2.27679,
1.82677,1.64477,1.77111,-2.3125,
1.83035,1.64007,1.79175,-2.34852,
1.83398,1.6353,1.81241,-2.38486,
1.83764,1.63046,1.83307,-2.42152,
1.84135,1.62554,1.85374,-2.45852,
1.8451,1.62055,1.87442,-2.49586,
1.84889,1.61549,1.89511,-2.53354,
1.85272,1.61034,1.91582,-2.57157,
1.85659,1.60512,1.93655,-2.60995,
1.86051,1.59983,1.9573,-2.6487,
1.86447,1.59445,1.97807,-2.68781,
1.86846,1.58899,1.99886,-2.72729,
1.8725,1.58346,2.01968,-2.76715,
1.87658,1.57785,2.04052,-2.8074,
1.88071,1.57215,2.0614,-2.84804,
1.88487,1.56637,2.08231,-2.88908,
1.88908,1.56051,2.10325,-2.93052,
1.89333,1.55457,2.12423,-2.97237,
1.89762,1.54854,2.14525,-3.01465,
1.90195,1.54242,2.16632,-3.05735,
1.90632,1.53622,2.18743,-3.10049,
1.91074,1.52993,2.20859,-3.14406,
1.9152,1.52356,2.2298,-3.18809,
1.9197,1.51709,2.25107,-3.23258,
1.92425,1.51054,2.27239,-3.27753,
1.92884,1.50389,2.29378,-3.32296,
1.93347,1.49715,2.31523,-3.36887,
1.93814,1.49032,2.33676,-3.41528,
1.94286,1.4834,2.35835,-3.46219,
1.94762,1.47638,2.38002,-3.5096,
1.95242,1.46926,2.40178,-3.55755,
1.95727,1.46205,2.42362,-3.60602,
1.96216,1.45474,2.44554,-3.65503,
1.96709,1.44733,2.46757,-3.7046,
1.97207,1.43982,2.48969,-3.75474,
1.9771,1.43221,2.51191,-3.80544,
1.98216,1.4245,2.53424,-3.85674,
1.98728,1.41668,2.55669,-3.90863,
1.99244,1.40876,2.57925,-3.96114,
1.99764,1.40073,2.60194,-4.01427,
2.00289,1.39259,2.62476,-4.06804,
2.00819,1.38435,2.64771,-4.12246,
2.01353,1.37599,2.67081,-4.17755,
2.01892,1.36753,2.69405,-4.23332,
2.02435,1.35895,2.71744,-4.28978,
2.02983,1.35025,2.741,-4.34696,
2.03536,1.34144,2.76472,-4.40486,
2.04094,1.33252,2.78861,-4.46351,
2.04656,1.32347,2.81269,-4.52291,
2.05224,1.31431,2.83695,-4.5831,
2.05796,1.30502,2.86141,-4.64408,
2.06373,1.29561,2.88608,-4.70588,
2.06955,1.28607,2.91095,-4.76851,
2.07543,1.2764,2.93605,-4.832,
2.08135,1.26661,2.96137,-4.89637,
2.08732,1.25669,2.98694,-4.96164,
2.09335,1.24663,3.01275,-5.02782,
2.09943,1.23644,3.03881,-5.09495,
2.10556,1.22612,3.06515,-5.16305,
2.11174,1.21565,3.09176,-5.23214,
2.11798,1.20505,3.11865,-5.30224,
2.12427,1.1943,3.14584,-5.37339,
2.13062,1.18341,3.17335,-5.44561,
2.13702,1.17237,3.20117,-5.51893,
2.14348,1.16119,3.22932,-5.59338,
2.14999,1.14985,3.25782,-5.66898,
2.15657,1.13836,3.28667,-5.74578,
2.1632,1.12671,3.31589,-5.82379,
2.16989,1.1149,3.3455,-5.90305,
2.17664,1.10293,3.3755,-5.98359,
2.18345,1.0908,3.4059,-6.06546,
2.19033,1.07851,3.43673,-6.14868,
2.19726,1.06604,3.468,-6.23329,
2.20426,1.0534,3.49972,-6.31933,
2.21132,1.04059,3.53191,-6.40684,
2.21845,1.0276,3.56458,-6.49584,
2.22565,1.01442,3.59775,-6.5864,
2.23291,1.00107,3.63144,-6.67853,
2.24024,0.987521,3.66565,-6.77229,
2.24764,0.973786,3.70042,-6.86771,
2.25512,0.959856,3.73574,-6.96484,
2.26266,0.945729,3.77165,-7.06372,
2.27028,0.9314,3.80816,-7.16439,
2.27797,0.916866,3.84528,-7.26688,
2.28573,0.902124,3.88303,-7.37125,
2.29357,0.887169,3.92143,-7.47752,
2.3015,0.871997,3.96049,-7.58575,
2.3095,0.856605,4.00023,-7.69596,
2.31758,0.840989,4.04066,-7.80819,
2.32574,0.825144,4.0818,-7.92247,
2.33399,0.809066,4.12366,-8.03884,
2.34232,0.792752,4.16624,-8.1573,
2.35074,0.776196,4.20957,-8.27789,
2.35925,0.759395,4.25365,-8.40061,
2.36784,0.742344,4.29848,-8.52547,
2.37653,0.725039,4.34406,-8.65247,
2.38531,0.707476,4.3904,-8.78159,
2.39419,0.68965,4.43748,-8.9128,
2.40316,0.671558,4.4853,-9.04607,
2.41223,0.653195,4.53385,-9.18133,
2.42139,0.634558,4.58309,-9.31852,
2.43066,0.615643,4.63301,-9.45754,
2.44003,0.596447,4.68356,-9.59827,
2.4495,0.576965,4.7347,-9.74055,
2.45907,0.557197,4.78637,-9.88422,
2.46875,0.537139,4.83851,-10.0291,
2.47853,0.516789,4.89103,-10.1748,
2.48841,0.496147,4.94383,-10.3212,
2.49841,0.475211,4.99682,-10.4679,
2.50851,0.453982,5.04985,-10.6145,
2.51871,0.432461,5.10279,-10.7605,
2.52902,0.41065,5.15547,-10.9055,
2.53944,0.388552,5.20771,-11.0489,
2.54996,0.366172,5.2593,-11.1901,
2.56058,0.343515,5.31001,-11.3285,
2.5713,0.320589,5.35961,-11.4632,
2.58211,0.297402,5.40783,-11.5935,
2.59302,0.273965,5.45438,-11.7186,
2.60402,0.25029,5.49898,-11.8375,
2.6151,0.226391,5.54132,-11.9494,
2.62627,0.202284,5.58109,-12.0534,
2.6375,0.177987,5.61798,-12.1485,
2.6488,0.15352,5.65168,-12.2337,
2.66017,0.128903,5.68191,-12.3083,
2.67159,0.10416,5.7084,-12.3715,
2.68305,0.079315,5.7309,-12.4225,
2.69455,0.0543938,5.74921,-12.4606,
2.70607,0.0294228,5.76318,-12.4855,
2.71762,0.00442933,5.77268,-12.4967,
2.72917,-0.020559,5.77767,-12.4942,
2.74073,-0.0455146,5.77813,-12.4778,
2.75228,-0.0704099,5.77411,-12.4477,
2.76381,-0.0952183,5.76572,-12.4042,
2.77531,-0.119914,5.75311,-12.3477,
2.78679,-0.144471,5.73648,-12.2789,
2.79822,-0.168868,5.71607,-12.1984,
2.8096,-0.193082,5.69214,-12.107,
2.82093,-0.217093,5.66499,-12.0055,
2.8322,-0.240883,5.63493,-11.8949,
2.84341,-0.264435,5.60228,-11.7762,
2.85454,-0.287736,5.56735,-11.6501,
2.8656,-0.310771,5.53045,-11.5177,
2.87659,-0.333531,5.4919,-11.3799,
2.88749,-0.356006,5.45197,-11.2375,
2.89831,-0.378188,5.41094,-11.0913,
2.90905,-0.400073,5.36908,-10.9421,
2.9197,-0.421654,5.3266,-10.7905,
2.93027,-0.442928,5.28372,-10.6372,
2.94075,-0.463894,5.24063,-10.4828,
2.95115,-0.484549,5.1975,-10.3277,
2.96146,-0.504894,5.15448,-10.1724,
2.97168,-0.524929,5.1117,-10.0173,
2.98182,-0.544654,5.06928,-9.86278,
2.99187,-0.564072,5.0273,-9.70905,
3.00185,-0.583185,4.98585,-9.55638,
3.01174,-0.601995,4.945,-9.40499,
3.02155,-0.620505,4.9048,-9.25505,
3.03128,-0.638719,4.8653,-9.1067,
3.04093,-0.656639,4.82653,-8.96006,
3.05051,-0.674269,4.78853,-8.81521,
3.06001,-0.691614,4.7513,-8.67222,
3.06944,-0.708676,4.71487,-8.53115,
3.0788,-0.72546,4.67923,-8.39201,
3.08809,-0.74197,4.6444,-8.25483,
3.09731,-0.758209,4.61036,-8.11961,
3.10646,-0.774181,4.57712,-7.98636,
3.11555,-0.789892,4.54467,-7.85505,
3.12458,-0.805343,4.51299,-7.72567,
3.13354,-0.820539,4.48208,-7.59819,
3.14244,-0.835484,4.45191,-7.47258,
3.15129,-0.850182,4.42247,-7.3488,
3.16008,-0.864636,4.39375,-7.22682,
3.16881,-0.878849,4.36573,-7.10659,
3.17748,-0.892825,4.33838,-6.98808,
3.18611,-0.906568,4.31169,-6.87124,
3.19468,-0.92008,4.28564,-6.75602,
3.2032,-0.933364,4.26021,-6.64237,
3.21167,-0.946425,4.23537,-6.53026,
3.22009,-0.959264,4.21111,-6.41963,
3.22847,-0.971885,4.18742,-6.31044,
3.2368,-0.98429,4.16425,-6.20265,
3.24508,-0.996483,4.14161,-6.09621,
3.25332,-1.00846,4.11946,-5.99107,
3.26151,-1.02024,4.0978,-5.8872,
3.26967,-1.03181,4.07659,-5.78454,
3.27778,-1.04317,4.05582,-5.68307,
3.28585,-1.05434,4.03547,-5.58274,
3.29388,-1.06531,4.01553,-5.4835,
3.30187,-1.07608,3.99597,-5.38533,
3.30983,-1.08665,3.97678,-5.28818,
3.31774,-1.09704,3.95793,-5.19202,
3.32562,-1.10723,3.93942,-5.09682,
3.33346,-1.11724,3.92122,-5.00253,
3.34127,-1.12705,3.90333,-4.90913,
3.34904,-1.13669,3.88571,-4.81659,
3.35678,-1.14614,3.86836,-4.72488,
3.36448,-1.15541,3.85126,-4.63396,
3.37215,-1.16449,3.8344,-4.54381,
3.37978,-1.1734,3.81776,-4.45441,
3.38739,-1.18213,3.80133,-4.36571,
3.39496,-1.19069,3.78508,-4.27771,
3.4025,-1.19907,3.76902,-4.19037,
3.41,-1.20728,3.75311,-4.10368,
3.41748,-1.21531,3.73736,-4.0176,
3.42492,-1.22318,3.72175,-3.93212,
3.43233,-1.23087,3.70626,-3.84722,
3.43971,-1.2384,3.69088,-3.76288,
3.44707,-1.24575,3.67559,-3.67907,
3.45439,-1.25295,3.6604,-3.59578,
3.46168,-1.25997,3.64528,-3.513,
3.46894,-1.26683,3.63022,-3.4307,
3.47617,-1.27353,3.61521,-3.34886,
3.48337,-1.28007,3.60024,-3.26748,
3.49054,-1.28644,3.5853,-3.18654,
3.49768,-1.29265,3.57037,-3.10602,
3.50479,-1.2987,3.55546,-3.02592,
3.51187,-1.3046,3.54053,-2.94621,
3.51892,-1.31033,3.5256,-2.86688,
3.52594,-1.31591,3.51064,-2.78792,
3.53294,-1.32132,3.49564,-2.70933,
3.5399,-1.32659,3.4806,-2.63109,
3.54683,-1.33169,3.46551,-2.55318,
3.55373,-1.33664,3.45035,-2.47561,
3.5606,-1.34144,3.43513,-2.39836,
3.56744,-1.34608,3.41982,-2.32141,
3.57425,-1.35057,3.40442,-2.24477,
3.58102,-1.35491,3.38892,-2.16842,
3.58777,-1.35909,3.37332,-2.09236,
3.59449,-1.36313,3.3576,-2.01658,
3.60117,-1.36701,3.34176,-1.94106,
3.60782,-1.37074,3.32579,-1.86582,
3.61444,-1.37432,3.30968,-1.79083,
3.62103,-1.37776,3.29342,-1.71609,
3.62758,-1.38104,3.27702,-1.64159,
3.6341,-1.38417,3.26045,-1.56733,
3.64059,-1.38716,3.24371,-1.49331,
3.64704,-1.39,3.2268,-1.41952,
3.65346,-1.39269,3.20971,-1.34595,
3.65985,-1.39524,3.19244,-1.2726,
3.6662,-1.39763,3.17497,-1.19946,
3.67251,-1.39989,3.1573,-1.12654,
3.67879,-1.402,3.13943,-1.05382,
3.68503,-1.40396,3.12135,-0.981297,
3.69124,-1.40578,3.10306,-0.908975,
3.69741,-1.40745,3.08454,-0.836847,
3.70354,-1.40898,3.0658,-0.764908,
3.70963,-1.41037,3.04682,-0.693156,
3.71569,-1.41161,3.02762,-0.621587,
3.72171,-1.41271,3.00817,-0.550197,
3.72768,-1.41367,2.98848,-0.478984,
3.73362,-1.41448,2.96854,-0.407944,
3.73952,-1.41516,2.94834,-0.337074,
3.74537,-1.41569,2.92789,-0.26637,
3.75119,-1.41608,2.90719,-0.19583,
3.75696,-1.41633,2.88621,-0.125451,
3.76269,-1.41644,2.86498,-0.05523,
3.76838,-1.41641,2.84347,0.0148367,
3.77402,-1.41624,2.82169,0.0847517,
3.77962,-1.41594,2.79963,0.154518,
3.78517,-1.41549,2.7773,0.224139,
3.79068,-1.4149,2.75469,0.293618,
3.79615,-1.41417,2.73179,0.362957,
3.80156,-1.41331,2.70861,0.43216,
3.80693,-1.41231,2.68514,0.50123,
3.81226,-1.41117,2.66139,0.57017,
3.81753,-1.40989,2.63734,0.638984,
3.82276,-1.40847,2.613,0.707676,
3.82793,-1.40692,2.58837,0.776248,
3.83306,-1.40523,2.56345,0.844704,
3.83814,-1.40341,2.53823,0.913048,
3.84316,-1.40144,2.51271,0.981285,
3.84814,-1.39934,2.48689,1.04942,
3.85306,-1.39711,2.46078,1.11745,
3.85793,-1.39474,2.43437,1.18539,
3.86274,-1.39223,2.40766,1.25323,
3.8675,-1.38959,2.38066,1.32099,
3.87221,-1.38681,2.35335,1.38867,
3.87686,-1.3839,2.32574,1.45627,
3.88146,-1.38085,2.29783,1.5238,
3.886,-1.37767,2.26963,1.59126,
3.89048,-1.37435,2.24112,1.65866,
3.8949,-1.3709,2.21232,1.726,
3.89927,-1.36731,2.18321,1.7933,
3.90358,-1.36359,2.15381,1.86055,
3.90783,-1.35974,2.12411,1.92776,
3.91201,-1.35575,2.09412,1.99495,
3.91614,-1.35162,2.06382,2.0621,
3.92021,-1.34736,2.03324,2.12925,
3.92421,-1.34297,2.00235,2.19638,
3.92816,-1.33844,1.97117,2.26351,
3.93203,-1.33378,1.9397,2.33064,
3.93585,-1.32899,1.90794,2.39779,
3.9396,-1.32406,1.87588,2.46497,
3.94329,-1.31899,1.84353,2.53217,
3.94691,-1.31379,1.81089,2.59941,
3.95047,-1.30846,1.77796,2.6667,
3.95396,-1.30299,1.74475,2.73405,
3.95738,-1.29739,1.71124,2.80147,
3.96073,-1.29165,1.67745,2.86896,
3.96402,-1.28578,1.64338,2.93655,
3.96724,-1.27977,1.60901,3.00424,
3.97039,-1.27363,1.57437,3.07203,
3.97347,-1.26735,1.53944,3.13995,
3.97648,-1.26093,1.50422,3.20801,
3.97941,-1.25438,1.46873,3.27621,
3.98228,-1.24769,1.43295,3.34457,
3.98507,-1.24086,1.39689,3.41311,
3.98779,-1.2339,1.36055,3.48183,
3.99044,-1.2268,1.32393,3.55075,
3.99302,-1.21956,1.28702,3.61989,
3.99551,-1.21218,1.24984,3.68926,
3.99794,-1.20466,1.21237,3.75888,
4.00029,-1.197,1.17463,3.82875,
4.00256,-1.18921,1.1366,3.8989,
4.00476,-1.18127,1.09829,3.96935,
4.00688,-1.17319,1.0597,4.04011,
4.00892,-1.16497,1.02083,4.11119,
4.01088,-1.1566,0.981674,4.18263,
4.01277,-1.14809,0.942233,4.25442,
4.01457,-1.13944,0.902506,4.32661,
4.0163,-1.13064,0.862493,4.39919,
4.01794,-1.1217,0.822192,4.47221,
4.01951,-1.1126,0.781601,4.54566,
4.02099,-1.10336,0.740719,4.61959,
4.02239,-1.09398,0.699543,4.694,
4.0237,-1.08444,0.658071,4.76892,
4.02493,-1.07475,0.616302,4.84437,
4.02608,-1.06491,0.574233,4.92038,
4.02715,-1.05492,0.531861,4.99697,
4.02812,-1.04477,0.489183,5.07416,
4.02902,-1.03446,0.446197,5.15199,
4.02982,-1.024,0.402899,5.23047,
4.03054,-1.01338,0.359286,5.30962,
4.03117,-1.0026,0.315355,5.38949,
4.03171,-0.991664,0.271101,5.47008,
4.03217,-0.980561,0.226522,5.55144,
4.03253,-0.969294,0.181614,5.63359,
4.0328,-0.957861,0.136372,5.71655,
4.03299,-0.94626,0.0907932,5.80035,
4.03307,-0.93449,0.0448728,5.88502,
4.03307,-0.922549,-0.00139297,5.97059,
4.03298,-0.910435,-0.0480081,6.05709,
4.03279,-0.898146,-0.0949766,6.14455,
4.0325,-0.88568,-0.142302,6.23298,
4.03212,-0.873035,-0.189989,6.32243,
4.03165,-0.860209,-0.23804,6.41291,
4.03107,-0.8472,-0.286458,6.50445,
4.0304,-0.834006,-0.335247,6.59708,
4.02963,-0.820624,-0.384408,6.69082,
4.02877,-0.807053,-0.433944,6.78569,
4.0278,-0.793289,-0.483855,6.88171,
4.02673,-0.779332,-0.534142,6.97891,
4.02556,-0.765177,-0.584804,7.07729,
4.02429,-0.750823,-0.63584,7.17686,
4.02291,-0.736268,-0.687246,7.27765,
4.02144,-0.721509,-0.739018,7.37964,
