-26.80741639850373,
-25.718308204404956,
-24.66097901925162,
-23.63224370225355,
-22.629267803724055,
-21.649517316825197,
-20.690717193748167,
-19.75081704772408,
-18.827962795854848,
-17.920473256052215,
-17.02682091260245,
-16.145616222403177,
-15.275594957610805,
-14.415608177614677,
-13.564614499250446,
-12.721674392952373,
-11.885946276974462,
-11.056684213851327,
-10.233237034393921,
-9.415048725577716,
-8.601659920361797,
-7.792710320135445,
-6.987941864613992,
-6.187202440013227,
-5.390449885098204,
-4.597756017492307,
-3.809310361412485,
-3.02542321565494,
-2.246527661066386,
-1.473180075056538,
-0.7060587029565921,
0.05404016042305848,
0.8062087935656805,
1.5494378216599127,
2.282629376907934,
3.004613726804865,
3.714169252192785,
4.410045420079541,
5.0909881351810995,
5.755766588976634,
6.4032004821792,
7.032186306055834,
7.641721260710558,
8.230923390834676,
8.799046648846222,
9.345489856037648,
9.869798911835778,
10.371662071086167,
10.850898626595395,
11.307441847893788,
11.741317484283702,
12.152619494001897,
12.541484877089758,
12.908069549367166,
13.25252709844889,
13.574992025530786,
13.875568726160608,
14.15432703342762,
14.411304673648011,
14.646516501000441,
14.85996991204669,
15.0516854169963,
15.221720980446086,
15.37019845598519,
15.49733024097327,
15.603444184109797,
15.689004802481346,
15.754629017465021,
15.801094905048352,
15.829342371226069,
15.840465189012768,
15.835694437040896,
15.816374012610993,
15.783929495548772,
15.739832150972639,
15.685560222405718,
15.622559840211224,
15.552207835780202,
15.475778517604027,
15.394416064902405,
15.309113681209165,
15.220700087297526,
15.129833383219081,
15.037001826475443,
14.942530695137531,
14.846594150238586,
14.749230882497598,
14.650362311716856,
14.549812181040727,
14.447326526253512,
14.342593176170137,
14.235260130604157,
14.124952348927401,
14.011286651992428,
13.893884585138075,
13.77238320689789,
13.6464438565166,
13.515759015729145,
13.380057419773813,
13.239107593474372,
13.092719994440273,
12.940747940915097,
12.783087489839707,
12.619676414116528,
12.450492409086898,
12.27555063855115,
12.09490071154643,
11.908623163434111,
11.716825499203498,
11.519637843699094,
11.317208232871698,
11.109697572294875,
10.897274284061595,
10.680108660745676,
10.458366945296374,
10.232205158347995,
10.001762699286463,
9.767155754162381,
9.528470551780572,
9.285756518398028,
9.039019390706784,
8.788214355160672,
8.533239288094773,
8.273928174154339,
8.01004477887567,
7.7412766435083284,
7.4672294552065335,
7.187421823016795,
6.90128045999366,
6.608135735989584,
6.307217527650469,
5.997651257499838,
5.678453990594697,
5.348530455112122,
5.006668883870773,
4.65153664885974,
4.28167579014682,
3.8954987292849457,
3.491284703062104,
3.0671777428410767,
2.6211873313729814,
2.1511931525327843,
1.6549555576521962,
1.1301334458717052,
0.5743111377599455,
-0.014964533099917077,
-0.640136295645017,
-1.3035779161302115,
-2.0075263267373984,
-2.754006754644875,
-3.544754219861211,
-4.381135565668514,
-5.264076609976366,
-6.193998954427313,
-7.170770422100721,
-8.193672057788056,
-9.261383243424596,
-10.371984946757179,
-11.522979656571469,
-12.7113253741602,
-13.933480285873168,
-15.185454508682001,
-16.462865556796494,
-17.760994814205304,
-19.07484315131126,
-20.399184712892787,
-21.728618671147537,
-23.05761927427102,
-24.38058478430146,
-25.691885904365137,
-26.985914105712556,
-28.257129962058578,
-29.50011126662732,
-30.70960041455549,
-31.880550324490816,
-33.008168067297845,
-34.08795536395502,
-35.11574519120681,
-36.08773386691966,
-37.000508150767814,
-37.851067066541304,
-38.636838312527175,
-39.35568926511825,
-40.00593269310049,
-40.58632738581491,
-41.096073960646706,
-41.534806158954645,
-41.902577970020005,
-42.19984694497576,
-42.42745408112396,
-42.586600674546354,
-42.6788225571722,
-42.70596215404107,
-42.670138816976696,
-42.57371791111467,
-42.419279149053374,
-42.209584681877864,
-41.9475474648672,
-41.636200416258845,
-41.278666878006604,
-40.87813286612879,
-40.43782156324399,
-39.96097045566493,
-39.450811450606935,
-38.9105542246814,
-38.34337295239547,
-37.75239644311407,
-37.140701578107624,
-36.51130978844648,
-35.86718615365044,
-35.21124053590462,
-34.54633000267491,
-33.87526164047263,
-33.20079473395477,
-32.5256411871116,
-31.852463005462035,
-31.183865646000413,
-30.522386077404057,
-29.870474474356453,
-29.230468589388753,
-28.604559991865607,
-27.99475152340085,
-27.402805481154203,
-26.830182202552454,
-26.277968899409952,
-25.746798810103197,
-25.23676106390025,
-24.747302162161848,
-24.27712076677101,
-23.824058622649602,
-23.384991956479027,
-22.955729529642326,
-22.530925504076986,
-22.10401710089707,
-21.66719828449901,
-21.211440940910904,
-20.726573849402854,
-20.201426953117007,
-19.624044062438887,
-18.981961518742295,
-18.262544114985808,
-17.453363482522896,
-16.542598998077764,
-15.519437714506108,
-14.374448351285208,
-13.09990526755737,
-11.690041699961888,
-10.141217425341926,
-8.451994457582499,
-6.623125533263036,
-4.657474251154555,
-2.5599033399516413,
-0.33718964821482444,
2.001947133530943,
4.44657745356165,
6.982881462579445,
9.592812690067944,
12.251779236248487,
14.924928576345561,
17.561580689506744,
20.087485979768314,
22.395160734908558,
24.334042727572793,
25.705161977690327,
26.269385093591843,
25.781722489118902,
24.060174776668184,
21.07806462098047,
17.03739550401067,
12.36675593676433,
7.624012216663754,
3.3526768937016103,
-0.028152403690276273,
-2.2568767188167573,
-3.1984826642851463,
-2.7874069147816165,
-0.9738093868626443,
2.313780813682042,
7.185797592304425,
13.78462407147576,
22.240239353474763,
32.56029700642671,
44.405927214622565,
56.687011837218314,
66.93984766263165,
70.68535154139383,
61.68613051512275,
34.77211221114156,
-9.139222226281127,
-61.47566175336255,
-111.33449934814034,
-151.0643129510392,
-176.70052541071638,
-185.86570423097717,
-176.63627017268877,
-148.30622393686224,
-103.08649114357821,
-46.5873089692505,
13.890883642513856,
71.33936770170715,
119.50523229317476,
152.68123840833135,
166.6814882795461,
161.34149456806497,
141.95670551911547,
116.80873492160913,
92.7172860098171,
72.93207935694274,
57.9131985793521,
46.861848205909894,
38.71777390571316,
32.563749950995636,
27.71499888627796,
23.693193525986118,
20.175005075043348,
16.945691248075768,
13.864355115363633,
10.839840931818218,
7.814590109099308,
4.75400350861573,
1.639473935941913,
-1.5361806601160168,
-4.7717303773444275,
-8.059549547875081,
-11.38699978905776,
-14.737417559016567,
-18.090861056070246,
-21.424716264596594,
-24.714224565886475,
-27.932968288194242,
-31.05333203160171,
-34.04694431237017,
-36.88509473088506,
-39.539115748059324,
-41.98071484859272,
-44.18224214956257,
-46.116880280280554,
-47.75874765254585,
-49.08291330420325,
-50.06533191071709,
-50.68272240767678,
-50.912434783950175,
-50.732379826466506,
-50.12113997224993,
-49.05844112892241,
-47.526250705766074,
-45.51087849064609,
-43.006585664477235,
-40.0213156105313,
-36.58514831446024,
-32.76173482193681,
-28.66192034076046,
-24.456560779535295,
-20.382072093045565,
-16.72882603811499,
-13.803044266878231,
-11.862721419510876,
-11.047234022512797,
-11.334928211769856,
-12.553598249302382,
-14.436704287448507,
-16.69238402850887,
-19.054763969849404,
-21.307724532548818,
-23.288056399766056,
-24.8794476649809,
-26.00563634262815,
-26.626587416315687,
-26.73843123089498,
-26.376279234520773,
-25.618324484423802,
-24.589377953729993,
-23.462003906224997,
-22.45369086652976,
-21.81906595556323,
-21.837008531797494,
-22.793511941309504,
-24.96204799619629,
-28.58375216376525,
-33.84979662414452,
-40.88784700857694,
-49.75367340514975,
-60.42807412156489,
-72.8185275606767,
-86.7645664052371,
-102.04578552826965,
-118.3915547983629,
-135.4917590861357,
-153.00808565941742,
-170.58543675343466,
-187.8629672666558,
-204.48413933288072,
-220.10521668091937,
-234.4019360833054,
-247.07469629702183,
-257.8533259294798,
-266.5031150859265,
-272.8342904838842,
-276.7176183745562,
-278.1090015946174,
-277.08394835030737,
-273.8752999338602,
-268.8933912324243,
-262.6951875940486,
-255.8779145326838,
-248.915469088196,
-242.0053876043948,
-234.99795975585567,
-227.43327022449748,
-218.70120201962945,
-208.54368821529073,
-199.08865811818458,
-203.00566677229506,
-262.38885084551595,
-409.00337668535155,
-535.4862191775235,
-563.1881044397087,
-507.4695344255593,
-385.6506269385886,
-289.6956156266574,
-196.69029625839804,
18.303581205041667,
-24.39918809656382,
-69.16851363289852,
-96.99716512882432,
-114.90132450828555,
-127.63783941066092,
-137.98504046942116,
-147.69752148658526,
-157.92681209130487,
-169.22994738053035,
-181.4101914771694,
-193.57819895598794,
-204.55209180413217,
