-0.000745766,-0.182313,0.000177446,-3.09475,-0.00051681,1.33633,-0.00240986,0.625415,0.145474,0.68031,-0.00244275,0.707611,0.0820839,0.699522,0.217535,-0.0414611,0.0382227,0.00500135,0.370915,-0.000276873,-0.149995,-0.124543,-6.00121e-18,3.60072e-18,-0.000852527,-0.080129,0.0134372,0.0465348,-0.00104615,0.146562,
-0.000894108,-0.182378,0.000267809,-3.09326,-0.000331866,1.33534,-0.00281625,0.4,0.0815212,0.680033,0.0345495,0.682431,0.07253,0.679818,0.125209,-0.0370855,-0.0161331,0.0225906,0.372791,0.0462359,-0.248937,-0.101598,-7.20145e-18,4.80096e-18,-0.00124613,-0.0916197,0.0148478,0.0547235,-0.00226366,0.173345,
-0.00102646,-0.182565,0.000379366,-3.09176,-0.000102831,1.33423,-0.0032157,0.4,0.0815212,0.680028,0.034183,0.682491,0.0727489,0.679809,0.125902,-0.0330872,-0.0467365,0.0278895,0.373101,0.0572587,-0.276958,-0.0998626,-7.20145e-18,8.40169e-18,-0.00158308,-0.102271,0.0163543,0.0620509,-0.003638,0.197714,
-0.00114945,-0.182826,0.000499895,-3.09029,0.00013833,1.33314,-0.00361375,0.4,0.0815212,0.680022,0.033774,0.682556,0.0729971,0.679795,0.126693,-0.0307487,-0.065407,0.0301321,0.369089,0.0602904,-0.273208,-0.0995126,-6.00121e-18,8.40169e-18,-0.00190222,-0.112179,0.0179113,0.0683964,-0.00508435,0.219816,
-0.00126713,-0.183137,0.000625021,-3.08885,0.000387816,1.33211,-0.00401163,0.4,0.0815212,0.680014,0.0333252,0.682628,0.0732707,0.679774,0.127573,-0.0294186,-0.0777218,0.0312817,0.360598,0.0623716,-0.257024,-0.0994692,-4.20084e-18,1.08022e-17,-0.00224905,-0.121238,0.0194445,0.0738336,-0.00647957,0.239876,
-0.00138179,-0.183483,0.000752615,-3.08745,0.000646531,1.33116,-0.00440957,0.4,0.0815212,0.680005,0.0328403,0.682706,0.0735661,0.679748,0.128532,-0.028665,-0.0863956,0.0318983,0.348151,0.0646787,-0.237289,-0.0994858,-3.60072e-18,1.08022e-17,-0.00262726,-0.129443,0.0209546,0.0784886,-0.00782133,0.258009,
-0.00149479,-0.183854,0.000881506,-3.08612,0.000914966,1.33029,-0.00480751,0.4,0.0815212,0.679995,0.0323225,0.682789,0.07388,0.679717,0.129564,-0.0282517,-0.092779,0.0322229,0.332556,0.0671087,-0.218008,-0.0994836,-1.80036e-18,1.14023e-17,-0.00304013,-0.13679,0.0224399,0.0824712,-0.00910462,0.274329,
-0.00160694,-0.184244,0.00101106,-3.08486,0.00119266,1.32949,-0.00520527,0.4,0.0815212,0.679983,0.0317754,0.682879,0.0742099,0.679681,0.130661,-0.0280369,-0.0975725,0.0323874,0.314678,0.0694224,-0.200856,-0.0994412,-1.20024e-18,1.20024e-17,-0.00348968,-0.143276,0.0238977,0.0858778,-0.0103248,0.288947,
-0.00171866,-0.184649,0.00114094,-3.08368,0.00147852,1.32874,-0.00560269,0.4,0.0815212,0.679969,0.0312023,0.682975,0.0745534,0.679639,0.131817,-0.0279309,-0.101169,0.0324709,0.295319,0.0714654,-0.186376,-0.0993553,-1.20024e-18,1.26025e-17,-0.00397584,-0.148903,0.0253268,0.0887926,-0.0114806,0.301975,
-0.00183017,-0.185064,0.00127102,-3.08258,0.00177119,1.32804,-0.00599964,0.4,0.0815212,0.679953,0.0306067,0.683076,0.0749086,0.679593,0.133025,-0.0278773,-0.103812,0.0325203,0.275168,0.0731681,-0.174572,-0.0992373,-1.20024e-18,1.32027e-17,-0.0044955,-0.153671,0.0267296,0.0912899,-0.0125773,0.31352,
