0.00190111,1.10571e-05,-0.00180405,-2.61317e-05,0.000429237,-6.39302e-05,1.91155e-05,1.10571e-05,0.00112425,-2.61027e-05,0.000939982,0.000190693,0.000406724,-5.4855e-06,-0.00180405,-2.61027e-05,0.00288052,8.7595e-06,-0.000410679,6.02713e-05,0.000145173,-2.61317e-05,0.000939982,8.7595e-06,0.00266473,-0.000895065,-0.0026625,3.328e-05,0.000429237,0.000190693,-0.000410679,-0.000895065,0.0338142,0.00172685,-0.00126192,-6.39302e-05,0.000406724,6.02713e-05,-0.0026625,0.00172685,0.0286844,-7.86809e-05,1.91155e-05,-5.48551e-06,0.000145173,3.328e-05,-0.00126192,-7.86809e-05,0.0466481,1.33227e-12,1.77636e-12,4.44089e-13,1.77636e-12,0,8.88178e-13,-4.44089e-13,-4.44089e-13,0,-8.88178e-13,0,0,1.33227e-12,0,
0.00190092,1.10287e-05,-0.00180357,-2.60993e-05,0.000431115,0,1.91236e-05,1.10287e-05,0.00112434,-2.59314e-05,0.000939674,0.000190732,0,-5.6356e-06,-0.00180357,-2.59314e-05,0.00287966,8.54643e-06,-0.000405592,0,0.000144865,-2.60993e-05,0.000939674,8.54643e-06,0.00266424,-0.00089569,0,3.33076e-05,0.000431115,0.000190732,-0.000405592,-0.00089569,0.0338284,0,-0.00126703,-6.36851e-05,0.000409289,6.1408e-05,-0.00266143,0.0017245,0,-8.05949e-05,1.91236e-05,-5.6356e-06,0.000144865,3.33076e-05,-0.00126703,0,0.0466484,-4.44089e-13,0,0,0,0,0,0,-1.11022e-12,0,0,0,0,0,0,
0.00190072,1.09878e-05,-0.00180315,-2.60581e-05,0.000433417,0,1.917e-05,1.09878e-05,0.00112444,-2.57256e-05,0.000939348,0.000190847,0,-5.7999e-06,-0.00180315,-2.57256e-05,0.00287889,8.28712e-06,-0.000398824,0,0.000144397,-2.60581e-05,0.000939348,8.28712e-06,0.00266375,-0.00089641,0,3.33663e-05,0.000433417,0.000190847,-0.000398824,-0.00089641,0.0338472,0,-0.00127398,-6.34661e-05,0.000412761,6.25961e-05,-0.00265996,0.00172245,0,-8.27097e-05,1.91699e-05,-5.79992e-06,0.000144397,3.33663e-05,-0.00127398,0,0.0466489,4.44089e-13,0,-2.22045e-13,0,-2.22045e-13,0,-2.22045e-13,-4.44089e-13,0,0,0,2.22045e-13,0,0,
0.0019005,1.09442e-05,-0.00180277,-2.60218e-05,0.000435889,0,1.92379e-05,1.09442e-05,0.00112454,-2.55173e-05,0.000939038,0.000191014,0,-5.9637e-06,-0.00180277,-2.55173e-05,0.00287824,8.00841e-06,-0.000391317,0,0.000143847,-2.60217e-05,0.000939038,8.00841e-06,0.0026633,-0.000897141,0,3.34457e-05,0.000435889,0.000191014,-0.000391317,-0.000897141,0.0338679,0,-0.00128175,-6.32717e-05,0.00041664,6.37966e-05,-0.00265827,0.00172076,0,-8.48216e-05,1.92378e-05,-5.96379e-06,0.000143847,3.34457e-05,-0.00128175,0,0.0466494,1.11022e-12,-8.88178e-13,2.22045e-13,8.88178e-13,4.44089e-13,0,6.66134e-13,-6.66134e-13,0,4.44089e-13,-2.22045e-13,0,0,2.22045e-13,
0.00190027,1.09002e-05,-0.00180244,-2.5992e-05,0.00043845,0,1.93195e-05,1.09002e-05,0.00112464,-2.53108e-05,0.000938748,0.000191217,0,-6.12503e-06,-0.00180244,-2.53108e-05,0.00287769,7.71443e-06,-0.000383404,0,0.000143247,-2.5992e-05,0.000938748,7.71443e-06,0.00266289,-0.000897861,0,3.3542e-05,0.00043845,0.000191217,-0.000383404,-0.000897861,0.0338895,0,-0.00128995,-6.30817e-05,0.000420736,6.505e-05,-0.00265646,0.00171933,0,-8.68966e-05,1.93195e-05,-6.12504e-06,0.000143247,3.3542e-05,-0.00128995,0,0.0466499,-4.44089e-13,4.44089e-13,2.22045e-13,0,6.66134e-13,0,0,0,0,-2.22045e-13,-2.22045e-13,-4.44089e-13,0,-6.66134e-13,
0.00190003,1.0856e-05,-0.00180215,-2.59684e-05,0.000441066,0,1.9411e-05,1.0856e-05,0.00112475,-2.51061e-05,0.000938477,0.000191444,0,-6.28346e-06,-0.00180215,-2.51061e-05,0.00287723,7.40675e-06,-0.00037523,0,0.000142611,-2.59684e-05,0.000938477,7.40675e-06,0.00266251,-0.000898562,0,3.36531e-05,0.000441066,0.000191444,-0.00037523,-0.000898562,0.0339115,0,-0.00129839,-6.28855e-05,0.00042496,6.63766e-05,-0.00265456,0.00171812,0,-8.89249e-05,1.9411e-05,-6.28347e-06,0.000142611,3.36531e-05,-0.00129839,0,0.0466505,2.22045e-13,0,-6.66134e-13,-2.22045e-13,-2.22045e-13,0,-4.44089e-13,-4.44089e-13,-2.22045e-13,-4.44089e-13,0,-4.44089e-13,0,-2.22045e-13,
0.00189979,1.08118e-05,-0.0018019,-2.59501e-05,0.000443722,0,1.95098e-05,1.08118e-05,0.00112485,-2.49027e-05,0.000938223,0.00019169,0,-6.43874e-06,-0.0018019,-2.49027e-05,0.00287685,7.08685e-06,-0.00036687,0,0.000141947,-2.59501e-05,0.000938223,7.08685e-06,0.00266215,-0.000899243,0,3.37773e-05,0.000443722,0.00019169,-0.00036687,-0.000899243,0.0339338,0,-0.00130699,-6.26789e-05,0.000429268,6.77803e-05,-0.00265258,0.0017171,0,-9.09037e-05,1.95098e-05,-6.43874e-06,0.000141947,3.37774e-05,-0.00130699,0,0.0466511,4.44089e-13,0,0,0,-2.22045e-13,0,0,0,0,0,-6.66134e-13,4.44089e-13,0,6.66134e-13,
0.00189956,1.07677e-05,-0.00180168,-2.59365e-05,0.000446407,0,1.96145e-05,1.07677e-05,0.00112495,-2.47007e-05,0.000937985,0.00019195,0,-6.59081e-06,-0.00180168,-2.47006e-05,0.00287655,6.75615e-06,-0.000358366,0,0.00014126,-2.59365e-05,0.000937985,6.75615e-06,0.00266183,-0.000899901,0,3.39132e-05,0.000446407,0.00019195,-0.000358366,-0.000899901,0.033956,0,-0.0013157,-6.24608e-05,0.000433636,6.92583e-05,-0.00265054,0.00171624,0,-9.28324e-05,1.96145e-05,-6.59078e-06,0.00014126,3.39132e-05,-0.0013157,0,0.0466517,0,-2.22045e-13,-4.44089e-13,-4.44089e-13,-2.22045e-13,0,-8.88178e-13,-2.22045e-13,-4.44089e-13,-2.22045e-13,0,-2.22045e-13,0,-6.66134e-13,
0.00189933,1.07239e-05,-0.0018015,-2.59271e-05,0.000449115,0,1.97239e-05,1.07239e-05,0.00112505,-2.44998e-05,0.000937759,0.000192221,0,-6.73964e-06,-0.0018015,-2.44998e-05,0.00287631,6.41596e-06,-0.000349747,0,0.000140553,-2.59271e-05,0.000937759,6.41597e-06,0.00266152,-0.000900534,0,3.40594e-05,0.000449115,0.000192221,-0.000349747,-0.000900534,0.0339783,0,-0.00132449,-6.22315e-05,0.000438049,7.08049e-05,-0.00264844,0.00171553,0,-9.47115e-05,1.97238e-05,-6.73966e-06,0.000140553,3.40593e-05,-0.00132449,0,0.0466523,0,-2.22045e-13,2.22045e-13,2.22045e-13,2.22045e-13,0,0,0,-4.44089e-13,2.22045e-13,2.22045e-13,0,0,2.22045e-13,
0.00189911,1.06805e-05,-0.00180134,-2.59218e-05,0.000451843,0,1.98371e-05,1.06805e-05,0.00112515,-2.43001e-05,0.000937545,0.0001925,0,-6.8852e-06,-0.00180134,-2.43001e-05,0.00287613,6.06746e-06,-0.00034103,0,0.000139828,-2.59218e-05,0.000937545,6.06746e-06,0.00266123,-0.000901142,0,3.42147e-05,0.000451843,0.0001925,-0.00034103,-0.000901142,0.0340004,0,-0.00133333,-6.19919e-05,0.000442497,7.24135e-05,-0.00264629,0.00171495,0,-9.65422e-05,1.98371e-05,-6.88521e-06,0.000139828,3.42147e-05,-0.00133333,0,0.046653,-4.44089e-13,-2.22045e-13,-4.44089e-13,-4.44089e-13,-2.22045e-13,0,-2.22045e-13,0,0,0,2.22045e-13,0,0,-2.22045e-13,
