0.199675,
0.20073,
0.201821,
0.202952,
0.204123,
0.205337,
0.206598,
0.207906,
0.209266,
0.210679,
0.21215,
0.213682,
0.215279,
0.216945,
0.218685,
0.220504,
0.222407,
0.224401,
0.226492,
0.228687,
0.230996,
0.233427,
0.23599,
0.238698,
0.241562,
0.244599,
0.247824,
0.251257,
0.25492,
0.258838,
0.263041,
0.267565,
0.27245,
0.277747,
0.283514,
0.289825,
0.29677,
0.304464,
0.313051,
0.322722,
0.333729,
0.346423,
0.361298,
0.379088,
0.400942,
0.428781,
0.466151,
0.520587,
0.614915,
0.799019,
-0.141555,
1,
1,
1,
1,
0.537437,
-0.975951,
-1,
-1,
-1,
-1,
-1,
-1,
-1,
-1,
-1,
-1,
-0.930674,
0.501429,
1,
1,
1,
1,
1,
0.820477,
-0.091992,
-0.257832,
0.0437627,
0.394183,
1,
1,
0.515646,
-1,
-1,
-0.193586,
-0.897177,
0.00200514,
0.677479,
0.783153,
0.738795,
0.556178,
0.422644,
0.329555,
0.301273,
-0.0364751,
-0.129161,
-0.13593,
-0.128911,
-0.10519,
-0.669943,
-0.0119571,
0.220813,
0.298458,
0.416534,
0.456702,
0.466131,
0.4391,
0.389091,
0.340185,
0.278402,
0.254508,
0.243927,
0.237095,
0.230305,
0.222607,
0.214202,
0.205486,
0.197654,
0.198409,
0.247831,
0.20983,
0.182543,
0.170399,
0.152731,
0.145193,
0.070616,
0.0862121,
0.10718,
0.120248,
0.12798,
0.133803,
0.139576,
0.145999,
0.153395,
0.160411,
0.139917,
0.182696,
0.187155,
0.186262,
0.188608,
0.268282,
0.248308,
0.227195,
0.213461,
0.179372,
0.183658,
0.160679,
0.193626,
0.169665,
0.190831,
0.17021,
0.157222,
0.153482,
0.137168,
0.165789,
0.190641,
0.253681,
0.226356,
0.186406,
0.143846,
0.157132,
0.191852,
0.149211,
0.13399,
0.116049,
0.1499,
0.228938,
0.214657,
0.188455,
0.169336,
0.156232,
0.132209,
0.147458,
0.127489,
0.201349,
0.196195,
0.178834,
0.165977,
0.158265,
0.128786,
0.114454,
0.197332,
0.198589,
0.183682,
0.170787,
0.162213,
0.155213,
0.13406,
0.176656,
0.175466,
0.132491,
0.159186,
0.1649,
0.164291,
0.162289,
0.160414,
0.159077,
0.158615,
0.161658,
0.157195,
0.155566,
0.130118,
0.156589,
0.164513,
0.165232,
0.163401,
0.160886,
0.158401,
0.156186,
0.154327,
0.152768,
0.151485,
0.150439,
0.14959,
0.148902,
0.148341,
0.14788,
0.147495,
0.147167,
0.146873,
0.146603,
0.146348,
0.146098,
0.145848,
0.145594,
0.145331,
0.145058,
