-0.000506699,-0.181922,1.22178e-05,-3.09461,0.001522,1.33681,-0.00418617,0.432338,0.0703159,0.591258,0.0766553,0.0289071,-0.0311971,0.0612094,-0.00498809,0.371503,0.114466,-0.117906,-0.212867,5.32907e-18,-2.22045e-19,0,0,-0.1962,
-0.000300035,-0.181999,9.64317e-05,-3.09284,0.00496103,1.33329,-0.00891221,0.409856,0.068291,0.409856,0.068291,0.197646,0.0516661,-0.0192694,0.0210535,0.44257,0.859758,-0.879849,-1.18151,5.32907e-18,-2.22045e-19,0,0,-0.23544,
-6.60854e-05,-0.182227,0.000204155,-3.09113,0.00926101,1.32894,-0.0137744,0.409856,0.068291,0.409856,0.068291,0.196704,0.0584873,-0.0568518,0.0269308,0.426429,1.075,-1.08804,-1.21555,6.28386e-17,-5.75096e-17,0,0,-0.27468,
0.000130543,-0.182479,0.000304306,-3.08949,0.0138138,1.32466,-0.0186002,0.409856,0.068291,0.409856,0.068291,0.195605,0.049157,-0.0631181,0.0250378,0.411221,1.13819,-1.07125,-1.20644,5.55112e-17,-5.04041e-17,0,0,-0.31392,
0.000244954,-0.18272,0.000355338,-3.08802,0.01774,1.32112,-0.0220821,0.409856,0.068291,0.409856,0.068291,0.194349,0.0286029,-0.0600866,0.012758,0.368082,0.981564,-0.883923,-0.87046,5.52891e-17,-3.59712e-17,0,0,-0.35316,
0.000268564,-0.18293,0.000345446,-3.08672,0.0204799,1.3185,-0.0242767,0.409856,0.068291,0.409856,0.068291,0.192937,0.00590241,-0.0526619,-0.00247317,0.323438,0.684957,-0.655469,-0.548665,4.08562e-17,-5.21805e-17,0,0,-0.3924,
0.000231331,-0.183103,0.000295433,-3.08556,0.0220658,1.31672,-0.0256076,0.409856,0.068291,0.409856,0.068291,0.191367,-0.00930812,-0.0431578,-0.0125032,0.291005,0.396492,-0.445037,-0.332721,2.64233e-17,-6.66134e-17,0,0,-0.43164,
0.000165526,-0.183239,0.000229483,-3.08448,0.0227514,1.31565,-0.0264316,0.409856,0.068291,0.409856,0.068291,0.189641,-0.0164512,-0.0340514,-0.0164873,0.269948,0.171389,-0.266815,-0.206006,1.55431e-17,-8.81517e-17,0,0,-0.47088,
9.41376e-05,-0.183348,0.000164954,-3.08346,0.0228213,1.31516,-0.0269678,0.409856,0.068291,0.409856,0.068291,0.187757,-0.0178472,-0.027204,-0.0161324,0.255592,0.0174831,-0.123412,-0.134039,7.32747e-18,-1.06137e-16,0,0,-0.51012,
3.02135e-05,-0.183441,0.000111337,-3.08248,0.0225189,1.3151,-0.0273329,0.409856,0.068291,0.409856,0.068291,0.185717,-0.015981,-0.0233965,-0.0134041,0.243858,-0.0756114,-0.0144238,-0.0912839,-3.55271e-18,-1.25899e-16,0,0,-0.54936,
-2.0475e-05,-0.183531,7.22553e-05,-3.08155,0.022028,1.31535,-0.0275865,0.409856,0.068291,0.409856,0.068291,0.183519,-0.0126721,-0.022482,-0.00977052,0.232286,-0.12272,0.0623546,-0.0633896,-1.31006e-17,-1.43441e-16,0,0,-0.5886,
-5.66529e-05,-0.183626,4.77294e-05,-3.08067,0.0214768,1.31579,-0.0277603,0.409856,0.068291,0.409856,0.068291,0.181165,-0.00904447,-0.0237796,-0.00613148,0.219797,-0.137804,0.110789,-0.0434547,-1.95399e-17,-1.61871e-16,0,0,-0.62784,
-7.94671e-05,-0.183732,3.59278e-05,-3.07985,0.0209474,1.31634,-0.0278732,0.409856,0.068291,0.409856,0.068291,0.178653,-0.00570356,-0.0264057,-0.00295041,0.206201,-0.132341,0.136264,-0.0282341,-2.90878e-17,-1.79634e-16,0,0,-0.66708,
-9.11999e-05,-0.183851,3.42572e-05,-3.07908,0.0204865,1.31691,-0.0279397,0.409856,0.068291,0.409856,0.068291,0.175985,-0.00293319,-0.029619,-0.000417646,0.191717,-0.115226,0.143961,-0.0166302,-3.4639e-17,-1.96954e-16,0,0,-0.70632,
-9.44593e-05,-0.183982,4.0029e-05,-3.07837,0.0201148,1.31747,-0.0279724,0.409856,0.068291,0.409856,0.068291,0.17316,-0.000814858,-0.0328432,0.00144295,0.176745,-0.0929226,0.138853,-0.0081569,-4.15223e-17,-2.12497e-16,0,0,-0.74556,
-9.17385e-05,-0.184125,5.08125e-05,-3.07773,0.0198353,1.31797,-0.0279817,0.409856,0.068291,0.409856,0.068291,0.170178,0.000680197,-0.0356773,0.00269587,0.161714,-0.0698794,0.125479,-0.00233589,-4.90719e-17,-2.25819e-16,0,0,-0.7848,
-8.51987e-05,-0.184276,6.4593e-05,-3.07714,0.0196396,1.3184,-0.0279761,0.409856,0.068291,0.409856,0.068291,0.167038,0.00163496,-0.0378852,0.00344514,0.147008,-0.0489359,0.107693,0.00139841,-5.44009e-17,-2.38032e-16,0,0,-0.82404,
-6.22309e-05,-0.184457,9.02685e-05,-3.07661,0.0197325,1.31851,-0.0280176,0.409856,0.068291,0.409856,0.068291,0.163742,0.00574195,-0.0451572,0.00641888,0.132644,0.02324,0.0266308,-0.01038,-5.973e-17,-2.48468e-16,0,0,-0.86328,
-4.09254e-05,-0.184643,0.000114505,-3.07614,0.0199014,1.31847,-0.0280442,0.409856,0.068291,0.409856,0.068291,0.160289,0.00532638,-0.0466618,0.00605901,0.118142,0.0422296,-0.00878911,-0.00662621,-6.41709e-17,-2.58016e-16,0,0,-0.90252,
-2.33895e-05,-0.184827,0.000135205,-3.07571,0.0200878,1.31836,-0.0280609,0.409856,0.068291,0.409856,0.068291,0.156679,0.00438396,-0.0459155,0.0051752,0.105503,0.046582,-0.0277372,-0.00418124,-6.77236e-17,-2.64677e-16,0,0,-0.94176,
-8.85614e-06,-0.185005,0.000153078,-3.07534,0.020275,1.3182,-0.028071,0.409856,0.068291,0.409856,0.068291,0.152912,0.00363335,-0.0444379,0.00446815,0.0944586,0.0468023,-0.0394913,-0.00253648,-7.06102e-17,-2.70894e-16,0,0,-0.981,
-1.33966e-05,-0.18515,0.000156827,-3.075,0.0201978,1.3183,-0.0279895,0.409856,0.068291,0.409856,0.068291,0.148988,-0.00113513,-0.0363205,0.00093729,0.0844882,-0.0193011,0.0237206,0.0203807,-7.32747e-17,-2.75779e-16,0,0,-1.02024,
-2.20724e-05,-0.185279,0.000157333,-3.07469,0.0199987,1.31853,-0.0279003,0.409856,0.068291,0.409856,0.068291,0.144907,-0.00216893,-0.0321395,0.000126452,0.0771027,-0.0497781,0.0565997,0.0222977,-7.77156e-17,-2.85327e-16,0,0,-1.05948,
-2.90287e-05,-0.185401,0.000159476,-3.07441,0.01976,1.31881,-0.0278252,0.409856,0.068291,0.409856,0.068291,0.140669,-0.00173909,-0.0304738,0.00053579,0.0704143,-0.0596626,0.0701578,0.01878,-8.10463e-17,-2.96652e-16,0,0,-1.09872,
-3.23775e-05,-0.185522,0.000164767,-3.07415,0.0195273,1.31909,-0.0277661,0.409856,0.068291,0.409856,0.068291,0.136274,-0.000837205,-0.030236,0.0013227,0.0638772,-0.0581791,0.0711499,0.0147671,-8.54872e-17,-3.0842e-16,0,0,-1.13796,
