0.00345831,2.07737e-05,-0.001323,8.43215e-07,0.00175578,2.55547e-05,2.14275e-05,9.45613e-05,0.00191847,-1.6195e-05,4.77558e-05,0.000417727,0.00218123,-0.000513956,-0.0013214,-4.48738e-06,0.00349251,2.41796e-06,0.00162579,5.60757e-06,1.07656e-05,0.000429721,0.000153757,-6.00929e-05,0.000276375,0.0023715,0.00201484,-0.0029383,0.00153777,-6.80652e-05,0.00163434,-0.000136659,0.032528,-0.000725106,-0.000540207,-0.000571147,0.00162177,7.05494e-05,-0.000379831,-0.00298806,0.0237003,0.00440194,5.76339e-05,3.37603e-06,3.33149e-05,1.72769e-05,-0.00184535,0.000489693,0.0465645,-1.80036e-12,-2.40048e-12,-2.40048e-12,-2.40048e-12,-2.40048e-12,-2.40048e-12,-2.40048e-12,6.00121e-13,6.00121e-13,6.00121e-13,6.00121e-13,6.00121e-13,6.00121e-13,6.00121e-13,
0.00345594,2.08975e-05,-0.00132556,8.23303e-07,0.00175125,2.612e-05,2.17211e-05,9.46222e-05,0.00191669,-1.60841e-05,4.78152e-05,0.00041915,0.00218126,-0.000514741,-0.001324,-4.41206e-06,0.00349003,2.39925e-06,0.00162272,6.08437e-06,1.08776e-05,0.000428557,0.000153669,-5.9844e-05,0.000276245,0.00237319,0.00201634,-0.00293818,0.001534,-6.75762e-05,0.00163132,-0.000136564,0.0325402,-0.000723609,-0.000541041,-0.000569038,0.00162099,7.08168e-05,-0.000379784,-0.00298948,0.0236971,0.00440337,5.75997e-05,3.42837e-06,3.32405e-05,1.72531e-05,-0.00184581,0.000489849,0.0465646,-1.80036e-12,0,-6.00121e-13,0,0,6.00121e-13,0,0,0,6.00121e-13,0,-6.00121e-13,0,6.00121e-13,
0.00345343,2.1052e-05,-0.00132804,7.96543e-07,0.00174666,2.69803e-05,2.20885e-05,9.47584e-05,0.00191484,-1.59806e-05,4.78792e-05,0.000420541,0.00218124,-0.000515473,-0.00132653,-4.32432e-06,0.00348738,2.37697e-06,0.00161955,6.74438e-06,1.10283e-05,0.000427593,0.000153568,-5.97158e-05,0.000276116,0.00237488,0.00201796,-0.00293753,0.0015302,-6.71315e-05,0.00162829,-0.000136428,0.032554,-0.000721495,-0.000542597,-0.000566872,0.00162011,7.14608e-05,-0.000379751,-0.00299065,0.0236936,0.00440419,5.75692e-05,3.4843e-06,3.31531e-05,1.72254e-05,-0.00184631,0.000489985,0.0465648,-1.20024e-12,-1.20024e-12,-1.20024e-12,-6.00121e-13,-1.20024e-12,-6.00121e-13,0,-6.00121e-13,-1.20024e-12,-6.00121e-13,-6.00121e-13,-6.00121e-13,-6.00121e-13,-1.20024e-12,
0.00345294,2.12391e-05,-0.00133148,7.70658e-07,0.00174276,2.79733e-05,2.30416e-05,9.49614e-05,0.00191298,-1.59013e-05,4.7946e-05,0.000421898,0.00218124,-0.000516173,-0.00132767,-4.22028e-06,0.003484,2.35573e-06,0.0016168,7.47728e-06,1.15524e-05,0.000426843,0.000153464,-5.97005e-05,0.000275997,0.00237649,0.0020195,-0.00293665,0.00152536,-6.672e-05,0.001626,-0.00013628,0.0325676,-0.000719106,-0.000544779,-0.00056492,0.00161928,7.23766e-05,-0.000379719,-0.00299152,0.0236903,0.00440453,5.78393e-05,3.54128e-06,3.28975e-05,1.71981e-05,-0.00184673,0.000490104,0.0465651,3.0006e-13,9.00181e-13,-3.0006e-13,2.10042e-12,-3.0006e-13,6.00121e-13,6.00121e-13,3.0006e-13,3.0006e-13,-3.0006e-13,3.0006e-13,3.0006e-13,3.0006e-13,3.0006e-13,
0.00345038,2.14087e-05,-0.00133381,7.38e-07,0.00173864,2.90109e-05,2.34078e-05,9.5167e-05,0.00191112,-1.58204e-05,4.80141e-05,0.000423194,0.00218127,-0.000516854,-0.00133005,-4.13057e-06,0.00348125,2.33057e-06,0.00161391,8.22886e-06,1.17055e-05,0.000426175,0.000153359,-5.97264e-05,0.000275891,0.00237793,0.00202093,-0.00293565,0.00152201,-6.63113e-05,0.00162329,-0.000136124,0.032581,-0.000716518,-0.000546787,-0.000562908,0.00161851,7.3354e-05,-0.000379688,-0.00299197,0.0236874,0.00440454,5.77851e-05,3.59082e-06,3.27869e-05,1.7171e-05,-0.00184723,0.000490201,0.0465654,-3.0006e-13,-2.10042e-12,-2.40048e-12,-9.00181e-13,-9.00181e-13,-1.5003e-12,-6.00121e-13,0,0,0,-6.00121e-13,0,0,-6.00121e-13,
0.00344787,2.15807e-05,-0.00133604,7.03829e-07,0.00173481,3.00917e-05,2.37745e-05,9.5396e-05,0.00190931,-1.57508e-05,4.80824e-05,0.000424421,0.00218133,-0.000517497,-0.00133233,-4.04168e-06,0.00347854,2.30485e-06,0.00161122,9.00083e-06,1.18627e-05,0.000425645,0.000153256,-5.98168e-05,0.000275798,0.00237922,0.00202222,-0.00293455,0.00151891,-6.59217e-05,0.00162082,-0.000135963,0.0325938,-0.00071379,-0.000548942,-0.000561001,0.00161781,7.44435e-05,-0.000379657,-0.00299205,0.0236848,0.0044042,5.77237e-05,3.63601e-06,3.26683e-05,1.71451e-05,-0.00184771,0.000490281,0.0465656,0,0,-6.00121e-13,-6.00121e-13,0,-9.00181e-13,3.0006e-13,9.00181e-13,6.00121e-13,3.0006e-13,3.0006e-13,9.00181e-13,0,3.0006e-13,
0.00344545,2.17535e-05,-0.00133814,6.68736e-07,0.00173126,3.12045e-05,2.41401e-05,9.56438e-05,0.00190756,-1.56915e-05,4.81498e-05,0.00042557,0.0021814,-0.000518095,-0.00133448,-3.95387e-06,0.0034759,2.27895e-06,0.00160872,9.78845e-06,1.20232e-05,0.000425241,0.000153156,-5.99638e-05,0.000275718,0.00238035,0.0020234,-0.00293334,0.00151604,-6.5555e-05,0.00161858,-0.000135801,0.0326061,-0.000710955,-0.000551219,-0.000559208,0.00161717,7.56268e-05,-0.000379629,-0.00299181,0.0236826,0.00440356,5.76595e-05,3.67717e-06,3.25454e-05,1.71203e-05,-0.00184819,0.000490346,0.0465658,0,3.0006e-13,0,0,0,0,0,-3.0006e-13,-3.0006e-13,3.0006e-13,6.00121e-13,9.00181e-13,3.0006e-13,0,
0.00344312,2.19263e-05,-0.00134011,6.33195e-07,0.00172798,3.23414e-05,2.45043e-05,9.59063e-05,0.0019059,-1.56412e-05,4.82155e-05,0.000426637,0.00218148,-0.000518642,-0.0013365,-3.86732e-06,0.00347337,2.25322e-06,0.0016064,1.05884e-05,1.2186e-05,0.000424954,0.00015306,-6.01584e-05,0.000275648,0.00238134,0.00202448,-0.00293204,0.00151341,-6.52144e-05,0.00161654,-0.000135636,0.0326177,-0.000708044,-0.000553597,-0.000557529,0.00161658,7.68862e-05,-0.000379605,-0.00299131,0.0236807,0.00440266,5.75967e-05,3.71479e-06,3.2422e-05,1.70967e-05,-0.00184864,0.0004904,0.0465661,0,3.0006e-13,3.0006e-13,3.0006e-13,6.00121e-13,0,3.0006e-13,3.0006e-13,3.0006e-13,3.0006e-13,0,6.00121e-13,6.00121e-13,3.0006e-13,
0.00344092,2.20985e-05,-0.00134193,5.97598e-07,0.00172495,3.34959e-05,2.48671e-05,9.61799e-05,0.00190432,-1.55986e-05,4.82786e-05,0.000427619,0.00218156,-0.000519133,-0.00133836,-3.78217e-06,0.00347096,2.22791e-06,0.00160427,1.1398e-05,1.23505e-05,0.000424769,0.000152969,-6.03919e-05,0.000275587,0.0023822,0.00202548,-0.00293065,0.00151098,-6.49022e-05,0.00161469,-0.00013547,0.0326289,-0.000705086,-0.000556054,-0.000555961,0.00161603,7.82057e-05,-0.000379586,-0.0029906,0.0236788,0.00440155,5.75389e-05,3.74943e-06,3.2301e-05,1.70741e-05,-0.00184909,0.000490444,0.0465663,3.0006e-13,3.0006e-13,3.0006e-13,-3.0006e-13,0,3.0006e-13,3.0006e-13,6.00121e-13,3.0006e-13,3.0006e-13,3.0006e-13,3.0006e-13,3.0006e-13,3.0006e-13,
0.00343885,2.22694e-05,-0.0013436,5.62255e-07,0.00172214,3.46621e-05,2.52288e-05,9.64613e-05,0.00190284,-1.55624e-05,4.83388e-05,0.000428517,0.00218162,-0.000519569,-0.00134008,-3.69853e-06,0.00346869,2.20325e-06,0.00160229,1.22145e-05,1.25163e-05,0.000424675,0.000152882,-6.06564e-05,0.000275533,0.00238297,0.00202641,-0.00292918,0.00150874,-6.46195e-05,0.00161302,-0.000135304,0.0326396,-0.000702103,-0.000558569,-0.0005545,0.00161551,7.95704e-05,-0.000379571,-0.00298975,0.0236771,0.00440028,5.74887e-05,3.78159e-06,3.2185e-05,1.70524e-05,-0.00184951,0.00049048,0.0465666,-3.0006e-13,-3.0006e-13,0,-6.00121e-13,-3.0006e-13,-9.00181e-13,-3.0006e-13,0,0,3.0006e-13,3.0006e-13,0,-3.0006e-13,-3.0006e-13,
