1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
-1,
-1,
-1,
-1,
-1,
-1,
-1,
-1,
-1,
-1,
-1,
-1,
-1,
-1,
-1,
-1,
-1,
-1,
-1,
-1,
-1,
-1,
1,
1,
-0.334992,
0.959933,
1,
1,
1,
1,
1,
1,
1,
-0.134367,
-0.791544,
1,
1,
1,
1,
0.708782,
0.0232532,
-0.416719,
-1,
-1,
-1,
-1,
0.848942,
1,
1,
1,
1,
0.955982,
0.0819045,
-1,
-1,
-1,
-1,
-0.0201135,
1,
1,
1,
1,
1,
1,
0.377122,
-1,
-1,
-1,
-1,
0.150457,
1,
1,
1,
1,
1,
0.660796,
0.332158,
0.141466,
0.247593,
0.112036,
-0.0918468,
-0.328193,
-1,
-1,
-1,
-0.023852,
0.624965,
0.896456,
0.893877,
0.784072,
0.625997,
0.504621,
0.419691,
0.353266,
0.284199,
0.154207,
0.019433,
-0.0383825,
0.0212598,
-0.0747953,
-0.709318,
-0.0367902,
0.229071,
0.331217,
0.395078,
0.424385,
0.420217,
0.387475,
0.424017,
0.400907,
0.291962,
0.189853,
0.144923,
0.137515,
0.136283,
0.13497,
0.136099,
0.13807,
0.140436,
0.141817,
0.147467,
0.151183,
0.154175,
0.15683,
0.159212,
0.161349,
0.163231,
0.164784,
0.16617,
0.167664,
0.169577,
0.17739,
0.296374,
0.25374,
0.235823,
0.231176,
0.226159,
0.180479,
0.146397,
0.175989,
0.190792,
0.199148,
0.191354,
0.189911,
0.189046,
0.187144,
0.190868,
0.188776,
0.18602,
0.214763,
0.210834,
0.222967,
0.173214,
0.125269,
0.119253,
0.107729,
0.148914,
0.170416,
0.211021,
0.214573,
0.230189,
0.185076,
0.138429,
0.133127,
0.123344,
0.185467,
0.219636,
0.164199,
0.17419,
0.153507,
0.17644,
0.154069,
0.1793,
0.207969,
0.15098,
0.139214,
0.144037,
0.179331,
0.210021,
0.181713,
0.166809,
0.13474,
0.133757,
0.150688,
0.182783,
0.213619,
0.178669,
0.16746,
0.160758,
0.158674,
0.127317,
0.128078,
0.144543,
0.187442,
0.220924,
0.188346,
0.165324,
0.155052,
0.1506,
0.147784,
0.152495,
0.154349,
0.157538,
0.151498,
0.150893,
0.124417,
0.138611,
0.18842,
0.181582,
0.168759,
0.161493,
0.155539,
0.158105,
0.159295,
0.152193,
0.149432,
0.148399,
0.147801,
0.145972,
0.151142,
0.154126,
0.148327,
0.146487,
0.146155,
0.146307,
0.146527,
0.146633,
0.146415,
0.144884,
0.151348,
0.146989,
0.14531,
0.144669,
0.14437,
0.144107,
0.143659,
0.142295,
0.143814,
0.144025,
0.143721,
0.143234,
0.142701,
0.142173,
0.141667,
0.141184,
0.140724,
0.140281,
0.139853,
0.139436,
0.139028,
0.138627,
0.138233,
0.137842,
0.137455,
0.13707,
0.136686,
0.136303,
0.135922,
0.135543,
0.135166,
0.134791,
0.134418,
0.134048,
